Read Length (nt)	UR	Percentage_UR	RC	32170447_EXO_S28	RPM
15	12542	4.59774328594576	386170	5.075101434346649	50751.01434346649
16	12808	4.6952556216228105	369622	4.857625248895764	48576.252488957645
17	17929	6.572551377270094	500147	6.573003488319066	65730.03488319066
18	10098	3.7018028784468413	293125	3.8522907215549154	38522.90721554915
19	7770	2.8483866474085913	254335	3.3425069873489788	33425.06987348979
20	11369	4.167735880873652	329217	4.326616953443564	43266.169534435634
21	15329	5.619423284186139	552581	7.262098624162172	72620.98624162172
22	20351	7.460426854750611	1509230	19.83451676142371	198345.16761423709
23	18693	6.852624401545534	791316	10.399588177801107	103995.88177801107
24	15699	5.755060743586547	619502	8.141583988348701	81415.83988348702
25	12797	4.691223156613609	268447	3.5279689119974496	35279.68911997449
26	11932	4.374124771799139	234022	3.0755506328007653	30755.506328007654
27	10891	3.9925069468374477	192851	2.5344754556676743	25344.75455667674
28	10380	3.8051806177736394	179849	2.3636013099562643	23636.013099562642
29	10084	3.696670650253312	173904	2.2854712687122762	22854.712687122763
30	9461	3.468286495641272	154013	2.0240608985887834	20240.608985887833
31	8753	3.2087423841399487	137252	1.803785436639165	18037.85436639165
32	8761	3.2116750859648224	141533	1.8600469516207483	18600.469516207482
33	7817	2.8656162706297246	122598	1.611200470383589	16112.00470383589
34	6826	2.5023278320734934	103047	1.3542584289435202	13542.5842894352
35	5679	2.081851707932225	74846	0.9836368489398694	9836.368489398694
36	4796	1.7581547440117895	57492	0.7555680960806318	7555.680960806318
37	4129	1.513640729362944	47100	0.6189949440860947	6189.949440860947
38	3517	1.289289039760105	35748	0.469805334632478	4698.05334632478
39	2768	1.014714831406304	24185	0.31784273296650106	3178.427329665011
40	2291	0.8398524850982089	17871	0.23486324088667937	2348.632408866794
41	1935	0.7093472538913287	12060	0.15849424682968793	1584.9424682968795
42	1475	0.5407168989610904	7874	0.1034812354508261	1034.812354508261
43	1300	0.476564046541978	6206	0.08156014061567524	815.6014061567523
44	1036	0.3797848863211455	4213	0.05536784924489845	553.6784924489845
45	912	0.334328008035603	3240	0.042580543924393775	425.80543924393777
46	623	0.2283841546120402	1705	0.022407354133052896	224.07354133052897
47	557	0.2041893645568321	1266	0.01663795327416127	166.3795327416127
48	416	0.15250049489343295	789	0.010369150974181077	103.69150974181076
49	309	0.11327560798574707	592	0.007780148766432443	77.80148766432443
50	224	0.08211565109646389	373	0.0049020194085799005	49.020194085799005
51	173	0.063419676962894	265	0.0034826679444334417	34.82667944433442
52	113	0.04142441327634116	154	0.0020238900507273585	20.238900507273584
53	75	0.027494079608191037	168	0.0022078800553389367	22.078800553389364
54	60	0.02199526368655283	80	0.0010513714549233032	10.51371454923303
55	33	0.012097395027604057	36	4.731171547154864E-4	4.731171547154864
56	36	0.013197158211931697	42	5.519700138347342E-4	5.519700138347341
57	20	0.007331754562184276	23	3.0226929329044963E-4	3.0226929329044965
58	19	0.0069651668340750626	20	2.628428637308258E-4	2.6284286373082577
