Read Length (nt)	UR	Percentage_UR	RC	32160791_EXO_S16	RPM
15	14947	6.623534885782022	671081	11.047162728112426	110471.62728112427
16	13864	6.143619967651165	665074	10.948277039935036	109482.77039935037
17	18329	8.122216559945052	468937	7.719520219217735	77195.20219217736
18	10306	4.566946580107682	344199	5.666115362904879	56661.15362904879
19	6864	3.04167682183768	258919	4.262257948593599	42622.579485935996
20	9210	4.081270910420313	291139	4.792655297199479	47926.552971994795
21	11191	4.95912082068553	274654	4.521283469397868	45212.83469397868
22	13099	5.804621895287262	400847	6.59864016128557	65986.4016128557
23	12169	5.392506591629185	321111	5.286046648298655	52860.46648298654
24	11048	4.895752553563911	258586	4.2567761882867785	42567.76188286779
25	9974	4.4198258480491	193247	3.18118238442087	31811.823844208702
26	9315	4.127800057607516	172677	2.8425643378403938	28425.64337840394
27	8505	3.768860922163384	147147	2.4222960476508186	24222.96047650819
28	8108	3.5929364323222477	140621	2.3148667150312665	23148.667150312667
29	7675	3.401059092016928	120023	1.975787739656223	19757.87739656223
30	7450	3.30135377661578	106207	1.7483523030224912	17483.523030224915
31	6845	3.033257261870472	108832	1.7915643775131938	17915.64377513194
32	6762	2.996477078855826	159219	2.621022205080061	26210.22205080061
33	7709	3.416125673010879	486585	8.01003705373656	80100.37053736561
34	6440	2.853787694148406	262755	4.325405193449345	43254.05193449346
35	4638	2.0552589014689917	65245	1.074046400055575	10740.464000555748
36	3690	1.6351671725788226	39508	0.6503705291347329	6503.70529134733
37	3008	1.332949283229566	29446	0.48473247445837164	4847.324744583717
38	2674	1.184942281700751	25038	0.41216911279931767	4121.691127993177
39	2253	0.9983825582168259	18342	0.3019412839270343	3019.4128392703433
40	1812	0.8029601400305763	12960	0.21334418491409687	2133.4418491409688
41	1542	0.683313761549199	9793	0.16120984589998075	1612.0984589998077
42	1242	0.5503733410143354	6035	0.09934661697195792	993.4661697195792
43	925	0.4098996299824962	4152	0.068349155537294	683.49155537294
44	863	0.382425276405291	3475	0.05720455575435853	572.0455575435853
45	723	0.32038641348902136	2783	0.0458130298314762	458.13029831476206
46	594	0.26322203265903	1723	0.028363582608563958	283.6358260856396
47	491	0.21757915494206012	1381	0.022733666617775292	227.33666617775293
48	357	0.15819910043648772	867	0.014272330888929166	142.72330888929167
49	294	0.13028161212416636	641	0.01055197704706297	105.51977047062971
50	198	0.08774067755300999	334	0.005498222049483669	54.982220494836696
51	164	0.07267409655905878	478	0.007868712992973634	78.68712992973634
52	129	0.05716438082999136	209	0.0034405042165930742	34.405042165930745
53	97	0.04298406930627257	206	0.0033911189886037	33.911189886037
54	58	0.0257018146367403	80	0.0013169394130499805	13.169394130499807
55	35	0.015509715729067423	42	6.913931918512399E-4	6.913931918512398
56	28	0.01240777258325394	39	6.420079638618655E-4	6.420079638618656
57	16	0.007090155761859393	26	4.280053092412437E-4	4.280053092412437
58	24	0.01063523364278909	28	4.609287945674932E-4	4.609287945674932
