Read Length (nt)	UR	Percentage_UR	RC	32160526_EXO_S15	RPM
15	11012	5.418304737818409	356230	8.638687146536608	86386.87146536607
16	11080	5.451763212407189	340069	8.246777922228778	82467.77922228778
17	15296	7.526188636911586	407935	9.892549311182131	98925.49311182133
18	8506	4.1852615419436425	266623	6.465689815767987	64656.89815767987
19	6392	3.1450966113453753	201089	4.87647014459731	48764.7014459731
20	8643	4.2526705275122145	231120	5.60473113804997	56047.3113804997
21	10185	5.011390642451916	232766	5.6446471446838835	56446.47144683884
22	11760	5.7863479582949955	263949	6.400844492718724	64008.444927187236
23	11233	5.527044780231946	236633	5.738423084935006	57384.23084935005
24	10281	5.058626135989018	208587	5.058298952459454	50582.989524594544
25	9763	4.803751285445071	186790	4.529714993407554	45297.14993407554
26	8938	4.397821262860601	173058	4.1967097667387145	41967.09766738714
27	8464	4.16459601352116	144957	3.5152518673343263	35152.518673343264
28	8019	3.945639819521052	129705	3.1453861728139985	31453.861728139986
29	7797	3.8364077407165036	126132	3.058739823055204	30587.39823055204
30	7554	3.716842897700714	112192	2.720690532364582	27206.90532364582
31	6654	3.2740101457903825	102417	2.483643773648597	24836.437736485972
32	6171	3.036356568931838	83301	2.0200748898005387	20200.74889800539
33	5407	2.660440766199068	69144	1.6767632823179608	16767.632823179607
34	4867	2.3947411150528692	61293	1.486374115803465	14863.741158034649
35	4158	2.0458873138257307	45494	1.1032435029181609	11032.435029181608
36	3603	1.7728071168143595	36586	0.8872217610622023	8872.217610622023
37	2908	1.4308418250613815	26156	0.6342910507391615	6342.910507391615
38	2690	1.3235778918208791	24407	0.591877262402153	5918.772624021531
39	2178	1.0716552596230018	17222	0.41763880088048017	4176.388008804802
40	1870	0.9201080511914661	11511	0.27914529305163205	2791.4529305163205
41	1562	0.7685608427599305	8313	0.20159280871672464	2015.9280871672463
42	1281	0.6302986168857049	6055	0.14683561371102702	1468.3561371102703
43	1065	0.5240187564272254	4064	0.09855325088713689	985.5325088713688
44	858	0.4221672234878492	3034	0.07357543385619422	735.7543385619422
45	772	0.37985209386086194	2345	0.05686697178403937	568.6697178403937
46	571	0.28095277926755463	1452	0.03521144692129005	352.1144692129005
47	466	0.22928895821134931	1083	0.026263083344185346	262.63083344185344
48	341	0.1677844093349144	654	0.01585970129925874	158.59701299258742
49	247	0.12153298857983537	420	0.01018512927475332	101.8512927475332
50	177	0.08709044120903182	268	0.006499082489604499	64.990824896045
51	147	0.07232934947868744	196	0.0047530603282182156	47.530603282182156
52	106	0.0521558574472168	147	0.003564795246163662	35.64795246163662
53	83	0.040839020453952775	117	0.0028372860122527106	28.372860122527104
54	50	0.024601819550573962	55	0.0013337669288367442	13.337669288367442
55	31	0.015253128121355855	38	9.215116962872052E-4	9.21511696287205
56	22	0.010824800602252542	22	5.335067715346977E-4	5.335067715346977
57	15	0.007380545865172188	16	3.8800492475250743E-4	3.8800492475250743
58	14	0.006888509474160709	14	3.39504309158444E-4	3.39504309158444
