sample	batch		value
32140235_EXO_S8	180726-190530	readsAdapterNotFoundPerc	1.12451167333909
32160071_EXO_S25	180726-190530	readsAdapterNotFoundPerc	1.51554650001994
32151648_EXO_S4	180726-190530	readsAdapterNotFoundPerc	1.23647690809848
32152253_EXO_S33	180913-190529	readsAdapterNotFoundPerc	0.523001526063759
32151859_EXO_S28	180913-190529	readsAdapterNotFoundPerc	0.687100923813518
32150292_EXO_S9	180913-190529	readsAdapterNotFoundPerc	0.863174759767971
32152341_EXO_S35	180913-190529	readsAdapterNotFoundPerc	0.591105159169491
32151226_EXO_S21	180913-190529	readsAdapterNotFoundPerc	0.67605905636635
32150013_EXO_S3	180913-190529	readsAdapterNotFoundPerc	0.726856975688669
32150698_EXO_S12	180913-190529	readsAdapterNotFoundPerc	0.90545151119927
32151984_EXO_S30	180913-190529	readsAdapterNotFoundPerc	0.435608263904706
32152084_EXO_S31	180913-190529	readsAdapterNotFoundPerc	0.505403517041344
32150243_EXO_S8	180913-190529	readsAdapterNotFoundPerc	0.566057110028244
32151180_EXO_S20	180913-190529	readsAdapterNotFoundPerc	0.732296069981746
32141643_EXO_S1	180913-190529	readsAdapterNotFoundPerc	0.720095781193022
32141786_EXO_S2	180913-190529	readsAdapterNotFoundPerc	0.870361505116555
32150076_EXO_S4	180913-190529	readsAdapterNotFoundPerc	0.764495390120566
32150849_EXO_S15	180913-190529	readsAdapterNotFoundPerc	0.732787324035963
32151444_EXO_S22	180913-190529	readsAdapterNotFoundPerc	0.647912105552095
32150163_EXO_S7	180913-190529	readsAdapterNotFoundPerc	0.574002996815342
32151565_EXO_S23	180913-190529	readsAdapterNotFoundPerc	0.530404130256273
32151026_EXO_S17	180913-190529	readsAdapterNotFoundPerc	0.588315061743223
32150825_EXO_S13	180913-190529	readsAdapterNotFoundPerc	0.652371757109099
32152273_EXO_S34	180913-190529	readsAdapterNotFoundPerc	0.598370446881897
32151691_EXO_S25	180913-190529	readsAdapterNotFoundPerc	0.676912499238246
32150844_EXO_S14	180913-190529	readsAdapterNotFoundPerc	0.723173270528489
32150424_EXO_S10	180913-190529	readsAdapterNotFoundPerc	0.979161287137736
32152094_EXO_S32	180913-190529	readsAdapterNotFoundPerc	0.593250982151432
32151125_EXO_S18	180913-190529	readsAdapterNotFoundPerc	0.742350086290596
32150080_EXO_S5	180913-190529	readsAdapterNotFoundPerc	0.902706649195105
32151765_EXO_S27	180913-190529	readsAdapterNotFoundPerc	0.520030901609759
32151881_EXO_S29	180913-190529	readsAdapterNotFoundPerc	0.6056095812695
32150696_EXO_S11	180913-190529	readsAdapterNotFoundPerc	0.75129940161978
32151725_EXO_S26	180913-190529	readsAdapterNotFoundPerc	0.5761659326012
32150993_EXO_S16	180913-190529	readsAdapterNotFoundPerc	0.669131819756006
32150147_EXO_S6	180913-190529	readsAdapterNotFoundPerc	0.589303385901607
32151667_EXO_S24	180913-190529	readsAdapterNotFoundPerc	0.547228016842502
32151152_EXO_S19	180913-190529	readsAdapterNotFoundPerc	0.995065996431933
32160466_EXO_S13	180919-190527	readsAdapterNotFoundPerc	0.667825370981324
32160120_EXO_S8	180919-190527	readsAdapterNotFoundPerc	0.646272133973469
32160246_EXO_S10	180919-190527	readsAdapterNotFoundPerc	0.962772641711036
32170365_EXO_S26	180919-190527	readsAdapterNotFoundPerc	0.659524666638359
32170367_EXO_S27	180919-190527	readsAdapterNotFoundPerc	0.630863877116221
32152451_EXO_S5	180919-190527	readsAdapterNotFoundPerc	0.99753833486454
32161246_EXO_S18	180919-190527	readsAdapterNotFoundPerc	0.648226112761709
32170368_EXO_S28	180919-190527	readsAdapterNotFoundPerc	0.866039913104277
32170400_EXO_S30	180919-190527	readsAdapterNotFoundPerc	0.694420179603517
32160472_EXO_S14	180919-190527	readsAdapterNotFoundPerc	0.623771477792673
32160241_EXO_S9	180919-190527	readsAdapterNotFoundPerc	0.802583588473492
32152359_EXO_S1	180919-190527	readsAdapterNotFoundPerc	0.706171518636706
32161415_EXO_S22	180919-190527	readsAdapterNotFoundPerc	0.747199986304914
32161252_EXO_S19	180919-190527	readsAdapterNotFoundPerc	0.946082127020505
32170381_EXO_S29	180919-190527	readsAdapterNotFoundPerc	0.830079355006776
32152366_EXO_S2	180919-190527	readsAdapterNotFoundPerc	0.792804729603103
32150043_EXO_S34	180919-190527	readsAdapterNotFoundPerc	0.71726936297005
32170453_EXO_S31	180919-190527	readsAdapterNotFoundPerc	0.806929921965154
32170276_EXO_S24	180919-190527	readsAdapterNotFoundPerc	0.691389283309783
32152381_EXO_S3	180919-190527	readsAdapterNotFoundPerc	0.686401672972936
32161367_EXO_S21	180919-190527	readsAdapterNotFoundPerc	0.727913786199678
32160457_EXO_S12	180919-190527	readsAdapterNotFoundPerc	0.742884185680539
32152446_EXO_S4	180919-190527	readsAdapterNotFoundPerc	0.68437466099421
32160782_EXO_S17	180919-190527	readsAdapterNotFoundPerc	0.636853840691147
32160083_EXO_S7	180919-190527	readsAdapterNotFoundPerc	0.720133330205669
32170613_EXO_S32	180919-190527	readsAdapterNotFoundPerc	0.850392985783903
32160323_EXO_S11	180919-190527	readsAdapterNotFoundPerc	0.703754807497892
32170644_EXO_S33	180919-190527	readsAdapterNotFoundPerc	0.682071708077627
32160600_EXO_S15	180919-190527	readsAdapterNotFoundPerc	0.780679988367819
32161358_EXO_S20	180919-190527	readsAdapterNotFoundPerc	0.653084826654432
32160028_EXO_S6	180919-190527	readsAdapterNotFoundPerc	0.741576566102685
32160766_EXO_S16	180919-190527	readsAdapterNotFoundPerc	0.612284253055792
32170346_EXO_S25	180919-190527	readsAdapterNotFoundPerc	0.836585959888886
32170068_EXO_S23	180919-190527	readsAdapterNotFoundPerc	0.653265841130812
32160009_EXO_S30	181003-190524	readsAdapterNotFoundPerc	0.886900206859397
32152260_EXO_S26	181003-190524	readsAdapterNotFoundPerc	0.939171556494213
32152408_EXO_S29	181003-190524	readsAdapterNotFoundPerc	1.0474181297882
32160078_EXO_S32	181003-190524	readsAdapterNotFoundPerc	1.03343561572455
32150179_EXO_S2	181003-190524	readsAdapterNotFoundPerc	1.16989087171195
32160080_EXO_S33	181003-190524	readsAdapterNotFoundPerc	0.958229353961494
32150313_EXO_S5	181003-190524	readsAdapterNotFoundPerc	1.36769101629949
32151181_EXO_S16	181003-190524	readsAdapterNotFoundPerc	0.76738312917229
32151178_EXO_S15	181003-190524	readsAdapterNotFoundPerc	0.910591722826968
32152087_EXO_S24	181003-190524	readsAdapterNotFoundPerc	0.945792697171557
32151988_EXO_S22	181003-190524	readsAdapterNotFoundPerc	0.907996975084091
32160019_EXO_S31	181003-190524	readsAdapterNotFoundPerc	0.914147448823656
32152030_EXO_S23	181003-190524	readsAdapterNotFoundPerc	0.897239532837233
32151021_EXO_S13	181003-190524	readsAdapterNotFoundPerc	0.914359721862418
32150156_EXO_S1	181003-190524	readsAdapterNotFoundPerc	0.896816897929125
32151970_EXO_S21	181003-190524	readsAdapterNotFoundPerc	0.923416399734714
32151029_EXO_S14	181003-190524	readsAdapterNotFoundPerc	0.86099477914885
32150829_EXO_S9	181003-190524	readsAdapterNotFoundPerc	1.16038361735289
32150792_EXO_S8	181003-190524	readsAdapterNotFoundPerc	1.38198649248756
32151754_EXO_S20	181003-190524	readsAdapterNotFoundPerc	0.94395284520437
32150309_EXO_S4	181003-190524	readsAdapterNotFoundPerc	1.29733159767209
32160185_EXO_S34	181003-190524	readsAdapterNotFoundPerc	0.956734889683517
32151018_EXO_S12	181003-190524	readsAdapterNotFoundPerc	1.27472361139578
32151480_EXO_S17	181003-190524	readsAdapterNotFoundPerc	0.837336558460984
32150697_EXO_S7	181003-190524	readsAdapterNotFoundPerc	1.31508388989731
32152351_EXO_S28	181003-190524	readsAdapterNotFoundPerc	1.23990121761316
32150318_EXO_S6	181003-190524	readsAdapterNotFoundPerc	1.33517581075675
32152200_EXO_S25	181003-190524	readsAdapterNotFoundPerc	1.07720533158629
32150274_EXO_S3	181003-190524	readsAdapterNotFoundPerc	1.35175169436872
32151489_EXO_S18	181003-190524	readsAdapterNotFoundPerc	0.906377949730403
32150882_EXO_S11	181003-190524	readsAdapterNotFoundPerc	1.44269956780102
32151625_EXO_S19	181003-190524	readsAdapterNotFoundPerc	1.44028759245226
32150835_EXO_S10	181003-190524	readsAdapterNotFoundPerc	1.41126595362476
32152348_EXO_S27	181003-190524	readsAdapterNotFoundPerc	0.848191783876838
32160965_EXO_S9	181004-190521	readsAdapterNotFoundPerc	1.3127749357213
32160622_EXO_S5	181004-190521	readsAdapterNotFoundPerc	1.49435457330465
32161245_EXO_S17	181004-190521	readsAdapterNotFoundPerc	1.01041569459303
32170434_EXO_S28	181004-190521	readsAdapterNotFoundPerc	1.06771728148299
32160340_EXO_S2	181004-190521	readsAdapterNotFoundPerc	1.3210335781271
32161045_EXO_S12	181004-190521	readsAdapterNotFoundPerc	1.39681636248333
32170383_EXO_S25	181004-190521	readsAdapterNotFoundPerc	1.12463811822944
32170272_EXO_S24	181004-190521	readsAdapterNotFoundPerc	1.06618237525172
32160628_EXO_S6	181004-190521	readsAdapterNotFoundPerc	1.44514425608196
32161104_EXO_S15	181004-190521	readsAdapterNotFoundPerc	1.0920468263229
32161237_EXO_S16	181004-190521	readsAdapterNotFoundPerc	0.907369491574093
32170016_EXO_S20	181004-190521	readsAdapterNotFoundPerc	1.06755401432237
32161013_EXO_S11	181004-190521	readsAdapterNotFoundPerc	1.67775870045639
32170385_EXO_S26	181004-190521	readsAdapterNotFoundPerc	1.02423167931988
32150161_EXO_S32	181004-190521	readsAdapterNotFoundPerc	1.19289406030231
32160612_EXO_S4	181004-190521	readsAdapterNotFoundPerc	1.52014365587177
32161253_EXO_S18	181004-190521	readsAdapterNotFoundPerc	1.03962173096011
32170268_EXO_S22	181004-190521	readsAdapterNotFoundPerc	1.03025229743872
32170269_EXO_S23	181004-190521	readsAdapterNotFoundPerc	1.02248509348532
32150116_EXO_S31	181004-190521	readsAdapterNotFoundPerc	1.05530756963072
32161004_EXO_S10	181004-190521	readsAdapterNotFoundPerc	1.63536424424565
32161392_EXO_S19	181004-190521	readsAdapterNotFoundPerc	1.47749796281709
32160765_EXO_S8	181004-190521	readsAdapterNotFoundPerc	1.51760820309152
32170450_EXO_S29	181004-190521	readsAdapterNotFoundPerc	1.14541553923326
32160373_EXO_S3	181004-190521	readsAdapterNotFoundPerc	1.62449691696721
32160284_EXO_S1	181004-190521	readsAdapterNotFoundPerc	1.06027515688292
32170409_EXO_S27	181004-190521	readsAdapterNotFoundPerc	0.968885302622489
32170083_EXO_S21	181004-190521	readsAdapterNotFoundPerc	1.00400664527201
32161065_EXO_S14	181004-190521	readsAdapterNotFoundPerc	1.06023338368551
32150978_EXO_S34	181004-190521	readsAdapterNotFoundPerc	1.03116352428824
32161046_EXO_S13	181004-190521	readsAdapterNotFoundPerc	1.11747980784295
32160670_EXO_S7	181004-190521	readsAdapterNotFoundPerc	1.51875031508596
32170652_EXO_S30	181004-190521	readsAdapterNotFoundPerc	0.990100242457082
32150704_EXO_S33	181004-190521	readsAdapterNotFoundPerc	1.06845521389871
32170378_EXO_S26	181023-190319	readsAdapterNotFoundPerc	0.818125203555776
32161454_EXO_S20	181023-190319	readsAdapterNotFoundPerc	0.865212054516211
32160526_EXO_S15	181023-190319	readsAdapterNotFoundPerc	0.852655380107291
32152086_EXO_S7	181023-190319	readsAdapterNotFoundPerc	1.3450184117724
32151130_EXO_S2	181023-190319	readsAdapterNotFoundPerc	1.20643617246697
32151185_EXO_S4	181023-190319	readsAdapterNotFoundPerc	1.32834106264568
32170440_EXO_S27	181023-190319	readsAdapterNotFoundPerc	0.796215748071077
32152175_EXO_S9	181023-190319	readsAdapterNotFoundPerc	1.10773486161445
32152337_EXO_S10	181023-190319	readsAdapterNotFoundPerc	1.41614245248199
32151033_EXO_S1	181023-190319	readsAdapterNotFoundPerc	0.833207974791134
32170273_EXO_S23	181023-190319	readsAdapterNotFoundPerc	0.817076363619333
32152088_EXO_S8	181023-190319	readsAdapterNotFoundPerc	1.37046926801724
32151825_EXO_S6	181023-190319	readsAdapterNotFoundPerc	1.28024559505017
32151151_EXO_S3	181023-190319	readsAdapterNotFoundPerc	1.44947550751217
32170329_EXO_S24	181023-190319	readsAdapterNotFoundPerc	0.835587090607927
32170337_EXO_S25	181023-190319	readsAdapterNotFoundPerc	0.944849847743824
32160079_EXO_S13	181023-190319	readsAdapterNotFoundPerc	0.870859211512417
32152347_EXO_S11	181023-190319	readsAdapterNotFoundPerc	1.35042560736477
32160791_EXO_S16	181023-190319	readsAdapterNotFoundPerc	0.730975575642495
32161000_EXO_S17	181023-190319	readsAdapterNotFoundPerc	0.766018079818203
32160288_EXO_S14	181023-190319	readsAdapterNotFoundPerc	0.820490656339556
32170032_EXO_S21	181023-190319	readsAdapterNotFoundPerc	0.811025879406451
32170447_EXO_S28	181023-190319	readsAdapterNotFoundPerc	0.991999539812674
32160018_EXO_S12	181023-190319	readsAdapterNotFoundPerc	1.23015766162225
32170073_EXO_S22	181023-190319	readsAdapterNotFoundPerc	0.833743334405943
32161249_EXO_S19	181023-190319	readsAdapterNotFoundPerc	1.23772020675596
32151764_EXO_S5	181023-190319	readsAdapterNotFoundPerc	1.35318578623311
32161037_EXO_S18	181023-190319	readsAdapterNotFoundPerc	0.755636139066085
32151640_EXO_S32	180322-190603	reads	85.1569040871001
32151675_EXO_S28	180322-190603	reads	81.2040463174407
32151681_EXO_S21	180322-190603	reads	88.6056578326576
32151161_EXO_S19	180322-190603	reads	90.2663230835892
32151113_EXO_S24	180322-190603	reads	61.32736226684
32140243_EXO_S2	180322-190603	reads	83.5073606264646
32150300_EXO_S4	180322-190603	reads	88.4088521112123
32151662_EXO_S25	180322-190603	reads	71.2253094492993
32150296_EXO_S34	180322-190603	reads	93.9972667858856
32151649_EXO_S7	180322-190603	reads	92.580618468166
32151808_EXO_S16	180322-190603	reads	87.7054387462465
32152166_EXO_S8	180322-190603	reads	92.82362632387
32150759_EXO_S26	180322-190603	reads	81.9367942223637
32151206_EXO_S12	180322-190603	reads	89.1139018766183
32151872_EXO_S27	180322-190603	reads	83.3745789826734
32152211_EXO_S35	180322-190603	reads	91.3634555025827
32151109_EXO_S17	180322-190603	reads	84.3401529489459
32152477_EXO_S29	180322-190603	reads	87.6084125725319
32151201_EXO_S23	180322-190603	reads	85.9770797393561
32141753_EXO_S10	180322-190603	reads	85.8723532674109
32150101_EXO_S3	180322-190603	reads	91.3192869746285
32151828_EXO_S15	180322-190603	reads	92.4865824582813
32152118_EXO_S1	180322-190603	reads	94.016594240463
32151204_EXO_S9	180322-190603	reads	85.2988621181945
32151684_EXO_S13	180322-190603	reads	85.4218147112195
32150228_EXO_S18	180322-190603	reads	91.077703909451
32152206_EXO_S33	180322-190603	reads	91.7544284675288
32151642_EXO_S5	180322-190603	reads	93.2478851883538
32151157_EXO_S31	180322-190603	reads	90.8743593306072
32151086_EXO_S6	180322-190603	reads	92.4991699900153
32150688_EXO_S20	180322-190603	reads	88.4724381947282
32151947_EXO_S11	180322-190603	reads	84.0686059966627
32151680_EXO_S22	180322-190603	reads	88.7617505254126
32150301_EXO_S14	180322-190603	reads	92.0471698758868
32150744_EXO_S30	180322-190603	reads	86.743540686822
32160475_EXO_S26	180626-180628-190531	reads	74.1265297488558
32161242_EXO_S7	180626-180628-190531	reads	71.3221594659809
32160187_EXO_S9	180626-180628-190531	reads	67.7534956111643
32160696_EXO_S3	180626-180628-190531	reads	78.2931128043862
32151244_EXO_S30	180626-180628-190531	reads	78.5991055488204
32161406_EXO_S4	180626-180628-190531	reads	79.643213304402
32160790_EXO_S27	180626-180628-190531	reads	71.1105824755823
32152197_EXO_S12	180626-180628-190531	reads	64.5742063138113
32150184_EXO_S18	180626-180628-190531	reads	74.6166176877178
32161462_EXO_S13	180626-180628-190531	reads	66.7337594134837
32151184_EXO_S8	180626-180628-190531	reads	74.6694563101022
32151974_EXO_S24	180626-180628-190531	reads	85.6881480449517
32160074_EXO_S17	180626-180628-190531	reads	69.9651836421271
32151031_EXO_S19	180626-180628-190531	reads	69.2977084648898
32151484_EXO_S11	180626-180628-190531	reads	69.9615881974449
32151694_EXO_S10	180626-180628-190531	reads	69.2684265341068
32160668_EXO_S16	180626-180628-190531	reads	72.0579920125685
32152356_EXO_S21	180626-180628-190531	reads	66.4792091828935
32151971_EXO_S23	180626-180628-190531	reads	71.2191622899773
32160196_EXO_S22	180626-180628-190531	reads	80.4402913293968
32151750_EXO_S14	180626-180628-190531	reads	69.1464607818064
32150887_EXO_S28	180626-180628-190531	reads	78.5915591269812
32150225_EXO_S2	180626-180628-190531	reads	75.7428954982837
32152444_EXO_S25	180626-180628-190531	reads	69.1777153175378
32140237_EXO_S31	180626-180628-190531	reads	70.7826985499199
32150168_EXO_S6	180626-180628-190531	reads	75.4119915186343
32152194_EXO_S15	180626-180628-190531	reads	72.7660440264012
32151686_EXO_S20	180626-180628-190531	reads	80.1002137873008
32161248_EXO_S29	180626-180628-190531	reads	71.4876007729068
32161349_EXO_S5	180626-180628-190531	reads	76.3825582074978
32150855_EXO_S1	180626-180628-190531	reads	77.1584444549588
32152388_EXO_S22	180726-190530	reads	75.5534818616371
32170641_EXO_S35	180726-190530	reads	78.1666967668978
32160652_EXO_S28	180726-190530	reads	78.2985250233842
32152480_EXO_S3	180726-190530	reads	80.0299832461145
32170419_EXO_S34	180726-190530	reads	79.4785822887109
32160008_EXO_S24	180726-190530	reads	82.1734255655019
32151370_EXO_S14	180726-190530	reads	86.1216032254342
32150690_EXO_S2	180726-190530	reads	82.5177529303076
32151510_EXO_S15	180726-190530	reads	83.2329801981592
32160118_EXO_S26	180726-190530	reads	83.5028683205074
32150162_EXO_S11	180726-190530	reads	74.7820159752946
32151633_EXO_S16	180726-190530	reads	78.6559104849647
32152263_EXO_S7	180726-190530	reads	74.7378849013564
32152081_EXO_S18	180726-190530	reads	80.645828395957
32152276_EXO_S21	180726-190530	reads	85.7038067846504
32160740_EXO_S29	180726-190530	reads	82.8286931515619
32152259_EXO_S20	180726-190530	reads	82.550616535805
32160002_EXO_S23	180726-190530	reads	75.1235365585242
32161448_EXO_S32	180726-190530	reads	72.6890896676712
32152082_EXO_S19	180726-190530	reads	82.7698725017323
32152019_EXO_S17	180726-190530	reads	79.2875984290714
32161241_EXO_S31	180726-190530	reads	78.0056523336254
32170071_EXO_S33	180726-190530	reads	78.4242308351651
32141754_EXO_S5	180726-190530	reads	85.1342906596672
32150091_EXO_S1	180726-190530	reads	78.8669758050585
32160964_EXO_S30	180726-190530	reads	75.465590484339
32160619_EXO_S27	180726-190530	reads	78.0677944903565
32151247_EXO_S13	180726-190530	reads	73.5013136474975
32150880_EXO_S12	180726-190530	reads	71.9029405153865
32151523_EXO_S6	180726-190530	reads	74.5468650618397
32141765_EXO_S9	180726-190530	reads	84.7013200738171
32150158_EXO_S10	180726-190530	reads	77.135239890746
32140235_EXO_S8	180726-190530	reads	77.4487851593807
32160071_EXO_S25	180726-190530	reads	80.6735640210533
32151648_EXO_S4	180726-190530	reads	83.8469913476561
32152253_EXO_S33	180913-190529	reads	30.6133564870121
32151859_EXO_S28	180913-190529	reads	28.9085275554806
32150292_EXO_S9	180913-190529	reads	85.2844991244881
32152341_EXO_S35	180913-190529	reads	27.4975293966294
32151226_EXO_S21	180913-190529	reads	77.3972553468723
32150013_EXO_S3	180913-190529	reads	36.182823462731
32150698_EXO_S12	180913-190529	reads	74.7478585061113
32151984_EXO_S30	180913-190529	reads	43.9787807758517
32152084_EXO_S31	180913-190529	reads	35.4107793660124
32150243_EXO_S8	180913-190529	reads	31.4475669059889
32151180_EXO_S20	180913-190529	reads	80.6594390597662
32141643_EXO_S1	180913-190529	reads	33.4001946131682
32141786_EXO_S2	180913-190529	reads	36.9974207936739
32150076_EXO_S4	180913-190529	reads	30.6468966110555
32150849_EXO_S15	180913-190529	reads	89.2763534153867
32151444_EXO_S22	180913-190529	reads	43.7351497264822
32150163_EXO_S7	180913-190529	reads	31.1638561366273
32151565_EXO_S23	180913-190529	reads	25.2761615441675
32151026_EXO_S17	180913-190529	reads	70.5634714163568
32150825_EXO_S13	180913-190529	reads	74.6639982731273
32152273_EXO_S34	180913-190529	reads	31.7234238813498
32151691_EXO_S25	180913-190529	reads	29.0472541950992
32150844_EXO_S14	180913-190529	reads	83.048112428821
32150424_EXO_S10	180913-190529	reads	81.9489318872383
32152094_EXO_S32	180913-190529	reads	27.721567515726
32151125_EXO_S18	180913-190529	reads	80.3792537426612
32150080_EXO_S5	180913-190529	reads	28.4308682113869
32151765_EXO_S27	180913-190529	reads	24.7706772644216
32151881_EXO_S29	180913-190529	reads	28.0187152520259
32150696_EXO_S11	180913-190529	reads	83.7032881329196
32151725_EXO_S26	180913-190529	reads	31.903784972392
32150993_EXO_S16	180913-190529	reads	81.2682255048253
32150147_EXO_S6	180913-190529	reads	31.4214986937653
32151667_EXO_S24	180913-190529	reads	29.439654310704
32151152_EXO_S19	180913-190529	reads	75.2941796933185
32160466_EXO_S13	180919-190527	reads	47.4719435948916
32160120_EXO_S8	180919-190527	reads	44.9117989384338
32160246_EXO_S10	180919-190527	reads	49.7350239973662
32170365_EXO_S26	180919-190527	reads	53.0863243886938
32170367_EXO_S27	180919-190527	reads	49.9561370425801
32152451_EXO_S5	180919-190527	reads	52.686472882621
32161246_EXO_S18	180919-190527	reads	40.5903906637782
32170368_EXO_S28	180919-190527	reads	42.1059221864825
32170400_EXO_S30	180919-190527	reads	49.1547746436931
32160472_EXO_S14	180919-190527	reads	47.5269937915721
32160241_EXO_S9	180919-190527	reads	48.2727967031915
32152359_EXO_S1	180919-190527	reads	44.1209159081921
32161415_EXO_S22	180919-190527	reads	49.7539182024746
32161252_EXO_S19	180919-190527	reads	35.0693480730404
32170381_EXO_S29	180919-190527	reads	51.1741059850517
32152366_EXO_S2	180919-190527	reads	49.4749822746947
32150043_EXO_S34	180919-190527	reads	55.8821705629086
32170453_EXO_S31	180919-190527	reads	55.9035842387382
32170276_EXO_S24	180919-190527	reads	50.4562239474957
32152381_EXO_S3	180919-190527	reads	45.6409351349531
32161367_EXO_S21	180919-190527	reads	45.9567988026433
32160457_EXO_S12	180919-190527	reads	46.1137522189452
32152446_EXO_S4	180919-190527	reads	48.1731434851558
32160782_EXO_S17	180919-190527	reads	49.8888831497995
32160083_EXO_S7	180919-190527	reads	44.6777164882507
32170613_EXO_S32	180919-190527	reads	42.9421778291829
32160323_EXO_S11	180919-190527	reads	51.7568067099792
32170644_EXO_S33	180919-190527	reads	49.2520202602902
32160600_EXO_S15	180919-190527	reads	48.7197399055747
32161358_EXO_S20	180919-190527	reads	37.6887820484631
32160028_EXO_S6	180919-190527	reads	48.9423776962528
32160766_EXO_S16	180919-190527	reads	39.5447675465644
32170346_EXO_S25	180919-190527	reads	47.5597665312367
32170068_EXO_S23	180919-190527	reads	37.4595267587895
32160009_EXO_S30	181003-190524	reads	71.0895832064147
32152260_EXO_S26	181003-190524	reads	68.9964113903958
32152408_EXO_S29	181003-190524	reads	83.3632719012684
32160078_EXO_S32	181003-190524	reads	73.3614057795407
32150179_EXO_S2	181003-190524	reads	73.5945777998872
32160080_EXO_S33	181003-190524	reads	75.3605398401889
32150313_EXO_S5	181003-190524	reads	73.8006988089095
32151181_EXO_S16	181003-190524	reads	66.1147658530104
32151178_EXO_S15	181003-190524	reads	64.7592846077078
32152087_EXO_S24	181003-190524	reads	63.7715845949152
32151988_EXO_S22	181003-190524	reads	65.9300583229686
32160019_EXO_S31	181003-190524	reads	67.7589429412745
32152030_EXO_S23	181003-190524	reads	79.9816659379244
32151021_EXO_S13	181003-190524	reads	63.8976969868606
32150156_EXO_S1	181003-190524	reads	62.5645374371646
32151970_EXO_S21	181003-190524	reads	69.5632568300146
32151029_EXO_S14	181003-190524	reads	66.5569830326585
32150829_EXO_S9	181003-190524	reads	68.2175121078178
32150792_EXO_S8	181003-190524	reads	77.0148968929831
32151754_EXO_S20	181003-190524	reads	67.1653947990842
32150309_EXO_S4	181003-190524	reads	70.413071747214
32160185_EXO_S34	181003-190524	reads	70.1925113169834
32151018_EXO_S12	181003-190524	reads	60.9703302896522
32151480_EXO_S17	181003-190524	reads	72.707526766657
32150697_EXO_S7	181003-190524	reads	70.1034821758635
32152351_EXO_S28	181003-190524	reads	73.6226380996451
32150318_EXO_S6	181003-190524	reads	70.8777278097721
32152200_EXO_S25	181003-190524	reads	67.7299586778987
32150274_EXO_S3	181003-190524	reads	71.3105944120897
32151489_EXO_S18	181003-190524	reads	63.7490013901019
32150882_EXO_S11	181003-190524	reads	61.9360050857834
32151625_EXO_S19	181003-190524	reads	73.1530174796032
32150835_EXO_S10	181003-190524	reads	71.8947714469867
32152348_EXO_S27	181003-190524	reads	65.3854276576105
32160965_EXO_S9	181004-190521	reads	71.4384328667104
32160622_EXO_S5	181004-190521	reads	63.2167777179691
32161245_EXO_S17	181004-190521	reads	70.0957341143223
32170434_EXO_S28	181004-190521	reads	57.631964139809
32160340_EXO_S2	181004-190521	reads	74.0769269675288
32161045_EXO_S12	181004-190521	reads	61.0994050973365
32170383_EXO_S25	181004-190521	reads	59.0376773595785
32170272_EXO_S24	181004-190521	reads	63.2995266257152
32160628_EXO_S6	181004-190521	reads	59.8441757851249
32161104_EXO_S15	181004-190521	reads	69.1950270617766
32161237_EXO_S16	181004-190521	reads	65.2048712026991
32170016_EXO_S20	181004-190521	reads	76.4848721689478
32161013_EXO_S11	181004-190521	reads	68.3165536270536
32170385_EXO_S26	181004-190521	reads	73.4394815479635
32150161_EXO_S32	181004-190521	reads	65.7647964496016
32160612_EXO_S4	181004-190521	reads	69.4158184423737
32161253_EXO_S18	181004-190521	reads	70.6304915388596
32170268_EXO_S22	181004-190521	reads	69.8920345071759
32170269_EXO_S23	181004-190521	reads	62.6442435638709
32150116_EXO_S31	181004-190521	reads	60.5941935673462
32161004_EXO_S10	181004-190521	reads	69.9920740028815
32161392_EXO_S19	181004-190521	reads	65.4289901334146
32160765_EXO_S8	181004-190521	reads	66.255429922015
32170450_EXO_S29	181004-190521	reads	64.9828788475082
32160373_EXO_S3	181004-190521	reads	70.0762453284531
32160284_EXO_S1	181004-190521	reads	62.0345832330608
32170409_EXO_S27	181004-190521	reads	63.7824482976927
32170083_EXO_S21	181004-190521	reads	67.4965462026221
32161065_EXO_S14	181004-190521	reads	74.4471439115141
32150978_EXO_S34	181004-190521	reads	70.933756030403
32161046_EXO_S13	181004-190521	reads	72.2653983679819
32160670_EXO_S7	181004-190521	reads	60.0881754430604
32170652_EXO_S30	181004-190521	reads	68.422081098907
32150704_EXO_S33	181004-190521	reads	65.605421554276
32170378_EXO_S26	181023-190319	reads	67.1899157669702
32161454_EXO_S20	181023-190319	reads	71.3404653489042
32160526_EXO_S15	181023-190319	reads	61.1934166935699
32152086_EXO_S7	181023-190319	reads	67.8340215041461
32151130_EXO_S2	181023-190319	reads	72.4478585786328
32151185_EXO_S4	181023-190319	reads	65.332026148112
32170440_EXO_S27	181023-190319	reads	70.409124410397
32152175_EXO_S9	181023-190319	reads	73.1201998615202
32152337_EXO_S10	181023-190319	reads	65.7523563569951
32151033_EXO_S1	181023-190319	reads	81.0118073949545
32170273_EXO_S23	181023-190319	reads	69.400448638652
32152088_EXO_S8	181023-190319	reads	79.1077215964077
32151825_EXO_S6	181023-190319	reads	70.4247172256551
32151151_EXO_S3	181023-190319	reads	77.2326907573695
32170329_EXO_S24	181023-190319	reads	75.2237799963353
32170337_EXO_S25	181023-190319	reads	65.2691133540987
32160079_EXO_S13	181023-190319	reads	65.4502339499009
32152347_EXO_S11	181023-190319	reads	70.7302038342625
32160791_EXO_S16	181023-190319	reads	75.3485752826871
