Read Length (nt)	UR	Percentage_UR	RC	32140237_EXO_S31	RPM
15	8926	4.713722922233606	462536	7.046678286813895	70466.78286813895
16	9233	4.875846262713744	434231	6.61545514113817	66154.5514113817
17	13575	7.168808947940981	576054	8.776110862359452	87761.10862359453
18	8392	4.431723365828414	369880	5.635075680004851	56350.756800048504
19	6447	3.40459015008291	286935	4.371418947340197	43714.189473401966
20	9743	5.1451716817524105	445146	6.781743805156914	67817.43805156913
21	12505	6.6037536570167195	585864	8.925564989159625	89255.64989159624
22	15048	7.946684128811483	1183193	18.025797823759003	180257.97823759
23	13895	7.3377974461613205	653898	9.96205449606308	99620.5449606308
24	11288	5.961069274722489	428930	6.534695067114958	65346.95067114958
25	9843	5.197980587446267	228208	3.476720424955518	34767.20424955518
26	8734	4.612329823301401	191481	2.9171891594111843	29171.891594111843
27	7823	4.131240692430372	154058	2.347054420650447	23470.54420650447
28	7387	3.900993863605158	125899	1.9180555667701165	19180.555667701166
29	6709	3.5429494830008132	102236	1.557552712287704	15575.527122877038
30	6290	3.3216801681435557	86558	1.3187003371630255	13187.003371630255
31	5401	2.852208996525174	66224	1.0089143825906814	10089.143825906815
32	4843	2.557535302753456	55370	0.843555045965904	8435.55045965904
33	4409	2.3283446520421203	45491	0.6930497127692783	6930.497127692783
34	3674	1.9401991951922772	29403	0.4479510387671208	4479.510387671207
35	3000	1.5842671708156864	17281	0.2632738802480908	2632.738802480908
36	2438	1.2874811208162145	10915	0.16628866401874376	1662.8866401874377
37	2185	1.1538745894107583	8243	0.1255810771879528	1255.8107718795281
38	1706	0.9009199311371869	4922	0.07498605628037168	749.8605628037168
39	1405	0.7419651249986797	3306	0.05036649777791726	503.6649777791726
40	1080	0.5703361814936471	2186	0.03330343742968153	333.03437429681526
41	842	0.4446509859422693	1523	0.023202715098538412	232.0271509853841
42	606	0.32002196850476866	1068	0.016270846832067646	162.70846832067645
43	457	0.2413366990209229	841	0.012812530136487725	128.12530136487723
44	356	0.1879997042701281	598	0.009110455435933007	91.10455435933007
45	279	0.14733684688585882	423	0.0064443522565211745	64.44352256521174
46	195	0.10297736610301961	245	0.0037325444511765666	37.32544451176567
47	137	0.072348200800583	150	0.0022852312966387144	22.852312966387142
48	103	0.0543931728646719	121	0.0018434199126218962	18.43419912621896
49	92	0.048584193238347714	111	0.0016910711595126485	16.910711595126486
50	79	0.04171903549814641	91	0.0013863736532941534	13.863736532941532
51	60	0.031685343416313724	64	9.750320198991848E-4	9.750320198991847
52	42	0.02217974039141961	44	6.703345136806895E-4	6.703345136806894
53	36	0.019011206049788235	54	8.226832667899371E-4	8.226832667899371
54	31	0.016370760765095426	36	5.484555111932915E-4	5.484555111932914
55	21	0.011089870195709804	22	3.3516725684034477E-4	3.351672568403447
56	18	0.009505603024894118	19	2.894626309075705E-4	2.8946263090757047
57	18	0.009505603024894118	18	2.7422775559664573E-4	2.742277555966457
58	11	0.005808979626324183	11	1.6758362842017238E-4	1.6758362842017236
