Read Length (nt)	UR	Percentage_UR	RC	32160475_EXO_S26	RPM
15	4384	3.895815375318801	279549	5.0974007266032935	50974.00726603293
16	4723	4.197065697452258	271603	4.952510399062899	49525.10399062899
17	7358	6.538642685126765	370566	6.757038650306301	67570.38650306301
18	4446	3.950911304440554	234962	4.284384739434457	42843.84739434457
19	3681	3.271098630599568	197965	3.609767643032245	36097.67643032245
20	5817	5.1692422532457725	345662	6.302929826109725	63029.298261097254
21	8269	7.348197385609299	509540	9.291142398053443	92911.42398053444
22	10665	9.477388452959628	1271426	23.1836558750785	231836.55875078499
23	9316	8.278607672552452	660743	12.048234292728788	120482.34292728789
24	7364	6.543974549235322	438496	7.995699605481106	79956.99605481107
25	5681	5.048386666785152	175075	3.192382845977169	31923.82845977169
26	5077	4.511645679857106	145550	2.6540129843322973	26540.12984332297
27	4767	4.23616603424834	120228	2.1922821922384297	21922.821922384297
28	4273	3.797175889310501	100563	1.833703247979449	18337.032479794492
29	4006	3.5599079364797257	84407	1.539108718437212	15391.08718437212
30	3578	3.1795682967360106	69587	1.2688753111695745	12688.753111695745
31	3100	2.754796456087656	54717	0.9977301852539355	9977.301852539355
32	2666	2.369124952235384	43848	0.7995407855513746	7995.407855513746
33	2476	2.2002825887977533	40435	0.7373068706387939	7373.068706387938
34	2055	1.826163457180688	24023	0.4380443416187893	4380.443416187893
35	1679	1.4920333063777982	15804	0.28817603026030664	2881.760302603066
36	1287	1.1436848512854236	9333	0.17018140283595556	1701.8140283595556
37	1141	1.013942824643876	6747	0.12302731436131921	1230.273143613192
38	934	0.829993512898668	4270	0.07786077253932608	778.6077253932607
39	800	0.7109152144742338	2823	0.05147563486616335	514.7563486616335
40	634	0.5634003074708303	1866	0.03402533994341509	340.25339943415094
41	533	0.4736472616434583	1283	0.02339470050771788	233.9470050771788
42	382	0.3394620149114466	833	0.015189232675704595	151.89232675704594
43	326	0.28969794989825026	629	0.011469420591858572	114.69420591858571
44	255	0.226604224613662	451	0.008223702204973315	82.23702204973316
45	192	0.1706196514738161	326	0.0059444055849696255	59.44405584969625
46	162	0.14396033093103233	219	0.003993327678246466	39.93327678246466
47	118	0.10485999413494948	151	0.0027533903169644582	27.53390316964458
48	94	0.08353253770072247	107	0.0019510779067231593	19.510779067231592
49	68	0.06042779323030987	94	0.0017140310582427754	17.14031058242775
50	53	0.04709813295891799	60	0.0010940623776017715	10.940623776017715
51	54	0.04798677697701078	58	0.0010575936316817125	10.575936316817124
52	25	0.022216100452319806	27	4.923280699207972E-4	4.923280699207972
53	20	0.017772880361855845	40	7.29374918401181E-4	7.293749184011809
54	24	0.021327456434227014	28	5.105624428808267E-4	5.105624428808267
55	8	0.0071091521447423376	9	1.6410935664026572E-4	1.6410935664026571
56	16	0.014218304289484675	19	3.4645308624056096E-4	3.4645308624056095
57	17	0.015106948307577467	19	3.4645308624056096E-4	3.4645308624056095
58	7	0.0062205081266495455	7	1.2764061072020668E-4	1.2764061072020667
