Read Length (nt)	UR	Percentage_UR	RC	32150855_EXO_S1	RPM
15	3834	4.579168010319252	333857	7.712925770103954	77129.25770103955
16	3981	4.754738614783761	321649	7.430890653867275	74308.90653867275
17	6094	7.2784167592294	370201	8.552562423487464	85525.62423487463
18	4134	4.937475366369272	273623	6.321370790467638	63213.70790467638
19	2946	3.5185782364111935	195681	4.520717036394959	45207.17036394959
20	4678	5.587206038673307	340631	7.869421992039347	78694.21992039346
21	5823	6.954745780930883	374077	8.642107648793276	86421.07648793276
22	7256	8.666260584996477	642906	14.852725134277408	148527.25134277408
23	6343	7.575811864750917	388097	8.966004464785925	89660.04464785923
24	5086	6.074504042901334	243989	5.636751800087743	56367.51800087743
25	4031	4.814456507458765	154310	3.5649441994169395	35649.44199416939
26	3764	4.495562960574247	133963	3.0948779715280375	30948.779715280376
27	3422	4.087092574677225	109970	2.5405800894943997	25405.800894943997
28	3047	3.6392083796147	92729	2.1422701747633557	21422.701747633553
29	2860	3.4158634610101877	79741	1.8422151215456302	18422.1512154563
30	2417	2.886762931909659	60787	1.4043306529062116	14043.306529062114
31	2065	2.4663489674776358	49101	1.1343550329568475	11343.550329568476
32	1935	2.311082446522627	46210	1.0675657537104322	10675.65753710432
33	1881	2.2465871224336236	44828	1.035638121777348	10356.38121777348
34	1380	1.6482138378300906	22649	0.5232481444662969	5232.481444662968
35	1127	1.346041300894574	16603	0.38357053037988104	3835.7053037988103
36	883	1.0546179846405581	9053	0.2091467813966791	2091.4678139667913
37	816	0.9745960084560537	8963	0.2070675578988661	2070.675578988661
38	600	0.7166147121000395	4357	0.1006575197774584	1006.575197774584
39	610	0.7285582906350401	3343	0.07723160170209856	772.3160170209856
40	439	0.5243230976865288	1866	0.04310923385465627	431.0923385465627
41	393	0.4693826364255258	1446	0.033406190864862254	334.06190864862253
42	300	0.35830735605001973	868	0.020052955512240966	200.52955512240965
43	264	0.31531047332401735	754	0.01741927241501116	174.19272415011162
44	225	0.26873051703751477	510	0.011782266487607019	117.82266487607019
45	230	0.27470230630501513	461	0.010650244805464384	106.50244805464384
46	179	0.21379005577651175	300	0.006930744992710011	69.30744992710011
47	147	0.17557060446450964	229	0.005290468677768642	52.90468677768642
48	110	0.13137936388500723	160	0.003696397329445339	36.963973294453396
49	82	0.09793734398700539	116	0.002679888063847871	26.79888063847871
50	70	0.0836050497450046	89	0.0020561210145039702	20.5612101450397
51	56	0.06688403979600367	82	0.0018944036313407364	18.944036313407363
52	44	0.05255174555400289	54	0.001247534098687802	12.47534098687802
53	42	0.05016302984700276	97	0.002240940880976237	22.40940880976237
54	38	0.045385598433002494	70	0.001617173831632336	16.17173831632336
55	28	0.033442019898001836	43	9.93406782288435E-4	9.93406782288435
56	25	0.029858946337501642	26	6.006645660348676E-4	6.006645660348676
57	21	0.02508151492350138	25	5.775620827258343E-4	5.775620827258343
58	21	0.02508151492350138	25	5.775620827258343E-4	5.775620827258343
