Read Length (nt)	UR	Percentage_UR	RC	32161349_EXO_S5	RPM
15	6550	4.77711651788319	380631	8.118299109576595	81182.99109576594
16	6577	4.796808448567594	396134	8.448955286019832	84489.55286019832
17	9991	7.2867436839955655	472682	10.081611481232175	100816.11481232174
18	6806	4.963825194001984	346476	7.389823220624858	73898.23220624858
19	4659	3.397952039208822	242937	5.18148871422246	51814.8871422246
20	6724	4.904020071182683	335450	7.15465486601845	71546.5486601845
21	8245	6.0133321664041075	347362	7.408720296824865	74087.20296824865
22	9236	6.736098955598343	387958	8.274573237474396	82745.73237474395
23	8745	6.377997549448626	323607	6.902061103674564	69020.61103674564
24	8056	5.87548865161328	269691	5.752112164171655	57521.12164171655
25	7141	5.208151000641811	214527	4.5755452211725745	45755.452211725744
26	6396	4.664799579905479	177399	3.783659617161446	37836.59617161446
27	5936	4.329307427504522	152089	3.2438345622831424	32438.34562283142
28	5502	4.01277787502188	130520	2.7837995323080285	27837.995323080282
29	4955	3.613833945971177	111285	2.373545287717583	23735.45287717583
30	4589	3.3468988855825894	89604	1.9111214625569153	19111.21462556915
31	4128	3.0106774024155434	73940	1.577031393034444	15770.313930344439
32	3693	2.6934185191668125	64487	1.3754128136680035	13754.128136680034
33	3207	2.3389637668475407	59391	1.2667226327252996	12667.226327252996
34	2746	2.0027422836804947	36913	0.7872999703960025	7872.999703960025
35	2259	1.647558200595134	24851	0.530035260323221	5300.352603232211
36	1908	1.391563101697882	15144	0.3229992347323995	3229.9923473239946
37	1541	1.1238987105432054	11125	0.23727987892220972	2372.798789222097
38	1322	0.9641752727697065	6920	0.14759341682172508	1475.9341682172505
39	1146	0.8358130579380361	5129	0.1093940223813046	1093.940223813046
40	958	0.6986988739132972	3346	0.07136525616842371	713.6525616842371
41	839	0.6119085127487018	2623	0.055944730104535385	559.4473010453538
42	680	0.49594492094054493	1746	0.0372396106605104	372.39610660510397
43	507	0.3697706984071416	1254	0.026745974666827058	267.45974666827055
44	468	0.3413267985296692	928	0.01979287439458972	197.9287439458972
45	331	0.24140848357547115	599	0.012775788537025046	127.75788537025045
46	322	0.2348445066806698	527	0.011240134489168947	112.40134489168946
47	225	0.16409942237003325	321	0.006846457630025108	68.46457630025108
48	174	0.12690355329949238	255	0.005438774752823684	54.38774752823684
49	128	0.09335433805939669	170	0.0036258498352157893	36.25849835215789
50	109	0.079497053503705	131	0.0027940372259604024	27.940372259604022
51	73	0.05324114592449968	91	0.0019408960882625695	19.408960882625696
52	69	0.05032382286014353	83	0.001770267860723003	17.70267860723003
53	56	0.040842522900986056	101	0.0021541813726870277	21.541813726870277
54	38	0.027714569111383393	43	9.171267230251702E-4	9.171267230251702
55	19	0.013857284555691697	20	4.265705688489164E-4	4.265705688489164
56	27	0.01969193068440399	33	7.03841438600712E-4	7.03841438600712
57	14	0.010210630725246514	14	2.9859939819424145E-4	2.9859939819424146
58	17	0.012398623023513624	19	4.052420404064706E-4	4.052420404064706
