Read Length (nt)	UR	Percentage_UR	RC	32161242_EXO_S7	RPM
15	9346	4.724783628569117	594759	6.341804832750024	63418.04832750024
16	9493	4.799098115344172	577257	6.155184255032342	61551.84255032342
17	13970	7.062403947261991	713626	7.609261592638478	76092.61592638478
18	8967	4.533183693278331	502082	5.353607182130573	53536.07182130573
19	6608	3.3406131197929305	367604	3.91969322656444	39196.9322656444
20	9733	4.920427889670792	531690	5.669311791036135	56693.11791036135
21	13088	6.616517026611664	845465	9.01503638098961	90150.3638098961
22	16082	8.130105961336245	1961013	20.909917664946008	209099.17664946007
23	14922	7.543678718757583	1014377	10.816113687780213	108161.13687780213
24	12222	6.178718757583111	639938	6.823540124757061	68235.40124757061
25	9883	4.9962589986249295	296817	3.1649045832721554	31649.045832721553
26	8570	4.332484024913047	247194	2.63578374404895	26357.8374404895
27	7869	3.978099975734045	197900	2.110170970765015	21101.709707650152
28	7189	3.6343322818086223	164700	1.7561655325164125	17561.655325164123
29	6750	3.4123999029361807	150880	1.608805437438229	16088.05437438229
30	6075	3.0711599126425626	121733	1.2980163859734088	12980.163859734088
31	5488	2.774407506268705	110059	1.1735386906085237	11735.386906085236
32	4968	2.511526328561029	95389	1.0171152032860236	10171.152032860235
33	4603	2.3270039634392945	90952	0.9698042957706906	9698.042957706906
34	3671	1.8558400064709213	52894	0.5639989051422168	5639.989051422169
35	3114	1.5742538218878912	34115	0.36376191342924963	3637.6191342924963
36	2541	1.2845789856830867	19940	0.2126165192372633	2126.165192372633
37	2306	1.1657769149882715	15966	0.17024249479148174	1702.4249479148173
38	1869	0.9448556175685513	10114	0.10784370489296294	1078.4370489296293
39	1615	0.8164482730728787	6738	0.07184604346141826	718.4604346141825
40	1377	0.6961295801989809	4526	0.04825989799738484	482.5989799738484
41	1104	0.5581169619024509	2915	0.031082103990803536	310.82103990803535
42	924	0.46711963115748606	2031	0.02165617605671423	216.5617605671423
43	729	0.3685391895171075	1587	0.01692188646085942	169.2188646085942
44	595	0.3007967321847448	1117	0.011910363690472573	119.10363690472573
45	424	0.21434926797702822	713	0.007602586670820899	76.025866708209
46	331	0.16733398042546307	487	0.005192790615273181	51.92790615273181
47	297	0.15014559572919195	418	0.004457056421322771	44.57056421322771
48	249	0.125879640863868	327	0.0034867403104606367	34.86740310460637
49	165	0.08341421984955108	220	0.002345819169117248	23.45819169117248
50	136	0.06875353878508453	155	0.0016527362327871519	16.52736232787152
51	116	0.058642724257866215	138	0.0014714683879008192	14.714683879008192
52	88	0.04448758391976058	102	0.0010876070693179969	10.876070693179967
53	74	0.03741001375070776	153	0.0016314106039769952	16.314106039769953
54	65	0.03286014721345951	77	8.210367091910368E-4	8.210367091910367
55	67	0.03387122866618135	74	7.890482659758016E-4	7.890482659758016
56	56	0.028310280676211275	62	6.610944931148608E-4	6.610944931148608
57	29	0.014660681064466554	37	3.945241329879008E-4	3.945241329879008
58	40	0.020221629054436627	46	4.904894626336064E-4	4.9048946263360635
