Read Length (nt)	UR	Percentage_UR	RC	32152356_EXO_S21	RPM
15	4672	5.049173241110991	231836	4.9127320232629845	49127.32023262984
16	4732	5.114017075543067	226107	4.791331370382182	47913.31370382183
17	6969	7.5316113692856375	294954	6.250237069262368	62502.37069262368
18	4263	4.607154436399005	188960	4.004166061853092	40041.66061853093
19	3391	3.6647573759861665	147955	3.135247616857929	31352.47616857929
20	4927	5.3247595374473145	263227	5.577924534099301	55779.24534099302
21	7365	7.959580676537339	505825	10.718709241304193	107187.09241304194
22	9598	10.372852047984438	1397255	29.60859997224038	296085.9997224038
23	8765	9.472603479952447	697610	14.782738602928323	147827.38602928323
24	6007	6.491948557224684	354155	7.504738736428778	75047.38736428779
25	4216	4.556360099427213	87312	1.8501891786225508	18501.891786225508
26	3436	3.7133902518102238	61322	1.2994468207290184	12994.468207290185
27	3414	3.689614179185129	55793	1.1822842775665199	11822.842775665198
28	2988	3.2292229547173887	44619	0.9455010876049065	9455.010876049066
29	2799	3.0249648762563495	39517	0.8373869086909856	8373.869086909857
30	2562	2.768831730249649	30936	0.6555508112271764	6555.508112271765
31	2237	2.41759429374257	23903	0.5065176829830359	5065.17682983036
32	1975	2.134442883389171	21383	0.4531175005324125	4531.175005324126
33	1780	1.9237004214849238	18636	0.3949070635515148	3949.070635515148
34	1423	1.5378796066140712	10201	0.21616478618206708	2161.6478618206706
35	1140	1.2320328542094456	6219	0.13178402169064554	1317.8402169064555
36	865	0.9348319463957635	3723	0.07889241240621858	788.9241240621858
37	667	0.7208472927699124	2647	0.05609138212174606	560.9138212174606
38	600	0.6484383443207609	1710	0.03623583809149443	362.35838091494435
39	425	0.45931049389387224	948	0.020088640064758318	200.88640064758317
40	327	0.35339889765481464	725	0.015363147728849978	153.63147728849978
41	241	0.26045606830217227	520	0.01101908526758895	110.1908526758895
42	215	0.23235707338160597	337	0.0071412148753413	71.412148753413
43	146	0.15778666378471848	248	0.005255256050696268	52.552560506962685
44	91	0.09834648222198206	166	0.003517631066191857	35.17631066191857
45	75	0.08105479304009511	97	0.0020554832133771695	20.554832133771697
46	65	0.07024748730141575	75	0.001589291144363791	15.89291144363791
47	40	0.043229222954717386	42	8.900030408437229E-4	8.90003040843723
48	28	0.03026045606830217	29	6.145259091539991E-4	6.145259091539992
49	12	0.012968766886415217	14	2.96667680281241E-4	2.96667680281241
50	18	0.019453150329622824	20	4.238109718303442E-4	4.238109718303442
51	13	0.014049497460283151	13	2.7547713168972373E-4	2.7547713168972376
52	15	0.01621095860801902	15	3.1785822887275817E-4	3.178582288727582
53	11	0.011888036312547283	14	2.96667680281241E-4	2.96667680281241
54	4	0.004322922295471739	4	8.476219436606885E-5	0.8476219436606885
55	1	0.0010807305738679347	1	2.1190548591517213E-5	0.21190548591517214
56	5	0.005403652869339673	5	1.0595274295758606E-4	1.0595274295758605
57	4	0.004322922295471739	4	8.476219436606885E-5	0.8476219436606885
58	3	0.0032421917216038042	3	6.357164577455164E-5	0.6357164577455163
