Read Length (nt)	UR	Percentage_UR	RC	32161462_EXO_S13	RPM
15	4818	5.158237334589525	361854	8.592735211801399	85927.35211801398
16	4722	5.055458010363582	304731	7.236268754324816	72362.68754324816
17	7219	7.728791058198793	391027	9.285489373241875	92854.89373241876
18	4700	5.03190441522847	282223	6.701784448092949	67017.84448092949
19	3633	3.8895550511755386	214647	5.097096715823328	50970.96715823329
20	5125	5.486917048520406	346191	8.220795115457443	82207.95115457445
21	6985	7.478266455398056	348880	8.284649225083243	82846.49225083244
22	8484	9.083122778467732	583346	13.852376137512639	138523.7613751264
23	6852	7.335874266626697	339822	8.069554199054798	80695.54199054798
24	5679	6.080039398740953	242609	5.761093968838055	57610.939688380546
25	4149	4.441993918889984	131702	3.1274503331859473	31274.503331859472
26	3824	4.094043081666738	116483	2.7660536450509383	27660.536450509386
27	3559	3.810329322084707	97394	2.3127583313109303	23127.583313109306
28	3436	3.6786433129202174	98460	2.338072009578354	23380.72009578354
29	2961	3.1700997815939362	74837	1.777110450749698	17771.10450749698
30	2671	2.8596205729947326	63548	1.5090371731127894	15090.371731127894
31	2264	2.423879062995161	52816	1.2541906485668326	12541.906485668327
32	2093	2.2408033917176993	49042	1.1645716787907945	11645.716787907946
33	1994	2.1348122136096954	42627	1.012238427303438	10122.384273034379
34	1546	1.6551753672219605	24309	0.5772515994397746	5772.515994397746
35	1248	1.3361312149372617	15813	0.3755020585767064	3755.020585767064
36	953	1.0202989165346237	9168	0.21770713166579675	2177.0713166579676
37	821	0.8789773457239519	6662	0.15819861596395485	1581.9861596395485
38	650	0.6959016744464905	4162	0.098832578751423	988.3257875142301
39	591	0.632735214765963	2825	0.06708362205016098	670.8362205016098
40	489	0.5235321827758983	1840	0.04369340338842343	436.93403388423434
41	399	0.42717656631407647	1322	0.031392760477986836	313.9276047798684
42	319	0.3415271294591238	776	0.018427217950769882	184.27217950769884
43	226	0.2419596591152413	556	0.01320300667606708	132.03006676067082
44	180	0.19271123292364353	338	0.008026288231134304	80.26288231134305
45	164	0.17558134555265298	281	0.0066727425826885785	66.72742582688579
46	135	0.14453342469273264	202	0.004796775806772573	47.967758067725725
47	119	0.12740353732174212	158	0.003751933551832012	37.519335518320126
48	91	0.09742623442250867	127	0.0030157946903966175	30.157946903966174
49	76	0.08136696501220504	102	0.002422134318271299	24.221343182712992
50	47	0.0503190441522847	56	0.001329799233560713	13.297992335607132
51	41	0.043895336388163245	60	0.001424784893100764	14.247848931007642
52	26	0.02783606697785962	28	6.648996167803565E-4	6.648996167803566
53	37	0.03961286454541561	48	0.0011398279144806112	11.398279144806112
54	22	0.023553595135111988	28	6.648996167803565E-4	6.648996167803566
55	19	0.02034174125305126	24	5.699139572403056E-4	5.699139572403056
56	10	0.010706179606869084	11	2.612105637351401E-4	2.612105637351401
57	17	0.018200505331677445	17	4.036890530452165E-4	4.036890530452165
58	10	0.010706179606869084	10	2.3746414885012735E-4	2.3746414885012737
