Read Length (nt)	UR	Percentage_UR	RC	32160790_EXO_S27	RPM
15	4768	4.922568655791864	230921	4.708176680231942	47081.76680231942
16	4649	4.799710922981623	214628	4.375983754291819	43759.83754291819
17	6516	6.727235184802808	247483	5.045854163778269	50458.54163778269
18	4379	4.520958083832335	186345	3.7993304354208632	37993.30435420863
19	3356	3.4647945488333676	150904	3.0767348736308993	30767.348736308995
20	5459	5.635969440429486	293023	5.9743551057357465	59743.551057357465
21	7665	7.913483378071444	551021	11.234596344715658	112345.9634471566
22	10062	10.388189138963453	1493916	30.458990188962378	304589.9018896238
23	8691	8.972744166838737	671428	13.68953733984684	136895.3733984684
24	6047	6.243031179021268	351930	7.175391666734629	71753.91666734629
25	4206	4.342349783192236	100128	2.041478750907297	20414.78750907297
26	3681	3.8003303737352883	75665	1.5427102277824445	15427.102277824446
27	3440	3.5515176543464793	65471	1.3348679220662714	13348.679220662714
28	3166	3.268635143506091	51128	1.0424329415986364	10424.329415986364
29	2896	2.9898823043568035	45292	0.9234445468409763	9234.445468409764
30	2739	2.8277926904811066	37156	0.757562165115767	7575.6216511576695
31	2510	2.5913689861656	39140	0.7980133260477748	7980.133260477748
32	2339	2.414825521371051	33314	0.6792288181899736	6792.288181899737
33	1995	2.059673755936403	25623	0.5224194035084858	5224.194035084858
34	1667	1.7210406772661573	15338	0.3127217270035966	3127.2172700359656
35	1345	1.3886021061325624	9005	0.18360015332294868	1836.001533229487
36	1106	1.1418542225893042	4905	0.10000652438079549	1000.0652438079549
37	902	0.9312409663431758	3886	0.07923044928517253	792.3044928517253
38	764	0.7887672930002065	2206	0.044977450108875605	449.77450108875604
39	590	0.6091265744373322	1540	0.03139858257827218	313.9858257827218
40	453	0.4676853190171381	912	0.018594485267132616	185.94485267132617
41	347	0.35824901920297336	673	0.01372158836050466	137.2158836050466
42	257	0.2653314061532108	417	0.008502083724116557	85.02083724116558
43	207	0.21371051001445385	376	0.007666147434695026	76.66147434695026
44	155	0.1600247780301466	288	0.005871942715936615	58.719427159366155
45	128	0.13214949411521784	181	0.003690352887446276	36.90352887446276
46	86	0.08878794135866198	101	0.0020592576885749936	20.59257688574994
47	73	0.07536650836258517	81	0.0016514838888571732	16.51483888857173
48	45	0.04645880652488127	46	9.378797393509872E-4	9.378797393509872
49	37	0.038199463142680155	45	9.174910493650962E-4	9.174910493650962
50	34	0.03510220937435474	42	8.563249794074231E-4	8.563249794074231
51	28	0.028907701837703904	34	6.932154595202949E-4	6.932154595202949
52	15	0.01548626884162709	17	3.4660772976014746E-4	3.4660772976014744
53	13	0.013421432996076812	26	5.301059396331666E-4	5.301059396331667
54	14	0.014453850918851952	14	2.8544165980247437E-4	2.8544165980247436
55	9	0.009291761304976255	9	1.8349820987301923E-4	1.8349820987301924
56	7	0.007226925459425976	7	1.4272082990123718E-4	1.4272082990123718
57	5	0.005162089613875697	6	1.2233213991534616E-4	1.2233213991534617
58	9	0.009291761304976255	9	1.8349820987301923E-4	1.8349820987301924
