Read Length (nt)	UR	Percentage_UR	RC	32150184_EXO_S18	RPM
15	4347	3.787014208926098	292081	5.200418766881095	52004.18766881095
16	4659	4.0588219920374256	279195	4.970987217995581	49709.87217995581
17	7210	6.281199090489341	374403	6.666138460141476	66661.38460141477
18	4636	4.038784879820886	240635	4.284437433343601	42844.37433343601
19	3722	3.2425274639114186	201647	3.590267230957413	35902.67230957413
20	5756	5.014505126887191	350178	6.234819255442456	62348.19255442456
21	8403	7.320515389373361	534629	9.51891661874231	95189.1661874231
22	10610	9.243206983369197	1261955	22.4687482751683	224687.482751683
23	9661	8.416458309738907	674262	12.005042295098896	120050.42295098897
24	7881	6.8657600599371005	453634	8.07682378140084	80768.2378140084
25	5881	5.123402475890127	180905	3.2209618462776572	32209.618462776576
26	5166	4.500509639593334	147250	2.621744185425417	26217.44185425417
27	4834	4.211278280641536	128111	2.2809797578202757	22809.797578202757
28	4343	3.783529493758004	99449	1.7706610356290138	17706.61035629014
29	4176	3.6380426354900814	94240	1.6779162786722668	16779.16278672267
30	3682	3.207680312230479	71662	1.2759214384784803	12759.214384784804
31	3210	2.7964839223953932	59199	1.0540212837555127	10540.212837555127
32	2972	2.589143369893803	52233	0.9299936437169833	9299.936437169834
33	2623	2.2851019714776064	46059	0.8200673374296046	8200.673374296046
34	2074	1.806824814656712	26355	0.4692432462267359	4692.432462267359
35	1652	1.4391873644228006	16750	0.29822896506537	2982.2896506537004
36	1469	1.2797616454825023	10744	0.19129385078581107	1912.9385078581108
37	1105	0.9626525651859531	7303	0.13002782876850133	1300.2782876850133
38	916	0.797999773493514	4148	0.0738539550502182	738.539550502182
39	755	0.6577399879777327	2723	0.04848223712674642	484.82237126746423
40	635	0.5531985329349143	2030	0.03614357009448962	361.4357009448962
41	477	0.4155522837952033	1251	0.02227369762965838	222.7369762965838
42	424	0.3693798078179585	1008	0.017947152046918984	179.47152046918984
43	336	0.29271607411989164	646	0.011501845458640539	115.0184545864054
44	265	0.23086237988622405	538	0.009578936310756361	95.78936310756363
45	217	0.18904579786909667	375	0.006676767874597836	66.76767874597836
46	179	0.15594100377220416	258	0.004593616297723311	45.93616297723312
47	127	0.11063970658698284	163	0.002902168436158526	29.02168436158526
48	99	0.08624670041032521	125	0.002225589291532612	22.255892915326122
49	56	0.04878601235331527	71	0.0012641347175905236	12.641347175905237
50	45	0.039203045641056915	55	9.792592882743494E-4	9.792592882743493
51	42	0.036589509264986456	51	9.080404309453057E-4	9.080404309453057
52	28	0.024393006176657635	30	5.341414299678269E-4	5.341414299678269
53	31	0.027006542552728097	49	8.724310022807839E-4	8.72431002280784
54	20	0.01742357584046974	21	3.738990009774788E-4	3.7389900097747883
55	20	0.01742357584046974	22	3.917037153097397E-4	3.917037153097397
56	16	0.013938860672375791	17	3.026801436484352E-4	3.0268014364843525
57	15	0.013067681880352304	18	3.2048485798069615E-4	3.2048485798069613
58	12	0.010454145504281843	12	2.1365657198713076E-4	2.1365657198713075
