Read Length (nt)	UR	Percentage_UR	RC	32150887_EXO_S28	RPM
15	8165	3.874185068848041	314734	1.331113612336242	13311.13612336242
16	7991	3.7916243582565454	289778	1.225566479489256	12255.66479489256
17	12021	5.703806333450373	440363	1.8624399768351196	18624.399768351195
18	7755	3.679645463431299	371035	1.5692290605818804	15692.290605818804
19	6615	3.138730463004261	404037	1.7088053740221845	17088.053740221843
20	11705	5.553868491226738	889454	3.761793536595728	37617.93536595727
21	18139	8.606716835742144	3012691	12.741661211889676	127416.61211889675
22	26412	12.53214648357801	9944385	42.05807519941391	420580.75199413917
23	23539	11.168945785133378	4472974	18.91767835386736	189176.7835386736
24	15123	7.175664518822893	2359073	9.977295693490044	99772.95693490043
25	9096	4.315932319196789	217211	0.9186567668226739	9186.567668226739
26	7290	3.459009081678165	120345	0.5089785904179562	5089.785904179563
27	6659	3.159607884073375	103276	0.43678817486397314	4367.881748639731
28	6087	2.888201410174896	84573	0.35768703583379297	3576.8703583379297
29	5945	2.820824278542756	82317	0.34814566976139355	3481.4566976139354
30	5382	2.553688186226596	68400	0.2892860990035997	2892.860990035997
31	5033	2.3880922782011256	77434	0.32749385658252544	3274.9385658252545
32	5726	2.716911660039667	157475	0.6660135736928635	6660.135736928635
33	5051	2.396633041365763	115952	0.4903991484161607	4903.991484161607
34	3630	1.7223872382018846	47023	0.1988757344071092	1988.757344071092
35	2891	1.3717414616092696	26460	0.11190804356191883	1119.0804356191884
36	2298	1.0903707640187137	14952	0.06323692620324302	632.3692620324302
37	1894	0.8986780796568511	10469	0.0442768445974954	442.768445974954
38	1464	0.6946487373905121	5903	0.02496572869032528	249.65728690325278
39	1119	0.5309507767349612	3866	0.016350585654209306	163.50585654209306
40	898	0.4260891845469125	2824	0.011943624906230492	119.43624906230491
41	748	0.3549161581749338	3518	0.0148787791855945	148.787791855945
42	524	0.2486311054594456	1090	0.00460996853675327	46.0996853675327
43	416	0.19738652647162094	899	0.0038021667105882476	38.02166710588248
44	277	0.13143285536692068	691	0.0029224662925656053	29.22466292565605
45	228	0.10818300008540763	431	0.0018228407700373022	18.228407700373022
46	147	0.06974956584453913	206	8.712417601570401E-4	8.712417601570401
47	98	0.04649971056302609	124	5.244367876673445E-4	5.244367876673445
48	82	0.03890792108334836	91	3.8486893288490606E-4	3.8486893288490602
49	66	0.03131613160367063	73	3.0874101209448504E-4	3.087410120944851
50	54	0.025622289493912334	56	2.3684242023686526E-4	2.3684242023686526
51	38	0.018030500014234604	47	1.9877845984165476E-4	1.9877845984165476
52	32	0.015183578959355458	33	1.3956785478243846E-4	1.3956785478243845
53	33	0.015658065801835316	57	2.4107174916966642E-4	2.4107174916966643
54	25	0.01186217106199645	31	1.3110919691683613E-4	1.3110919691683613
55	17	0.008066276322157586	17	7.189859185761981E-5	0.7189859185761981
56	13	0.0061683289522381545	14	5.9210605059216316E-5	0.5921060505921631
57	16	0.007591789479677729	16	6.766926292481864E-5	0.6766926292481864
58	12	0.005693842109758296	15	6.343993399201748E-5	0.6343993399201748
