Read Length (nt)	UR	Percentage_UR	RC	32151686_EXO_S20	RPM
15	6617	4.204954182076994	168505	1.3349011552850376	13349.011552850377
16	6448	4.097558495697818	155402	1.231098835842292	12310.988358422921
17	8873	5.638591273623874	224237	1.7764115626103143	17764.115626103143
18	6096	3.873870438860716	199654	1.5816643735039253	15816.643735039252
19	4942	3.140529479798172	200832	1.5909965212795152	15909.96521279515
20	8531	5.421257991128735	450688	3.570362492941474	35703.62492941474
21	13385	8.505865456717633	1599989	12.67515601639923	126751.5601639923
22	18817	11.957778879271997	5294383	41.942244937666324	419422.4493766632
23	17408	11.062391174489393	2384196	18.8876650237439	188876.650237439
24	11281	7.1688209351685925	1284337	10.174552357943798	101745.52357943797
25	6863	4.361281630889287	119204	0.9443373034307447	9443.373034307448
26	5531	3.5148256885398	65642	0.5200176946394496	5200.176946394496
27	5032	3.1977224488758402	55980	0.4434750700148744	4434.750700148744
28	4752	3.019788767300873	48393	0.38337065136173304	3833.7065136173305
29	4622	2.9371767008553524	46279	0.36662348633830605	3666.23486338306
30	4341	2.758607541846189	40105	0.31771289179968804	3177.128917996881
31	3937	2.501874658430879	42301	0.33510966303499823	3351.096630349982
32	4282	2.7211143732286067	95731	0.758383564265701	7583.83564265701
33	3811	2.4218045017221437	77275	0.6121746344301432	6121.746344301432
34	2769	1.759637015289587	30217	0.2393798890789471	2393.798890789471
35	2172	1.380256987074389	15272	0.12098519594975281	1209.851959497528
36	1677	1.0656956571472147	8484	0.06721047684898525	672.1047684898525
37	1354	0.860436445901806	5737	0.04544866875089915	454.4866875089915
38	988	0.627851704985956	3392	0.026871515496435405	268.71515496435404
39	765	0.48614023716017846	2037	0.016137168946414777	161.37168946414775
40	573	0.3641285697944866	1390	0.011011617494117103	110.11617494117102
41	405	0.25736836084950626	1659	0.013142642750172859	131.4264275017286
42	252	0.16014031341747054	462	0.0036599764620734543	36.59976462073454
43	204	0.1296373965760476	381	0.003018292277164472	30.18292277164472
44	166	0.10548925407658774	280	0.0022181675527717906	22.181675527717903
45	107	0.06799608545900535	174	0.001378432693508184	13.784326935081841
46	80	0.05083819473570494	103	8.159687783410515E-4	8.159687783410515
47	43	0.0273255296704414	48	3.8025729476087836E-4	3.8025729476087835
48	48	0.03050291684142296	52	4.119454026576182E-4	4.119454026576182
49	34	0.021606232762674597	36	2.8519297107065876E-4	2.8519297107065875
50	23	0.014615980986515169	31	2.4558283619973396E-4	2.4558283619973396
51	23	0.014615980986515169	23	1.8220662040625423E-4	1.8220662040625422
52	17	0.010803116381337298	18	1.4259648553532938E-4	1.4259648553532938
53	17	0.010803116381337298	26	2.059727013288091E-4	2.059727013288091
54	17	0.010803116381337298	18	1.4259648553532938E-4	1.4259648553532938
55	19	0.012074071249729921	19	1.5051851250951436E-4	1.5051851250951436
56	19	0.012074071249729921	19	1.5051851250951436E-4	1.5051851250951436
57	16	0.010167638947140987	16	1.2675243158695944E-4	1.2675243158695946
58	5	0.0031773871709815586	5	3.961013487092483E-5	0.3961013487092483
