Read Length (nt)	UR	Percentage_UR	RC	32160696_EXO_S3	RPM
15	6094	4.626199441272926	305942	6.968478738694006	69684.78738694005
16	6062	4.601906959795943	295972	6.74139081671932	67413.90816719319
17	8725	6.623496902708611	340888	7.764448098907382	77644.48098907381
18	6144	4.664156443580712	266442	6.068782357751169	60687.82357751169
19	4243	3.221031215838698	180996	4.122568257345053	41225.68257345053
20	6527	4.954907081258351	292495	6.662194758072782	66621.94758072782
21	8571	6.506589335600632	365330	8.321166553160667	83211.66553160668
22	10679	8.106856552896879	741410	16.887187184679195	168871.87184679197
23	9501	7.212589578525447	417919	9.51899270448732	95189.92704487321
24	8135	6.17560427547674	301372	6.864387283987455	68643.87283987454
25	6708	5.092311429612535	159793	3.6396249063290793	36396.249063290794
26	6128	4.65201020284222	143906	3.2777647442015136	32777.647442015135
27	5728	4.348354184379934	120593	2.746761662456695	27467.616624566952
28	5198	3.9460099599174057	92748	2.1125326567009157	21125.32656700916
29	4821	3.659814162516701	83357	1.8986326892722025	18986.326892722027
30	4376	3.321996841977408	63802	1.4532260378965782	14532.260378965782
31	3721	2.8247601117454146	52146	1.187735885585953	11877.35885585953
32	3503	2.6592675816834688	47281	1.076925179426791	10769.25179426791
33	3118	2.366998663913519	43707	0.9955197397941403	9955.197397941403
34	2479	1.881908174420017	25686	0.5850531959720935	5850.5319597209345
35	2137	1.6222822786347626	17045	0.38823607121951	3882.3607121951
36	1718	1.304202599295518	9959	0.2268373736154356	2268.3737361543563
37	1523	1.1561702902951536	7511	0.17107897512054793	1710.7897512054792
38	1136	0.862383092432892	4063	0.09254345305748718	925.4345305748718
39	980	0.7439572452326005	3040	0.06924245564724613	692.4245564724613
40	821	0.6232539778938418	2097	0.04776362812245893	477.6362812245893
41	658	0.4995141503704603	1445	0.032912943556010085	329.1294355601009
42	478	0.3628689420624317	850	0.01936055503294711	193.6055503294711
43	382	0.2899914976314831	614	0.013985153870858264	139.85153870858264
44	319	0.24216567472367304	526	0.011980766996859035	119.80766996859035
45	259	0.19661727195433013	376	0.008564198461633074	85.64198461633075
46	172	0.13057208793878294	218	0.004965412937861729	49.65412937861729
47	143	0.10855702660026721	188	0.004282099230816537	42.82099230816537
48	120	0.09109680553868578	154	0.003507677029498653	35.07677029498653
49	102	0.07743228470788291	122	0.0027788090753171147	27.788090753171147
50	57	0.04327098263087575	62	0.0014121816612267303	14.121816612267304
51	64	0.04858496295396575	74	0.001685507144044807	16.85507144044807
52	42	0.03188388193854002	44	0.001002193436999615	10.021934369996151
53	40	0.030365601846228593	70	0.001594398649772115	15.943986497721149
54	40	0.030365601846228593	42	9.566391898632689E-4	9.56639189863269
55	25	0.01897850115389287	27	6.149823363406729E-4	6.149823363406729
56	26	0.019737641200048586	31	7.060908306133651E-4	7.060908306133652
57	14	0.010627960646180008	15	3.4165685352259605E-4	3.4165685352259607
58	11	0.008350540507712863	12	2.7332548281807685E-4	2.7332548281807685
