Read Length (nt)	UR	Percentage_UR	RC	32151750_EXO_S14	RPM
15	5575	4.2054523784379105	309322	5.2708429289761405	52708.42928976141
16	6344	4.785540787230512	315615	5.378075568594554	53780.755685945536
17	9689	7.3088122142932574	445868	7.597585024850265	75975.85024850265
18	5495	4.145105079733868	292583	4.9856105827863075	49856.10582786307
19	4645	3.503915031003425	242689	4.135417460091072	41354.17460091072
20	7233	5.456150144079175	394017	6.714044647152132	67140.44647152133
21	9649	7.278638564941237	562439	9.58395337586855	95839.5337586855
22	12082	9.113950786777908	1237001	21.07848123957046	210784.81239570465
23	10828	8.168006879592053	672373	11.457227331662391	114572.27331662392
24	8310	6.268575652882338	423197	7.2112714744309026	72112.71474430904
25	6376	4.809679706712128	179991	3.067044340943562	30670.443409435622
26	5572	4.203189354736509	152309	2.5953434145305763	25953.434145305764
27	5002	3.773214851470211	122040	2.079560041161793	20795.600411617932
28	4577	3.4526198271049893	98994	1.686856495532371	16868.56495532371
29	4305	3.247439011511247	88948	1.5156727838516812	15156.727838516812
30	3841	2.897424679027805	71368	1.2161098084040876	12161.098084040877
31	3581	2.7012959582396694	62085	1.057927606977466	10579.276069774658
32	3402	2.566268877389376	65373	1.1139550849792683	11139.550849792684
33	3111	2.3467555783534237	53546	0.9124231560476023	9124.231560476022
34	2387	1.800612525081846	28078	0.4784487613548085	4784.487613548085
35	1980	1.4935956429250337	17539	0.29886433597129375	2988.6433597129376
36	1624	1.2250501636920477	10829	0.18452602167929416	1845.2602167929415
37	1354	1.0213780305659068	7402	0.12612998545296292	1261.299854529629
38	1141	0.8607033477663956	4869	0.08296769780741373	829.6769780741373
39	996	0.7513238688653199	3460	0.05895835580481649	589.583558048165
40	780	0.5883861623644072	2028	0.034557094096002265	345.57094096002265
41	672	0.5069173091139508	1539	0.02622454034208456	262.2454034208456
42	497	0.3749075931988594	966	0.016460627661113506	164.60627661113506
43	364	0.27458020910339	582	0.009917272566012485	99.17272566012485
44	289	0.21800461656835085	437	0.007446474418122776	74.46474418122776
45	206	0.15539429416290754	281	0.0047882364107379866	47.882364107379864
46	175	0.13200971591509136	224	0.003816957138808929	38.16957138808929
47	112	0.08448621818565846	126	0.0021470383905800223	21.470383905800226
48	95	0.07166241721104959	111	0.0018914385821776388	18.91438582177639
49	57	0.04299745032662976	65	0.0011075991697436624	11.075991697436624
50	45	0.03394535552102349	48	8.179193868876276E-4	8.179193868876276
51	34	0.02564760194921775	39	6.645595018461974E-4	6.645595018461974
52	38	0.028664966884419836	42	7.156794635266742E-4	7.156794635266742
53	20	0.01508682467601044	27	4.600796551242905E-4	4.600796551242905
54	21	0.015841165909810963	22	3.7487971899016265E-4	3.7487971899016266
55	23	0.017349848377412005	24	4.089596934438138E-4	4.089596934438138
56	17	0.012823800974608874	18	3.0671977008286033E-4	3.0671977008286038
57	13	0.009806436039406787	25	4.2599968067063936E-4	4.259996806706394
58	9	0.006789071104204698	10	1.7039987226825576E-4	1.7039987226825575
