Read Length (nt)	UR	Percentage_UR	RC	32151694_EXO_S10	RPM
15	4085	3.8214355875281814	233731	3.073610641356554	30736.10641356554
16	4496	4.205917846150967	222154	2.921370714282333	29213.70714282333
17	6466	6.048813343685978	291986	3.839675852698764	38396.75852698764
18	4248	3.973918819050114	240949	3.1685288234090487	31685.288234090487
19	3515	3.288212017175412	214018	2.8143806437393715	28143.806437393712
20	5669	5.303235825140088	392964	5.167557286239467	51675.57286239467
21	8471	7.924450639400544	817623	10.751910330327897	107519.10330327897
22	11621	10.871212475560586	2519358	33.13007499299094	331300.7499299094
23	10509	9.830958773398692	1194013	15.701516113472596	157015.16113472596
24	6961	6.511875917939699	619806	8.150576163096211	81505.76163096211
25	4528	4.2358532044865616	135982	1.7881912208177217	17881.91220817722
26	3720	3.4799854065128115	93297	1.226874706421666	12268.74706421666
27	3450	3.2274058205562364	77262	1.0160111639983147	10160.111639983146
28	3078	2.8794072799049553	64415	0.8470704761584147	8470.704761584147
29	3102	2.901858798656651	63573	0.8359980032728231	8359.980032728232
30	3063	2.8653750806851455	61507	0.808829679066609	8088.29679066609
31	2839	2.655827572335987	63620	0.8366160629232064	8366.160629232065
32	3188	2.9823100741835598	98385	1.293782951126999	12937.829511269989
33	2960	2.7690206460424522	77160	1.0146698430549295	10146.698430549295
34	2226	2.082378364219763	55418	0.7287580788286429	7287.580788286428
35	1871	1.750282982684266	28421	0.37374198560736327	3737.4198560736327
36	1370	1.2816075287426214	13721	0.18043396729596536	1804.3396729596536
37	1100	1.0290279427860465	9855	0.12959527350060043	1295.9527350060043
38	861	0.8054482352170781	5027	0.06610608218036716	661.0608218036716
39	744	0.6959970813025623	3128	0.04113384226381311	411.3384226381311
40	615	0.5753201680121987	2326	0.030587377591313712	305.8737759131371
41	487	0.45557873466982235	1670	0.02196084289660099	219.60842896600988
42	376	0.3517404604432304	914	0.012019287669157667	120.19287669157666
43	322	0.3012245432519154	619	0.008139977097602401	81.39977097602402
44	238	0.22264422762098093	493	0.006483051226361849	64.83051226361849
45	178	0.16651543074174205	302	0.003971362008846406	39.71362008846406
46	121	0.1131930737064651	193	0.002537989628170054	25.379896281700542
47	110	0.10290279427860463	142	0.0018673291564774493	18.67329156477449
48	76	0.07109647604703594	86	0.0011309176581483142	11.309176581483143
49	46	0.04303207760741649	56	7.364114983291349E-4	7.3641149832913495
50	42	0.03929015781546723	56	7.364114983291349E-4	7.3641149832913495
51	40	0.037419197919492594	65	8.547633462748888E-4	8.547633462748887
52	28	0.026193438543644816	34	4.4710698112840336E-4	4.471069811284034
53	21	0.019645078907733614	30	3.945061598191794E-4	3.9450615981917942
54	14	0.013096719271822408	16	2.104032852368957E-4	2.104032852368957
55	12	0.011225759375847778	19	2.4985390121881363E-4	2.4985390121881363
56	15	0.014032199219809723	20	2.630041065461196E-4	2.6300410654611963
57	7	0.006548359635911204	22	2.8930451720073156E-4	2.893045172007316
58	8	0.007483839583898519	8	1.0520164261844785E-4	1.0520164261844784
