Read Length (nt)	UR	Percentage_UR	RC	32152194_EXO_S15	RPM
15	7640	3.8433290070729327	471970	3.9672262744578863	39672.26274457887
16	7879	3.963558801927701	280022	2.3537738327144657	23537.738327144656
17	11702	5.886732466069039	409161	3.4392742540489083	34392.74254048908
18	7808	3.9278420009457404	519603	4.367613776060218	43676.137760602185
19	6475	3.257271638847806	390541	3.28276059167544	32827.6059167544
20	10278	5.17038423229	615020	5.1696580361401985	51696.58036140198
21	14383	7.235418993289266	1217216	10.231521700299872	102315.21700299872
22	18750	9.432253780447315	3643791	30.628521715009803	306285.217150098
23	17050	8.577062771020092	1738586	14.613988303503696	146139.88303503697
24	12527	6.301751632408721	943716	7.932569677789476	79325.69677789476
25	8949	4.501826084331895	201733	1.695701968398866	16957.01968398866
26	7963	4.005815298864105	160285	1.3473035646364862	13473.03564636486
27	7957	4.002796977654362	166632	1.400654381773135	14006.54381773135
28	7293	3.668769430442788	154838	1.3015178547037105	13015.178547037105
29	7924	3.9861962110007747	215609	1.8123391101332509	18123.39110133251
30	7237	3.640598432485185	198662	1.669888141484316	16698.88141484316
31	5823	2.9292807340557183	117333	0.9862630261689667	9862.630261689666
32	5747	2.8910486653989715	124386	1.0455482496233206	10455.482496233208
33	5405	2.719004356443613	105484	0.8866641869926387	8866.641869926387
34	4436	2.2315454810700954	115350	0.9695945732964324	9695.945732964325
35	3654	1.8381576167335727	40951	0.34422078345090773	3442.207834509077
36	2789	1.4030163089956034	21020	0.17668728158379723	1766.8728158379722
37	2185	1.0991719738814605	13604	0.11435079822388095	1143.5079822388095
38	1742	0.8763192578954252	10673	0.08971376576326678	897.1376576326678
39	1353	0.6806314327970783	6819	0.05731829558134697	573.1829558134697
40	1009	0.5075810167718049	4554	0.038279442451599074	382.7944245159907
41	780	0.3923817572666083	5853	0.04919841384918959	491.98413849189586
42	513	0.2580664634330385	1010	0.008489731417680077	84.89731417680076
43	359	0.18059621904963127	634	0.005329197741395216	53.29197741395216
44	274	0.1378366685782701	456	0.0038329876499624896	38.329876499624895
45	223	0.1121809382954534	319	0.0026814102200395486	26.81410220039549
46	153	0.07696719084845009	199	0.0016727292595231041	16.72729259523104
47	102	0.0513114605656334	121	0.001017086635187415	10.17086635187415
48	83	0.04175344340144678	86	7.22888021703452E-4	7.22888021703452
49	56	0.02817099795760265	61	5.127461549291926E-4	5.127461549291927
50	48	0.024146569677945127	73	6.136142509808372E-4	6.136142509808372
51	47	0.023643516142987937	77	6.472369496647186E-4	6.472369496647186
52	43	0.021631302003159176	58	4.8752913091628156E-4	4.875291309162816
53	38	0.019116034328373225	65	5.463688536130742E-4	5.463688536130742
54	27	0.013582445443844134	34	2.8579293881299267E-4	2.8579293881299264
55	31	0.015594659583672895	53	4.455007575614297E-4	4.455007575614297
56	22	0.011067177769058183	33	2.7738726414202225E-4	2.7738726414202226
57	17	0.008551910094272232	21	1.765191680903778E-4	1.7651916809037782
58	12	0.006036642419486282	13	1.0927377072261483E-4	1.0927377072261484
