Read Length (nt)	UR	Percentage_UR	RC	32160668_EXO_S16	RPM
15	9521	3.967992664985726	501033	3.5097780810512	35097.780810512
16	10363	4.318906416053679	483394	3.386215410385471	33862.15410385471
17	15713	6.548584050511575	666904	4.671718312696707	46717.18312696707
18	9391	3.913813582279272	447168	3.1324492497450325	31324.492497450323
19	7867	3.2786680280897706	414460	2.903326973417879	29033.26973417879
20	12820	5.342891079205652	745350	5.221239105431202	52212.39105431202
21	18387	7.6630061055658585	1540054	10.78820710978164	107882.0710978164
22	23155	9.65012815436871	4031523	28.241155889240382	282411.5588924038
23	20695	8.624893204692743	1966505	13.775532041357733	137755.32041357734
24	15440	6.434807976828023	1084327	7.5958013489969805	75958.0134899698
25	11325	4.719831628081435	294001	2.059501600906794	20595.016009067942
26	9983	4.160536789680968	225497	1.579625349912685	15796.253499126851
27	9110	3.7967034111983997	191185	1.339266919396075	13392.66919396075
28	8349	3.479547396278314	181432	1.270946338467289	12709.46338467289
29	7926	3.303256996395007	234058	1.6395958711196301	16395.9587111963
30	7336	3.057367313342641	215815	1.511802129923707	15118.021299237069
31	7213	3.0061055658588427	451089	3.1599161827730002	31599.16182773
32	6282	2.618099981245702	254932	1.785819987423073	17858.19987423073
33	5837	2.432640813519765	168911	1.183235685969665	11832.35685969665
34	4679	1.9500302152576632	76785	0.5378853487764605	5378.853487764605
35	3581	1.4924253474754632	35801	0.25078900008525185	2507.890000852519
36	2959	1.233199274833816	21562	0.15104361386101509	1510.4361386101507
37	2385	0.9939777865760904	13000	0.09106608757041072	910.6608757041072
38	1916	0.7985163266581925	8903	0.06236625981841282	623.6625981841282
39	1789	0.745587530475734	7424	0.052005741086363785	520.0574108636379
40	1464	0.6101398237096001	4971	0.034822270870193205	348.2227087019321
41	1155	0.48136031173810667	4190	0.0293513005323093	293.513005323093
42	820	0.3417449832253225	1468	0.010283462811797149	102.83462811797149
43	577	0.2404717747817208	1008	0.007061124328536462	70.61124328536462
44	487	0.20296317906186834	787	0.00551300083983948	55.1300083983948
45	351	0.1462835233074246	541	0.0037897502596609387	37.897502596609385
46	275	0.11460959803288254	346	0.0024237589461047777	24.237589461047776
47	220	0.09168767842630603	262	0.0018353319187267392	18.35331918726739
48	144	0.060013753151763945	171	0.001197869305733864	11.978693057338642
49	118	0.04917793661047323	134	9.386812103411567E-4	9.386812103411566
50	75	0.031257163099877056	87	6.094422783558256E-4	6.094422783558256
51	56	0.023338681781241533	62	4.343151868742665E-4	4.343151868742665
52	44	0.018337535685261204	46	3.2223384832606874E-4	3.222338483260687
53	40	0.016670486986601098	56	3.9228468491869236E-4	3.9228468491869233
54	25	0.010419054366625685	27	1.891372588000838E-4	1.891372588000838
55	15	0.006251432619975411	17	1.1908642220746017E-4	1.1908642220746017
56	21	0.008752005667965575	23	1.6111692416303437E-4	1.6111692416303436
57	20	0.008335243493300549	21	1.4710675684450963E-4	1.4710675684450962
58	16	0.006668194794640438	17	1.1908642220746017E-4	1.1908642220746017
