Read Length (nt)	UR	Percentage_UR	RC	32152444_EXO_S25	RPM
15	5638	5.0625409681503495	351758	8.510021638067515	85100.21638067516
16	6057	5.438774502321154	346996	8.394815379672604	83948.15379672604
17	8874	7.968249122271409	453938	10.982045048985643	109820.45048985643
18	5431	4.876669031221097	291890	7.061645267301745	70616.45267301745
19	4180	3.753356021083445	221461	5.357768414614792	53577.68414614792
20	5976	5.366042005261882	310151	7.503430543351617	75034.30543351617
21	7397	6.642003466017761	323479	7.825872587007095	78258.72587007095
22	8740	7.847926225901748	482674	11.677250223541753	116772.50223541753
23	7860	7.057746010936812	322573	7.803953882658966	78039.53882658966
24	6557	5.887740533551232	253427	6.131116431383327	61311.16431383327
25	5445	4.88924008009554	152278	3.6840358286141184	36840.358286141185
26	4918	4.416029883179038	128503	3.1088512857037793	31088.512857037793
27	4480	4.022735639821491	103967	2.5152559988542276	25152.559988542278
28	4307	3.8673933930158846	91603	2.2161358437104446	22161.35843710445
29	3714	3.334919679977013	72846	1.7623509237790362	17623.509237790364
30	3356	3.0134600016162776	56863	1.375676915394769	13756.76915394769
31	2910	2.612982301759049	45186	1.0931772347401303	10931.772347401304
32	2697	2.421722772455036	36430	0.8813448117023623	8813.448117023625
33	2305	2.0697334039706554	31421	0.7601629241970883	7601.629241970883
34	1992	1.7886806684206273	19640	0.47514718918019205	4751.471891801921
35	1549	1.390896764750779	12324	0.2981524419275299	2981.524419275299
36	1297	1.16461788501082	7741	0.18727670017534964	1872.7670017534965
37	1169	1.0496825810159203	5266	0.12739944491969915	1273.9944491969916
38	966	0.867402372336509	3518	0.08511037736944581	851.1037736944581
39	795	0.7138559896558226	2386	0.05772409334948769	577.2409334948769
40	586	0.5261881886016504	1455	0.03520056824120058	352.00568241200585
41	489	0.4390887785430154	1029	0.024894422488106804	248.94422488106807
42	377	0.33852038754747815	656	0.01587049674654817	158.70496746548167
43	304	0.2729713469878869	551	0.013330249553884206	133.30249553884207
44	214	0.19215746136647302	357	0.008636840455057462	86.36840455057464
45	190	0.1706070918674293	318	0.007693320069210849	76.9332006921085
46	130	0.11673116811982005	171	0.004136973999481305	41.36973999481306
47	95	0.08530354593371466	107	0.0025886328534766067	25.886328534766065
48	80	0.07183456499681234	92	0.002225740397381755	22.257403973817553
49	49	0.043998671060547556	59	0.0014273769939730822	14.27376993973082
50	44	0.03950901074824679	47	0.001137063029097201	11.370630290972011
51	31	0.02783589393626478	55	0.0013306056723477885	13.306056723477884
52	39	0.03501935043594601	46	0.0011128701986908775	11.128701986908776
53	32	0.028733825998724937	54	0.001306412841941465	13.06412841941465
54	24	0.021550369499043702	49	0.0011854486899098478	11.854486899098479
55	20	0.017958641249203086	28	6.773992513770559E-4	6.773992513770559
56	20	0.017958641249203086	24	5.806279297517622E-4	5.806279297517622
57	13	0.011673116811982005	15	3.6289245609485136E-4	3.628924560948514
58	20	0.017958641249203086	24	5.806279297517622E-4	5.806279297517622
