Read Length (nt)	UR	Percentage_UR	RC	32161045_EXO_S12	RPM
15	19290	5.552117662296545	362252	5.761943420811532	57619.434208115315
16	19360	5.572265315814469	371009	5.901231371012074	59012.31371012073
17	27683	7.967821319095658	491476	7.817367204837429	78173.67204837428
18	15427	4.440255011728812	293653	4.670814712828553	46708.14712828552
19	11389	3.27802322736627	226349	3.6002841429647576	36002.841429647575
20	16043	4.617554362686546	288739	4.59265312926278	45926.531292627806
21	20453	5.886856534315771	537192	8.544521245190056	85445.21245190056
22	25475	7.332306762415992	1456191	23.162025749740415	231620.25749740415
23	23271	6.697943500223063	740111	11.772130194230103	117721.30194230104
24	18486	5.320707470462101	496740	7.901095852759737	79010.95852759737
25	14784	4.255184422985595	146728	2.333840625445365	23338.40625445365
26	13211	3.802437866075669	117854	1.8745737219292709	18745.73721929271
27	12099	3.482377998762358	100264	1.5947889732679112	15947.889732679112
28	11422	3.287521406881863	91053	1.448279745302034	14482.79745302034
29	10880	3.1315210039287926	86330	1.373156188285115	13731.56188285115
30	10378	2.9870335458431074	74829	1.190222453529328	11902.224535293279
31	9257	2.664383265934635	63979	1.0176434584766985	10176.434584766985
32	9198	2.647401672255242	68714	1.0929578862715557	10929.578862715556
33	8532	2.4557111402132774	64183	1.0208882617016513	10208.882617016512
34	7130	2.052182422611424	45021	0.7160994411303622	7160.994411303622
35	6564	1.8892742527379223	40722	0.6477199849339332	6477.199849339332
36	5633	1.6213104609495301	26971	0.4289979793146976	4289.979793146976
37	4972	1.4310590470159885	22884	0.36399057352851355	3639.9057352851355
38	4431	1.275346467684603	17696	0.28147077386648206	2814.7077386648207
39	3777	1.0871098191028539	14006	0.22277800965042655	2227.780096504265
40	3285	0.945500597234015	10064	0.16007695909766476	1600.7695909766476
41	2764	0.7955444903363219	7533	0.11981913085082559	1198.1913085082558
42	2414	0.6948062227467008	5796	0.09219058574424334	921.9058574424333
43	1987	0.5719055362873631	4686	0.07453503878494208	745.3503878494207
44	1732	0.498510512757782	4050	0.0644188875542073	644.188875542073
45	1435	0.41302689711744645	2783	0.04426611458354541	442.66114583545414
46	1135	0.3266798106120569	2003	0.03185951401754993	318.5951401754993
47	936	0.26940290989681526	1482	0.02357254107539141	235.72541075391413
48	693	0.19946176982744973	1009	0.01604905124498646	160.4905124498646
49	538	0.15484910846633182	750	0.0119294236211495	119.294236211495
50	397	0.11426597780879877	538	0.008557373210904575	85.57373210904575
51	280	0.08059061407169686	409	0.006505512348066861	65.05512348066861
52	202	0.05814037158029559	251	0.003992380438544699	39.92380438544699
53	164	0.04720307395627959	303	0.004819487142944398	48.19487142944398
54	112	0.032236245628678745	141	0.002242731640776106	22.42731640776106
55	76	0.021874595248032005	83	0.0013201895474072114	13.201895474072114
56	58	0.016693770057708637	62	9.861656860150254E-4	9.861656860150253
57	41	0.011800768489069897	45	7.1576541726897E-4	7.1576541726897
58	41	0.011800768489069897	42	6.68047722784372E-4	6.68047722784372
