Read Length (nt)	UR	Percentage_UR	RC	32161392_EXO_S19	RPM
15	38697	7.966788064949797	491182	11.30150894018471	113015.0894018471
16	33834	6.965612512326833	472797	10.878492132025421	108784.92132025422
17	41501	8.544064694510725	516008	11.872725436206604	118727.25436206604
18	24134	4.968614186099656	323400	7.4410462746105015	74410.46274610501
19	14880	3.063436607655709	213228	4.906120640206085	49061.20640206085
20	20125	4.143256836631125	237439	5.463186723553626	54631.867235536265
21	23357	4.808648443885376	256924	5.911513212919074	59115.13212919074
22	25769	5.305221635932794	313243	7.207345881873275	72073.45881873276
23	23948	4.93032122850396	237741	5.470135381484772	54701.353814847724
24	21419	4.409660530872153	188329	4.333224501704147	43332.245017041474
25	20087	4.135433544219102	144302	3.3202160158282146	33202.160158282146
26	18898	3.8906468421691933	130867	3.011092773096637	30110.927730966374
27	17594	3.6221843867671066	111637	2.5686335280107992	25686.335280107996
28	16552	3.407661473784765	96020	2.209305081286643	22093.05081286643
29	16013	3.2966942472036878	92608	2.1307990519453597	21307.990519453597
30	14960	3.079906696944181	80123	1.8435341702554644	18435.341702554644
31	13655	2.8112383654259885	68584	1.5780356144028653	15780.356144028654
32	12586	2.5911567973087872	60838	1.3998094411093187	13998.094411093189
33	11769	2.422956010450272	73913	1.7006495154461534	17006.495154461532
34	10954	2.255166975823968	64602	1.4864145684365726	14864.145684365727
35	9315	1.9177360215264068	35671	0.8207469439135163	8207.469439135164
36	8139	1.6756257089858748	26513	0.6100323434717013	6100.323434717014
37	7413	1.5261596486929956	21949	0.5050201752672415	5050.201752672415
38	6670	1.373193694426316	19784	0.4552061208933029	4552.061208933029
39	5763	1.1864640571182696	16534	0.38042751732965374	3804.275173296538
40	5002	1.029792332761684	11659	0.2682596119841801	2682.596119841801
41	4234	0.871679475592357	9180	0.21122079406593816	2112.2079406593816
42	3651	0.7516536999026205	6785	0.15611471543980288	1561.1471543980288
43	3062	0.6303926675162488	5515	0.12689353804723844	1268.9353804723846
44	2534	0.5216900782123365	4561	0.10494314180117037	1049.4314180117037
45	2058	0.42369304694593074	3605	0.08294672795290926	829.4672795290927
46	1701	0.35019527349612645	2724	0.06267597418688622	626.7597418688623
47	1297	0.2670213225893451	2039	0.04691494543577864	469.1494543577864
48	1082	0.2227579576265778	1571	0.03614682652261317	361.4682652261317
49	795	0.16367151230418608	1200	0.02761056131580891	276.1056131580891
50	565	0.11632000559983036	747	0.017187574419091047	171.87574419091047
51	444	0.09140899555101713	566	0.013022981420623202	130.22981420623202
52	384	0.07905642858466347	502	0.011550418150446728	115.50418150446728
53	274	0.05641005581301508	535	0.012309708586631472	123.09708586631473
54	197	0.0405575948728612	253	0.005821226677416379	58.21226677416379
55	147	0.030263789067566483	177	0.004072557794081814	40.72557794081814
56	117	0.02408750558438965	139	0.003198223352414532	31.98223352414532
57	84	0.017293593752895135	94	0.002162827303071698	21.62827303071698
58	69	0.014205452011306716	75	0.0017256600822380568	17.25660082238057
