Read Length (nt)	UR	Percentage_UR	RC	32161065_EXO_S14	RPM
15	18008	6.689102349803502	572704	9.98644245716732	99864.42457167318
16	17040	6.329537096882034	514259	8.967316295294617	89673.16295294616
17	22788	8.46464151195703	497886	8.681814496195605	86818.14496195604
18	13377	4.968909492076935	387051	6.749145351680918	67491.45351680917
19	8525	3.1666258069788347	230003	4.0106437609582875	40106.43760958287
20	11847	4.40058837950478	325590	5.6774281297653015	56774.28129765302
21	15005	5.573632871990313	427472	7.453980642793185	74539.80642793185
22	18492	6.868884976264236	778334	13.572085586021519	135720.85586021518
23	16850	6.258961272444969	466742	8.138745539306848	81387.45539306848
24	13518	5.021284182843389	294859	5.141560800130431	51415.60800130431
25	10934	4.061452970499305	155499	2.7114911291820225	27114.911291820223
26	9534	3.541420579910406	131664	2.295871793597527	22958.717935975266
27	8960	3.328207299768957	114595	1.9982335960270732	19982.33596027073
28	8043	2.9875860839332278	94416	1.6463652271258968	16463.65227125897
29	7856	2.9181246146188533	86183	1.5028034906095489	15028.034906095489
30	7663	2.846434435059098	76218	1.329040256747602	13290.402567476021
31	7278	2.7034255276471506	102813	1.792786689718849	17927.866897188487
32	7321	2.719397951072381	102709	1.7909732048897828	17909.73204889783
33	6947	2.580475012443632	98966	1.7257051883975334	17257.05188397533
34	5806	2.156648614113679	79783	1.3912044242054888	13912.044242054886
35	4521	1.679333169894582	35482	0.6187121990857595	6187.121990857595
36	4132	1.5348384556523806	31885	0.5559900362958526	5559.900362958526
37	3629	1.3479982467479403	27623	0.4816720330123988	4816.720330123988
38	3288	1.221333214468787	28424	0.495639353667032	4956.39353667032
39	2950	1.095782537312324	18258	0.31837121162583276	3183.712116258327
40	2453	0.9111710386532647	14921	0.26018276090859077	2601.8276090859076
41	2155	0.8004784297993418	10168	0.1773030167494505	1773.030167494505
42	1799	0.6682416219067359	6690	0.11665589910049409	1166.558991004941
43	1461	0.542690944750273	5018	0.08750064300243338	875.0064300243338
44	1296	0.48140141300229555	4100	0.07149315191510101	714.9315191510101
45	1124	0.41751171930137365	3309	0.057700204801724206	577.002048017242
46	999	0.3710802558559362	2763	0.048179409449127825	481.79409449127826
47	825	0.3064476587398872	2355	0.041064968965868996	410.6496896586899
48	637	0.2366147377179493	1667	0.029068069327432534	290.68069327432534
49	524	0.19464069476327384	1183	0.020628389930625487	206.28389930625485
50	445	0.16529600986575735	945	0.0164782996487245	164.78299648724501
51	364	0.13520842155311388	854	0.014891500423291772	148.9150042329177
52	243	0.09026276493793042	418	0.007288814024515177	72.88814024515176
53	187	0.06946146931437444	461	0.008038620251917455	80.38620251917455
54	116	0.04308839807736596	179	0.0031212863884885565	31.21286388488556
55	102	0.037888074171476965	147	0.002563291056468256	25.632910564682557
56	68	0.02525871611431798	95	0.0016565486419352674	16.565486419352673
57	58	0.02154419903868298	74	0.001290364205296945	12.90364205296945
58	46	0.017086778547920983	50	8.718677062817197E-4	8.718677062817196
