Read Length (nt)	UR	Percentage_UR	RC	32150318_EXO_S6	RPM
15	22612	5.331849382093079	373258	7.3982780864429385	73982.7808644294
16	21222	5.004091083795299	346924	6.87631672157363	68763.1672157363
17	29554	6.968754494886735	444073	8.801889161601292	88018.89161601293
18	16805	3.962574246686458	260342	5.160190842743431	51601.90842743431
19	11899	2.8057525118311313	193556	3.8364378346868637	38364.37834686864
20	17139	4.041330557212687	255954	5.07321710274774	50732.1710274774
21	21605	5.094401463829867	358248	7.10076764037746	71007.6764037746
22	25171	5.935254767232659	685484	13.586852139290388	135868.52139290387
23	24326	5.736006017548037	410516	8.136762043771894	81367.62043771894
24	22353	5.270777871834715	338596	6.711248967087734	67112.48967087734
25	19614	4.6249289660522575	197433	3.9132831377778605	39132.83137777861
26	18713	4.412475565500963	179009	3.548104426364777	35481.044263647775
27	17759	4.187524906093711	154387	3.0600762982485734	30600.762982485736
28	16745	3.9484264064721653	134754	2.670934220460196	26709.34220460196
29	15986	3.7694562277613635	124631	2.4702881015047766	24702.881015047766
30	14879	3.508428575807665	105519	2.091472668779698	20914.726687796978
31	13444	3.170059397349166	87107	1.7265318071569398	17265.3180715694
32	12503	2.9481741033216773	80106	1.5877662753178714	15877.662753178714
33	11740	2.768260735263256	75590	1.4982554708920417	14982.55470892042
34	10088	2.378723534696399	54518	1.0805912390804648	10805.91239080465
35	9185	2.1657985394712953	42768	0.8476966527200799	8476.9665272008
36	7979	1.8814269511640136	32016	0.6345832405884324	6345.832405884325
37	7189	1.6951470550091607	25916	0.5136762638396369	5136.76263839637
38	6310	1.4878811958697737	20299	0.40234274115144275	4023.4274115144276
39	5679	1.3390930762827964	16931	0.33558623333341925	3355.8623333341925
40	4717	1.1122560381803048	11904	0.23594699200289543	2359.469920028954
41	4159	0.9806811241873834	9933	0.19688016394193214	1968.8016394193216
42	3226	0.7606822088551332	6510	0.12903351125158344	1290.3351125158345
43	2683	0.632644254915785	5080	0.10068974457112809	1006.897445711281
44	2046	0.4824413513073783	3740	0.07412985131811399	741.2985131811399
45	1690	0.3984974993692421	2813	0.05575595501546916	557.5595501546916
46	1160	0.2735249108096573	1675	0.033199866566267625	331.9986656626763
47	1000	0.235797336904877	1338	0.026520251621293185	265.20251621293187
48	698	0.16458654115960414	957	0.018968520778458578	189.6852077845858
49	557	0.1313391166560165	800	0.015856652688366626	158.56652688366628
50	399	0.09408313742504593	482	0.009553633244740893	95.53633244740894
51	308	0.07262557976670211	364	0.0072147769732068155	72.14776973206817
52	245	0.05777034754169486	327	0.006481406786369859	64.8140678636986
53	207	0.04881004873930954	766	0.015182744949111046	151.82744949111049
54	154	0.03631278988335106	184	0.0036470301183243246	36.470301183243244
55	115	0.027116693744060855	125	0.002477601982557286	24.77601982557286
56	90	0.02122176032143893	109	0.002160468928789953	21.604689287899532
57	69	0.016270016246436512	81	0.001605486084697121	16.054860846971213
58	71	0.016741610920246265	78	0.0015460236371157463	15.460236371157464
