Read Length (nt)	UR	Percentage_UR	RC	32160078_EXO_S32	RPM
15	29158	7.9577088086634715	550518	11.90035931208877	119003.5931208877
16	25442	6.9435498837374325	517457	11.185690982956995	111856.90982956994
17	31673	8.644094625721864	521185	11.26627788386753	112662.77883867531
18	18862	5.147757169525016	375808	8.123712998226138	81237.12998226137
19	11292	3.081776797703132	237018	5.123537038630265	51235.370386302646
20	15084	4.116677401395151	255397	5.520829595452893	55208.29595452893
21	17294	4.719823586563759	251559	5.4378648621657035	54378.648621657034
22	18969	5.176959269892907	252855	5.46588005089426	54658.80050894259
23	18011	4.915504950711221	228939	4.948896058894152	49488.960588941525
24	16507	4.505038044605526	190287	4.113368995054541	41133.689950545406
25	15487	4.2266628822200145	167649	3.624011091939537	36240.110919395374
26	14604	3.9856773249784396	151523	3.2754208655223382	32754.208655223385
27	13651	3.725587589926094	129043	2.789478394366526	27894.783943665258
28	12884	3.5162603844852245	118217	2.5554564551880197	25554.564551880194
29	12276	3.35032695435739	112345	2.428523439590736	24285.234395907362
30	11654	3.1805726886674015	93148	2.0135484565490045	20135.484565490042
31	10012	2.732443260591902	78690	1.701014815625039	17010.14815625039
32	9614	2.623822363896379	72312	1.5631437710951561	15631.43771095156
33	9040	2.467168105848062	88876	1.9212020937030243	19212.020937030244
34	8213	2.241465890855103	63634	1.3755544132352744	13755.544132352743
35	7004	1.9115094483805115	35152	0.7598687609461352	7598.687609461352
36	6136	1.6746176435269586	28301	0.611773037196648	6117.730371966481
37	5565	1.518782135956246	23959	0.5179135082927985	5179.1350829279845
38	5082	1.3869633090619302	22365	0.4834565554893125	4834.565554893125
39	4459	1.2169361265460739	18264	0.39480664115612807	3948.0664115612803
40	3718	1.0147047585777758	11464	0.2478133669630887	2478.1336696308867
41	3060	0.8351254871565342	7926	0.1713336310667691	1713.336310667691
42	2543	0.6940274881827014	5793	0.12522529961768777	1252.2529961768778
43	1997	0.5450149012586925	4228	0.09139522989531917	913.9522989531916
44	1593	0.4347565036079604	3219	0.06958402200402848	695.8402200402847
45	1363	0.3719856336582863	2579	0.05574936090350713	557.4936090350712
46	1017	0.2775564119079069	1724	0.037267118339529386	372.6711833952939
47	799	0.2180605438686506	1257	0.027172139067742716	271.72139067742717
48	576	0.1572000917000535	870	0.01880649243352121	188.0649243352121
49	392	0.10698339574031418	598	0.012926761465799637	129.26761465799638
50	323	0.08815213475541193	433	0.009360012900821476	93.60012900821476
51	255	0.06959379059637785	325	0.007025413840108499	70.25413840108499
52	205	0.05594794930297042	252	0.005447397808330282	54.47397808330282
53	172	0.04694169404932153	398	0.008603429871886715	86.03429871886715
54	112	0.030566684497232623	133	0.002875015509952093	28.75015509952093
55	99	0.027018765760946695	107	0.002312982402743413	23.129824027434132
56	87	0.023743763850528912	106	0.0022913657447738486	22.913657447738487
57	63	0.01719376002969335	82	0.0017725659535042981	17.72565953504298
58	65	0.017739593681429647	67	0.0014483160839608288	14.483160839608288
