Read Length (nt)	UR	Percentage_UR	RC	32152408_EXO_S29	RPM
15	13770	6.29442552510685	645309	11.088537982996781	110885.37982996782
16	12887	5.890796059698763	573735	9.85866048617741	98586.6048617741
17	16227	7.417548510959248	469902	8.074466922491634	80744.66922491633
18	10757	4.9171485383859395	657383	11.296009144264799	112960.09144264799
19	6683	3.0548762370580302	332804	5.718670892383743	57186.70892383743
20	8589	3.9261307796036844	337554	5.800291566230279	58002.915662302796
21	9608	4.391927410691839	309924	5.325516993939794	53255.169939397936
22	10655	4.870523164125888	226733	3.89602110384143	38960.211038414294
23	10597	4.844010696409389	267665	4.5993679295017325	45993.679295017326
24	10058	4.597627591250886	219992	3.7801884801783765	37801.884801783766
25	9486	4.336159806184718	204214	3.5090703766098175	35090.70376609817
26	9030	4.12771695655155	186702	3.208156431262333	32081.564312623334
27	8607	3.934358786826046	169693	2.9158856856927033	29158.856856927036
28	8326	3.80591045185473	136025	2.337358349468452	23373.583494684517
29	7889	3.606152720956277	102186	1.7558926689857248	17558.92668985725
30	7799	3.5650126848444676	91777	1.577031701813388	15770.31701813388
31	7590	3.4694763787625993	182192	3.1306597493575166	31306.597493575166
32	6983	3.192009690764062	167406	2.876587479148066	28765.87479148066
33	6935	3.170068338171097	159418	2.739327280687827	27393.272806878267
34	5991	2.7385550705094506	140112	2.4075864955759876	24075.864955759876
35	4445	2.031860672411035	40233	0.6913356991300439	6913.356991300439
36	4135	1.8901561035814687	39318	0.6756129798522373	6756.129798522374
37	3828	1.749822869288963	36365	0.6248706956693273	6248.706956693273
38	3509	1.6040042968482162	42830	0.735960728599403	7359.60728599403
39	3011	1.3763627636962037	23695	0.40715828774603907	4071.5828774603906
40	2480	1.1336365506365278	22983	0.39492377831893716	3949.237783189372
41	1989	0.9091947980709895	10446	0.17949674926335193	1794.9674926335194
42	1614	0.7377779809384499	5701	0.09796199191560113	979.6199191560113
43	1187	0.5425913651635317	3656	0.06282214391219747	628.2214391219746
44	917	0.4191712568281032	2767	0.047546190428077235	475.4619042807724
45	730	0.3336914040180102	2540	0.04364558138320064	436.4558138320064
46	588	0.2687815692638219	2384	0.04096498662108281	409.64986621082807
47	457	0.20889996114552145	1902	0.03268263613812899	326.82636138128987
48	362	0.16547436747194477	1374	0.023609853866345544	236.09853866345546
49	244	0.11153520901423902	723	0.012423525724430734	124.23525724430735
50	196	0.08959385642127397	545	0.009364898367655257	93.64898367655256
51	169	0.07725184558773113	513	0.008815032775425957	88.15032775425956
52	122	0.05576760450711951	248	0.004261458339777071	42.61458339777071
53	85	0.03885447855004228	191	0.003282010253618631	32.82010253618631
54	67	0.03062647132768039	130	0.002233828968431529	22.33828968431529
55	51	0.02331268713002537	107	0.00183861307401672	18.3861307401672
56	48	0.021941352592965053	87	0.001494947078873408	14.949470788734079
57	37	0.016913125957077228	91	0.0015636802779020703	15.636802779020703
58	27	0.012342010833542843	49	8.419816881011148E-4	8.419816881011148
