Read Length (nt)	UR	Percentage_UR	RC	32151178_EXO_S15	RPM
15	18175	6.540734289642068	373695	5.838726193826116	58387.26193826117
16	17343	6.241318007442222	338153	5.283406999346748	52834.06999346748
17	22906	8.24330451931451	390294	6.098074100785856	60980.74100785856
18	13141	4.729121832197327	258700	4.042008767424815	40420.087674248156
19	9150	3.292859353519941	184594	2.884153716327856	28841.53716327856
20	12752	4.589130325255332	269370	4.208720145656059	42087.20145656059
21	17496	6.296378934337145	589758	9.214561293617798	92145.61293617797
22	22437	8.074522985237914	1765056	27.577780545016527	275777.80545016524
23	20094	7.231335065533299	845867	13.216087476131914	132160.87476131914
24	15252	5.4888186732115996	537606	8.399722324778452	83997.22324778451
25	11792	4.243649999640125	136451	2.1319526027208484	21319.526027208485
26	10241	3.685483348568056	109063	1.7040340247454684	17040.340247454682
27	9630	3.465599516327544	92285	1.441889366454577	14418.89366454577
28	8830	3.177699244981538	79991	1.249804110224501	12498.04110224501
29	8607	3.097447044343839	76865	1.2009625199385714	12009.625199385715
30	7885	2.837617049454069	63254	0.9883000486072256	9883.000486072257
31	7057	2.5396402686109534	59183	0.9246934862099067	9246.934862099066
32	6608	2.3780562413180073	50310	0.7860589914539716	7860.589914539716
33	5942	2.138379265422458	45630	0.7129372248070905	7129.372248070906
34	5111	1.8393228585617942	33446	0.5225706425793984	5225.706425793985
35	4459	1.6046841374147995	26306	0.41101307551556704	4110.13075515567
36	3872	1.3934373133146678	18004	0.281300061262916	2813.0006126291605
37	3362	1.209900890331589	14251	0.22266202916339792	2226.6202916339794
38	2981	1.0727883861030538	10967	0.17135179803768052	1713.5179803768053
39	2568	0.9241598710206784	8492	0.13268163298404148	1326.816329840415
40	2189	0.7877671174705082	6418	0.10027681588454761	1002.768158845476
41	1710	0.6153868300020873	4302	0.06721577780232531	672.1577780232531
42	1418	0.5103032309607952	3257	0.05088837477967771	508.88374779677713
43	1117	0.4019807538668605	2645	0.041326297602777874	413.2629760277788
44	951	0.3422414475625643	1871	0.029233082349639852	292.3308234963985
45	678	0.24399547996573986	1176	0.01837418751639576	183.7418751639576
46	532	0.1914536804450938	830	0.012968176563442586	129.68176563442586
47	373	0.13423350151507518	521	0.008140265047654924	81.40265047654924
48	327	0.11767923591267984	455	0.00710906064622455	71.0906064622455
49	205	0.07377444453241397	297	0.004640419806436684	46.40419806436684
50	163	0.05865968028674867	204	0.0031873590589666114	31.873590589666115
51	118	0.04246529002353585	137	0.0021405303484236557	21.40530348423656
52	110	0.03958628731007579	139	0.0021717789666488184	21.717789666488184
53	79	0.028430151795418065	210	0.0032811049136421	32.811049136421
54	49	0.017633891619942853	56	8.7496131030456E-4	8.7496131030456
55	55	0.019793143655037895	58	9.062099285297228E-4	9.062099285297228
56	34	0.012235761532205245	38	5.937237462780942E-4	5.937237462780943
57	37	0.013315387549752766	40	6.249723645032571E-4	6.249723645032571
58	38	0.013675262888935273	38	5.937237462780942E-4	5.937237462780943
