Read Length (nt)	UR	Percentage_UR	RC	32152351_EXO_S28	RPM
15	15538	5.188742252618081	501491	8.928568567206979	89285.68567206978
16	14757	4.927935990596281	472800	8.417752698603682	84177.52698603683
17	20681	6.906189891002351	533135	9.491959782085605	94919.59782085606
18	12749	4.257386727933319	346161	6.163066184224512	61630.66184224512
19	8685	2.9002591365676427	243737	4.3395046309212475	43395.04630921247
20	11827	3.949495084419748	281978	5.020349133770874	50203.491337708736
21	14561	4.86248397093396	326353	5.81040365153851	58104.0365153851
22	17725	5.919066574054285	508896	9.0604075239184	90604.07523918399
23	16543	5.52435082282539	363498	6.471734920552118	64717.349205521175
24	14777	4.934614768112844	307185	5.469135707953833	54691.35707953833
25	13188	4.403985894421885	216128	3.8479527395173787	38479.52739517378
26	12506	4.176239581107074	200170	3.5638357818940336	35638.357818940334
27	11940	3.987230177388331	167661	2.985044067683147	29850.440676831473
28	11274	3.764826886086771	147680	2.629301435130693	26293.014351306934
29	10900	3.639933746527036	142206	2.531842090223425	25318.420902234247
30	10883	3.6342567856379566	131089	2.333914516724319	23339.14516724319
31	9682	3.2331961957683264	116786	2.079263254355181	20792.632543551812
32	9120	3.045522547552896	114351	2.0359104036337343	20359.104036337343
33	8514	2.843155588801026	119514	2.127832690399578	21278.32690399578
34	7825	2.6130717033554176	109951	1.9575726035621266	19575.726035621265
35	6419	2.143553643941013	52657	0.9375076223569672	9375.076223569673
36	5601	1.8703916435135712	42871	0.7632772333795229	7632.772333795229
37	5268	1.7591899978627912	39694	0.7067137809187279	7067.137809187279
38	4598	1.5354509510579184	36890	0.6567912374185487	6567.912374185487
39	4187	1.398202073092541	26959	0.47997926184783557	4799.7926184783555
40	3504	1.1701218209019022	18679	0.33256176534944626	3325.6176534944625
41	2970	0.9917984612096602	14110	0.2512150815932698	2512.1508159326977
42	2442	0.8154787347723873	8417	0.1498566507278917	1498.566507278917
43	2120	0.707950416755717	6795	0.1209784889742217	1209.784889742217
44	1711	0.5713694165419961	4686	0.08342975707626238	834.2975707626239
45	1476	0.49289378072237655	3697	0.06582155610562143	658.2155610562144
46	1147	0.38302789057490916	2648	0.047145112406731284	471.45112406731283
47	972	0.3245885873049797	1848	0.03290187603007531	329.01876030075306
48	768	0.25646505663603336	1378	0.02453397465878992	245.33974658789919
49	575	0.19201485360119683	1089	0.019388605517722948	193.88605517722948
50	427	0.14259189997862792	825	0.014688337513426476	146.88337513426475
51	383	0.12789858944218851	739	0.013157189602935958	131.57189602935958
52	308	0.10285317375507587	521	0.009275907690297205	92.75907690297205
53	236	0.07880957469544775	504	0.008973238917293265	89.73238917293266
54	159	0.05309628125667878	218	0.0038812819126387535	38.81281912638754
55	175	0.05843930326992947	249	0.004433207322234172	44.33207322234173
56	134	0.04474780936097457	186	0.0033115524575725143	33.115524575725146
57	123	0.04107448172686472	167	0.002973275593626935	29.732755936269353
58	78	0.026047232314597137	104	0.001851620728965277	18.51620728965277
