Read Length (nt)	UR	Percentage_UR	RC	32151625_EXO_S19	RPM
15	16909	5.637780363626664	440417	6.0155359835089985	60155.359835089985
16	15943	5.315697695741907	426859	5.830350950087457	58303.50950087457
17	21890	7.298539958589371	498371	6.80711390259087	68071.13902590869
18	13007	4.336779773475192	321190	4.387046827309698	43870.46827309698
19	8758	2.920082821257456	223149	3.0479314812644596	30479.314812644596
20	12655	4.21941631685466	295562	4.037000947642545	40370.009476425446
21	17440	5.814825805290025	581183	7.938220480825468	79382.20480825468
22	22774	7.593282275784118	1763304	24.084489612947163	240844.89612947163
23	21467	7.15750375929822	894165	12.213156469196973	122131.56469196973
24	16971	5.658452336099599	592987	8.099448105438823	80994.48105438823
25	13139	4.380791069707891	188558	2.5754624230638004	25754.624230638
26	12177	4.06004207746655	163842	2.2378733032786684	22378.733032786684
27	11230	3.744294368888015	138642	1.893673359170183	18936.73359170183
28	10152	3.3848687829876334	116715	1.5941784316119785	15941.784316119785
29	9761	3.254501988843803	109353	1.4936228765117139	14936.22876511714
30	9067	3.023109264711276	92869	1.268472405135354	12684.72405135354
31	8307	2.7697108924623985	82061	1.120848873551048	11208.48873551048
32	8097	2.6996929211831038	83735	1.1437135841239687	11437.135841239688
33	7405	2.468967034872284	75992	1.0379540536782546	10379.540536782544
34	6672	2.224570973216459	66143	0.9034292421891882	9034.292421891882
35	5650	1.8838168463238898	42922	0.5862599206755716	5862.599206755716
36	4805	1.602077866652441	29177	0.3985207051290982	3985.207051290982
37	4116	1.3723522370741823	23804	0.32513235990311046	3251.3235990311045
38	3605	1.2019751736278979	18581	0.25379282386824464	2537.928238682446
39	3207	1.069274447108091	14807	0.20224478461961673	2022.4478461961671
40	2759	0.919902775045595	10167	0.13886828697424483	1388.6828697424482
41	2223	0.7411902388279659	7362	0.10055555510026462	1005.5555510026462
42	1961	0.6538344841842739	5200	0.07102538529222711	710.2538529222712
43	1543	0.5144653794473915	3656	0.04993630935161199	499.3630935161199
44	1221	0.40710449015247246	2708	0.036987835263721354	369.87835263721354
45	1016	0.33875361342744637	2034	0.027781852631613455	277.8185263161345
46	790	0.2634009395744908	1293	0.01766073522747109	176.6073522747109
47	638	0.21272126512471534	983	0.013426529565819087	134.26529565819087
48	534	0.17804569839592163	787	0.010749418889419758	107.49418889419758
49	396	0.13203388869809918	618	0.008441093867422377	84.41093867422377
50	308	0.10269302454296603	415	0.0056683720954373564	56.68372095437356
51	246	0.08202105207003131	340	0.004643967499876388	46.439674998763884
52	207	0.06901771454673367	267	0.003646880360197046	36.468803601970464
53	190	0.06334959306221931	343	0.004684943683698827	46.849436836988275
54	162	0.0540138635583133	192	0.0026224757646360784	26.224757646360782
55	141	0.047012066430383796	161	0.0021990551984708783	21.99055198470878
56	139	0.04634522860867623	149	0.002035150463181123	20.35150463181123
57	133	0.04434471514355351	147	0.0020078330072994975	20.078330072994973
58	112	0.03734291801562401	116	0.0015844124411342972	15.844124411342973
