Read Length (nt)	UR	Percentage_UR	RC	32160009_EXO_S30	RPM
15	13739	5.123089888059424	482269	9.524378485962933	95243.78485962933
16	14270	5.3210927070826095	445173	8.791765889434272	87917.65889434272
17	20627	7.6915332353884365	520910	10.287503441280595	102875.03441280595
18	12171	4.538403597610542	391004	7.721976916462494	77219.76916462494
19	8515	3.1751299510026922	254264	5.021485045389356	50214.85045389356
20	11906	4.439588631431363	296019	5.8461086966739755	58461.08696673976
21	13939	5.197667221024842	308309	6.088825130018197	60888.25130018197
22	16542	6.168291209569763	373930	7.384780790919838	73847.80790919838
23	14900	5.556011305923677	289811	5.723506286730856	57235.06286730857
24	13598	5.070512868318803	243113	4.801262836420974	48012.62836420973
25	12640	4.7132874434144485	205725	4.062883502826689	40628.83502826689
26	11739	4.377316558405238	190823	3.7685824214844925	37685.82421484493
27	10895	4.062600213291172	162049	3.2003218313261006	32003.218313261008
28	10470	3.904123380739658	140461	2.7739782704607583	27739.782704607584
29	9977	3.7202902549799015	133249	2.631547764579674	26315.477645796742
30	9280	3.460388249595418	110062	2.1736253935501813	21736.253935501813
31	8183	3.0513315782800974	100018	1.9752654377723649	19752.654377723647
32	7488	2.7921753462252683	84735	1.6734399495055023	16734.399495055022
33	6912	2.577392627284863	80316	1.5861686786390974	15861.686786390976
34	5991	2.233964008979111	60873	1.20218693628664	12021.8693628664
35	4960	1.8495178575423785	41210	0.8138603920354252	8138.603920354251
36	4536	1.6914139116556914	33051	0.6527274888901441	6527.274888901441
37	3847	1.4344949995898246	26244	0.5182953683226813	5182.953683226813
38	3359	1.2525263071542037	22287	0.4401481814436671	4401.481814436671
39	3096	1.1544571143046782	18434	0.3640549009167927	3640.549009167927
40	2562	0.9553356352870108	12927	0.2552966097510784	2552.966097510784
41	2252	0.8397407691906122	9521	0.18803117671849753	1880.3117671849752
42	1867	0.6961794032321816	6795	0.13419513137298505	1341.9513137298504
43	1590	0.592889797075077	5926	0.11703316387289321	1170.3316387289321
44	1345	0.5015325641924393	4079	0.08055657702287064	805.5657702287065
45	1017	0.379225738129153	2807	0.0554357224082368	554.357224082368
46	831	0.3098688184713138	1774	0.0350349025836167	350.349025836167
47	730	0.2722072653237775	1411	0.027865979450666947	278.65979450666947
48	543	0.2024774590011112	1061	0.020953794611734678	209.5379461173468
49	423	0.15773105922186012	755	0.014910570152553895	149.10570152553893
50	341	0.12715435270603853	468	0.009242578584629433	92.42578584629435
51	241	0.08986568622332929	304	0.006003726260101171	60.03726260101171
52	224	0.08352661292126871	320	0.006319711852738074	63.197118527380745
53	179	0.06674671300404955	491	0.009696807874044982	96.96807874044983
54	127	0.047356606433040745	162	0.0031993541254486503	31.9935412544865
55	108	0.04027175980132598	123	0.002429139243396197	24.291392433961974
56	84	0.031322479845475766	104	0.002053906352139874	20.53906352139874
57	70	0.02610206653789647	84	0.0016589243613437446	16.589243613437446
58	64	0.02386474654893392	71	0.0014021860673262602	14.021860673262603
