Read Length (nt)	UR	Percentage_UR	RC	32151161_EXO_S19	RPM
15	3877	2.4225193701574605	80777	4.451065391433337	44510.65391433337
16	4208	2.6293426643339166	90012	4.959942780911615	49599.427809116154
17	7455	4.658210447388153	116578	6.423812486258657	64238.12486258658
18	5493	3.4322669332666833	100717	5.549821768931644	55498.21768931644
19	3877	2.4225193701574605	65165	3.5907953530429877	35907.95353042988
20	5052	3.1567108222944262	76345	4.206848326986371	42068.48326986372
21	6167	3.853411647088228	85424	4.707129628456137	47071.29628456137
22	6902	4.31267183204199	89062	4.907594809064905	49075.94809064906
23	6975	4.358285428642839	85672	4.720795204264541	47207.95204264542
24	6712	4.19395151212197	82538	4.548102000298659	45481.02000298659
25	6741	4.212071982004499	82321	4.536144621466305	45361.446214663054
26	6581	4.112096975756061	76243	4.201227807903883	42012.27807903883
27	5671	3.5434891277180705	61697	3.3996977042383674	33996.977042383674
28	5996	3.74656335916021	64394	3.548310841154763	35483.10841154763
29	5622	3.5128717820544866	60710	3.345310916646049	33453.10916646049
30	5789	3.6172206948262935	56691	3.123851444170337	31238.51444170337
31	5180	3.236690827293177	49670	2.7369723806590223	27369.723806590224
32	5362	3.350412396900775	49027	2.701541069188039	27015.41069188039
33	5777	3.6097225693576607	64586	3.5588906417806245	35588.90641780625
34	5699	3.5609847538115473	53144	2.928400648233201	29284.00648233201
35	4209	2.629967508122969	38358	2.1136457937853588	21136.45793785359
36	4175	2.6087228192951764	33351	1.837744430589069	18377.44430589069
37	4027	2.5162459385153713	36468	2.0095008813745365	20095.008813745368
38	3750	2.343164208947763	31300	1.7247279145284358	17247.27914528436
39	3223	2.013871532116971	25734	1.4180239026349766	14180.239026349765
40	3078	1.923269182704324	24378	1.3433040607148308	13433.040607148308
41	2880	1.799550112471882	20170	1.1114300969980366	11114.300969980368
42	2439	1.5239940014996252	15395	0.8483126595579957	8483.126595579957
43	2132	1.332166958260435	13270	0.7312185120061451	7312.185120061451
44	2025	1.2653086728317922	13401	0.7384370218081651	7384.370218081651
45	2067	1.291552111972007	13349	0.735571659138661	7355.71659138661
46	1543	0.9641339665083729	9267	0.5106406895825883	5106.406895825883
47	1482	0.926018495376156	8788	0.48424629114619466	4842.4629114619465
48	1419	0.8866533366658336	7816	0.4306860504777717	4306.860504777717
49	1299	0.8116720819795051	7408	0.40820397414781634	4082.0397414781637
50	921	0.5754811297175706	5434	0.2994303989631795	2994.3039896317955
51	794	0.49612596850787305	4205	0.2317086543320151	2317.086543320151
52	833	0.5204948762809297	4516	0.24884572722078005	2488.4572722078005
53	677	0.4230192451887028	3301	0.18189542638525133	1818.9542638525133
54	580	0.36240939765058733	2616	0.14414978352736063	1441.4978352736064
55	485	0.30304923769057734	2070	0.11406347549756747	1140.6347549756747
56	347	0.21682079480129968	1469	0.08094649541349112	809.4649541349112
57	316	0.19745063734066484	1264	0.06965035412025376	696.5035412025377
58	203	0.12684328917770557	678	0.037359920960072825	373.5992096007283
