Read Length (nt)	UR	Percentage_UR	RC	32150759_EXO_S26	RPM
15	3743	2.790597111735717	97544	5.8113445853763155	58113.44585376316
16	3879	2.8919920375161223	86870	5.175423441028054	51754.23441028055
17	6389	4.763324858904488	103514	6.1670171759477155	61670.171759477154
18	3952	2.946417255030605	76889	4.580788913977277	45807.88913977278
19	2793	2.082323733122591	52854	3.1488641711994565	31488.64171199457
20	3998	2.9807125975739774	62807	3.7418305520968	37418.305520968
21	5605	4.1788129338174445	94497	5.629814537893727	56298.145378937275
22	8003	5.966644051621946	224385	13.368106237079314	133681.06237079314
23	6998	5.217365372141744	112986	6.731327188995001	67313.27188995002
24	5943	4.4308091464187465	94444	5.626656975531871	56266.569755318706
25	4914	3.6636372447420023	51118	3.0454391096865674	30454.391096865675
26	4250	3.1685914306376697	43932	2.6173213147374756	26173.213147374754
27	4876	3.635306309597477	52420	3.1230079058212343	31230.079058212345
28	4368	3.2565664397706686	42198	2.51401540652126	25140.1540652126
29	4866	3.627850800348918	46955	2.7974215226599783	27974.215226599783
30	4201	3.1320594353197295	39752	2.368290924689159	23682.909246891588
31	3794	2.828620208903369	32528	1.9379092171032641	19379.092171032644
32	4283	3.193194611157915	34590	2.0607562659739886	20607.562659739888
33	4157	3.099255194626069	36285	2.161738684905065	21617.386849050647
34	3807	2.8383123709264964	30894	1.8405609737207405	18405.609737207404
35	3641	2.714550917400413	31619	1.8837540437650058	18837.54043765006
36	3861	2.878572120868716	31357	1.8681449619007333	18681.449619007333
37	3578	2.66758120913449	27447	1.6352002669033845	16352.002669033845
38	2695	2.0092597424867105	19801	1.1796772137193106	11796.772137193106
39	3102	2.312698968903071	22666	1.3503643112045802	13503.643112045804
40	2744	2.0457917378046506	19795	1.179319753829289	11793.19753829289
41	2385	1.7781389557813747	15570	0.9276084146058111	9276.08414605811
42	2271	1.6931461503477996	14389	0.8572483929199111	8572.483929199112
43	1751	1.3054596694227198	11169	0.6654115852750356	6654.115852750356
44	1617	1.2055558454920263	9748	0.5807531679882754	5807.531679882753
45	1822	1.3583937850874903	10752	0.6405681229185408	6405.6812291854085
46	1434	1.0691200262433926	7842	0.4672000762581099	4672.000762581099
47	1496	1.1153441835844597	7988	0.4758982669152999	4758.982669152999
48	1181	0.8804956422548442	6182	0.36830284001882624	3683.0284001882624
49	1014	0.7559886378039052	5224	0.3112284109120589	3112.284109120589
50	888	0.662049221272059	4187	0.2494474265866751	2494.474265866751
51	762	0.5681098047402128	3348	0.199462618632001	1994.62618632001
52	582	0.4339106382661468	2551	0.15198002990747747	1519.8002990747748
53	663	0.49430026317947645	3534	0.21054387522266774	2105.4387522266775
54	511	0.38097652260137627	1805	0.10753585024813674	1075.3585024813674
55	383	0.28554600421981824	1329	0.07917736563976384	791.7736563976384
56	354	0.2639250273989965	1053	0.06273421069877451	627.3421069877451
57	293	0.21844642098278522	762	0.04539740603273141	453.97406032731413
58	282	0.2102453608093701	930	0.055406282953333615	554.0628295333362
