Read Length (nt)	UR	Percentage_UR	RC	32151649_EXO_S7	RPM
15	4928	1.4840780827445808	87284	1.758500523919689	17585.00523919689
16	6064	1.8261869914292082	112409	2.26469095588296	22646.909558829604
17	11002	3.3132765962572805	168461	3.3939640341876482	33939.64034187648
18	8071	2.4305994735859398	139084	2.802109056285757	28021.090562857567
19	6137	1.8481711026386956	106259	2.14078762626807	21407.8762626807
20	9265	2.7901752103548176	170304	3.431094739306387	34310.94739306387
21	13859	4.173668455510784	364417	7.341866612726745	73418.66612726745
22	20885	6.289563871371869	1125902	22.683415710579553	226834.15710579552
23	19076	5.7447795264682675	510494	10.284862820881921	102848.62820881921
24	14920	4.493190948569226	305333	6.151508185577773	61515.08185577773
25	10992	3.310265074173789	125306	2.5245253041826743	25245.25304182674
26	10384	3.1271645314975096	111796	2.2523409166871997	22523.409166871996
27	10572	3.1837811466671484	111455	2.2454708296305044	22454.70829630504
28	10151	3.0569960669521588	105909	2.1337362172655965	21337.362172655965
29	10276	3.094640092995802	103455	2.0842957667168256	20842.957667168255
30	10664	3.21148714983527	96255	1.9392382100945151	19392.38210094515
31	9868	2.971769991989351	91300	1.8394104055023555	18394.104055023556
32	11009	3.3153846617157243	104212	2.0995469570450327	20995.469570450325
33	11472	3.454818134181378	125800	2.534477864317594	25344.778643175938
34	11497	3.4623469393901067	108872	2.1934314311922503	21934.314311922502
35	9561	2.8793162640261643	78918	1.5899517018777096	15899.517018777096
36	8726	2.627854170054629	73775	1.4863362833070786	14863.362833070785
37	8783	2.64501984593053	83409	1.6804313528208759	16804.313528208757
38	8168	2.459811237795807	71834	1.4472311836676472	14472.311836676474
39	7474	2.250811605201501	59533	1.1994043775550025	11994.043775550024
40	6995	2.106559697402261	55868	1.1255660518576736	11255.660518576735
41	6840	2.059881105108144	50721	1.0218700457555856	10218.700457555857
42	7052	2.1237253732781625	43444	0.8752611791527309	8752.611791527308
43	5798	1.7460805040083358	36948	0.744387028066824	7443.8702806682395
44	5740	1.7286136759240855	34816	0.7014338738003286	7014.338738003286
45	5164	1.5551500039149788	32631	0.6574129347420302	6574.129347420302
46	4755	1.4319787507001789	29722	0.5988056524900439	5988.056524900439
47	4170	1.2558047088159296	25885	0.5215020629400708	5215.0206294007085
48	3634	1.0943871251407886	20953	0.4221376366537881	4221.376366537881
49	2941	0.885688644754832	16581	0.3340554647714628	3340.554647714628
50	2904	0.8745460130459136	16191	0.326198180454421	3261.98180454421
51	2648	0.7974510477085328	14191	0.28590441472600137	2859.0441472600137
52	2152	0.6480795523673575	11535	0.23239429383866014	2323.9429383866013
53	1896	0.5709845870299767	9291	0.18718468869137334	1871.8468869137332
54	1579	0.4755193369832981	7353	0.14814002970053472	1481.400297005347
55	1228	0.3698149118527486	4937	0.09946516070060382	994.6516070060381
56	1083	0.32614784164212274	4346	0.08755835292785583	875.5835292785582
57	940	0.2830830758481952	3577	0.07206540000527849	720.6540000527848
58	735	0.22134687313662071	2781	0.056028481245367474	560.2848124536747
