Read Length (nt)	UR	Percentage_UR	RC	32151872_EXO_S27	RPM
15	10527	2.6811638497509094	237453	6.161538473514671	61615.38473514671
16	10161	2.5879458418655825	194487	5.046637158083696	50466.37158083696
17	15897	4.04887068675693	220381	5.7185464505886925	57185.46450588692
18	11365	2.894597430646821	159812	4.146874482652679	41468.744826526796
19	7471	1.902818953309494	102386	2.656758508628121	26567.585086281208
20	10814	2.7542610307975997	131683	3.41697039333187	34169.7039333187
21	13487	3.4350581211732223	195862	5.082316283641523	50823.16283641523
22	17028	4.336929612763226	332978	8.640264632722975	86402.64632722974
23	16128	4.107705003209144	201138	5.219220331963774	52192.20331963774
24	14607	3.7203154130627465	167642	4.350050884920159	43500.50884920159
25	12942	3.296249885387695	123547	3.205853763849339	32058.53763849339
26	13072	3.329360106767729	126704	3.2877730361301096	32877.730361301095
27	12542	3.194372281141437	112058	2.907731964915613	29077.31964915613
28	12597	3.208380451725297	101629	2.6371155282301024	26371.155282301024
29	11856	3.0196521898591033	94035	2.4400629613310936	24400.629613310935
30	12567	3.2007396314068277	99219	2.5745797517978386	25745.797517978386
31	12665	3.225699644447161	104769	2.718593676776704	27185.936767767034
32	13440	3.4230875026742873	121579	3.154787204505482	31547.87204505482
33	12510	3.186222072801736	101107	2.623570434745604	26235.704347456038
34	13247	3.3739315586254675	110478	2.866733406092801	28667.33406092801
35	11972	3.0491966950905183	93211	2.4186814344513485	24186.814344513485
36	10540	2.684474871888913	71900	1.8656939109874582	18656.93910987458
37	9459	2.409150646413399	61756	1.6024727839630244	16024.727839630244
38	8986	2.2886803793921984	57373	1.4887407059121478	14887.407059121479
39	9278	2.3630510304919667	56923	1.4770639011841318	14770.639011841316
40	8505	2.166172560286072	49979	1.296877830003368	12968.77830003368
41	7654	1.9494279572521573	45241	1.1739340504448343	11739.340504448342
42	7209	1.8360891225281946	42033	1.0906914069615552	10906.914069615552
43	6512	1.658567397129089	37708	0.9784643392978452	9784.64339297845
44	6702	1.7069592591460618	37531	0.9738714627714922	9738.714627714922
45	5576	1.4201738031928441	31494	0.8172206402314187	8172.206402314187
46	5355	1.3638864268467863	29997	0.7783758031695519	7783.758031695518
47	5498	1.4003076703648236	30430	0.7896114841633984	7896.114841633984
48	4772	1.2153998186578645	25088	0.6509948378143721	6509.94837814372
49	4306	1.0967124097109733	23456	0.6086469593341004	6086.469593341003
50	4042	1.0294731909084427	20708	0.5373406051283488	5373.4060512834885
51	4109	1.046537689619691	21634	0.5613688744131108	5613.688744131108
52	3890	0.9907597012948643	20240	0.5251967282112121	5251.967282112121
53	3199	0.8147661399594527	15558	0.4037060621299426	4037.0606212994257
54	3023	0.7699399940910989	13614	0.35326226570491315	3532.6226570491312
55	2351	0.5987856189573846	10944	0.28397989098535104	2839.7989098535104
56	1872	0.47678718787248997	7605	0.19733799990347176	1973.3799990347175
57	1583	0.4031806188045682	5769	0.14969663661316615	1496.9663661316613
58	1312	0.33415854192772804	4655	0.12079005779758856	1207.9005779758854
