Read Length (nt)	UR	Percentage_UR	RC	32151157_EXO_S31	RPM
15	7649	2.082238767371272	118223	3.498948595883468	34989.48595883468
16	8803	2.3963848698090353	136535	4.040913752306652	40409.13752306652
17	12912	3.514951884468279	185068	5.477304913113029	54773.0491311303
18	8286	2.2556452381276455	124009	3.6701920643776	36701.920643776
19	5868	1.597408430766718	90813	2.6877174393981322	26877.174393981324
20	8219	2.237406252977446	102296	3.027570316812255	30275.703168122553
21	10410	2.8338482897548625	136083	4.027536281211017	40275.362812110165
22	12356	3.3635955300875198	200398	5.931014275715007	59310.14275715007
23	12321	3.354067702023983	153618	4.5465052096667025	45465.05209666703
24	11242	3.060338374008085	137650	4.073913487420886	40739.13487420886
25	10721	2.9185098476908626	106790	3.160575527218862	31605.755272188624
26	10333	2.812887068015081	97755	2.893174086181102	28931.74086181102
27	10423	2.8373871973213194	93418	2.7648154752479788	27648.15475247979
28	10610	2.888293021546503	97621	2.889208198732396	28892.08198732396
29	10929	2.9751323687541684	107049	3.1682409365413613	31682.409365413616
30	12300	3.3483510051858607	131314	3.8863921226820644	38863.92122682065
31	11117	3.02631041663831	92697	2.7434766330799407	27434.766330799408
32	11620	3.1632389170942847	96110	2.844488378321986	28444.88378321986
33	12051	3.280567314105269	106100	3.140154166475525	31401.54166475525
34	11741	3.196177979828227	114593	3.3915144806685182	33915.14480668519
35	10057	2.737753338142618	76826	2.273755739808187	22737.557398081874
36	10291	2.8014536743388367	75235	2.2266682253985497	22266.682253985495
37	10075	2.7426533640038655	75992	2.24907252986624	22490.7252986624
38	9095	2.4758741782248297	61223	1.811966621433846	18119.66621433846
39	9019	2.455185180144006	70290	2.0803151400712974	20803.151400712974
40	8658	2.356912439260096	55004	1.627908009168895	16279.080091688951
41	8278	2.25346744885598	52414	1.5512539159439034	15512.539159439035
42	7732	2.104833331064803	45206	1.3379246866135022	13379.246866135021
43	6886	1.8745321155861656	38324	1.134243810329953	11342.43810329953
44	6819	1.8562931304359662	41277	1.2216413150764396	12216.413150764396
45	6318	1.719909077297908	34670	1.026099386915235	10260.993869152351
46	5874	1.599041772720467	31515	0.932723454820699	9327.23454820699
47	6320	1.7204535246158243	36113	1.068806667426302	10688.066674263018
48	6065	1.6510364915814832	31822	0.9418094805427346	9418.094805427347
49	6068	1.651853162558358	32305	0.9561044330630709	9561.04433063071
50	5618	1.529352516027168	28267	0.8365950784520608	8365.950784520608
51	5405	1.4713688766690713	27248	0.8064365761369001	8064.365761369001
52	6003	1.6341586247260749	36494	1.080082810097623	10800.82810097623
53	5533	1.5062135050157208	25783	0.7630781797760458	7630.781797760457
54	4877	1.3276347847391416	23078	0.6830205264271646	6830.205264271645
55	3929	1.069566756046768	18068	0.5347436897255399	5347.436897255398
56	3408	0.9277382297295458	14141	0.418519510538458	4185.1951053845805
57	2980	0.8112265036954361	11486	0.33994166593909403	3399.4166593909404
58	2126	0.5787474989451333	7894	0.2336322053737775	2336.322053737775
