Read Length (nt)	UR	Percentage_UR	RC	32170613_EXO_S32	RPM
15	13451	8.670401000406093	412626	16.414118912519772	164141.1891251977
16	12312	7.936211219760598	334986	13.32562668864625	133256.26688646252
17	16299	10.506197747797108	404340	16.08450471150205	160845.04711502048
18	8838	5.696900159214114	208564	8.29660345414679	82966.0345414679
19	6103	3.9339422574885425	137714	5.478215071078283	54782.15071078284
20	8267	5.328838381559525	185416	7.375784056951733	73757.84056951733
21	9533	6.144891289634323	157266	6.255986837708565	62559.86837708565
22	10137	6.53422458858944	157255	6.25554926153053	62555.4926153053
23	8984	5.791010526180086	117861	4.688469629030872	46884.696290308726
24	8311	5.357200409960229	92063	3.662234152582018	36622.34152582018
25	7116	4.586913502259294	67957	2.703305848245399	27033.05848245399
26	6285	4.051257920418727	54599	2.1719292495011633	21719.292495011632
27	5835	3.7611917208660732	45667	1.816617392937043	18166.173929370434
28	5095	3.2841939704905987	33946	1.3503600854148698	13503.6008541487
29	4552	2.9341807563637303	27402	1.0900420391368133	10900.420391368134
30	4067	2.621553852401426	21036	0.836804771012408	8368.047710124081
31	3400	2.1916112855089374	15110	0.601070550009388	6010.70550009388
32	2964	1.910569367720144	11023	0.4384911100432484	4384.911100432485
33	2511	1.6185693935038064	8604	0.34226413052817833	3422.6413052817834
34	2030	1.3085208557597479	5977	0.2377629832829988	2377.629832829988
35	1619	1.043593726834991	3613	0.14372388465810185	1437.2388465810186
36	1334	0.8598851337849771	2510	0.09984692789699298	998.4692789699299
37	1065	0.6864900056079465	1761	0.07005196813808949	700.519681380895
38	823	0.5304988494040751	1228	0.04884941332968421	488.49413329684216
39	593	0.38224279185494114	847	0.03369336570866655	336.93365708666556
40	523	0.3371213830356395	693	0.027567299216181725	275.67299216181726
41	395	0.2546136640517736	512	0.020367182104884623	203.67182104884625
42	334	0.21529357922352502	405	0.016110759282184126	161.10759282184128
43	272	0.17532890284071498	319	0.012689709163004286	126.89709163004288
44	257	0.1656600295222932	318	0.012649929510455684	126.49929510455685
45	215	0.1385871842307122	250	0.009944913137150695	99.44913137150695
46	202	0.13020749402141332	214	0.008512845645400995	85.12845645400995
47	181	0.11667107137562284	194	0.007717252594428939	77.17252594428939
48	167	0.10764678961176251	190	0.007558133984234528	75.58133984234529
49	132	0.08508608520211168	164	0.006523863017970856	65.23863017970857
50	130	0.08379690209298878	142	0.005648710661901595	56.48710661901595
51	119	0.0767063949928128	141	0.005608931009352992	56.089310093529924
52	101	0.06510374701070666	127	0.005052015873672553	50.520158736725534
53	111	0.07154966255632118	255	0.01014381139989371	101.4381139989371
54	95	0.061236197683337955	126	0.0050122362211239505	50.122362211239505
55	112	0.07219425411088264	116	0.004614439695637923	46.144396956379225
56	84	0.05414569058316198	106	0.004216643170151894	42.166431701518945
57	89	0.05736864835596924	106	0.004216643170151894	42.166431701518945
58	94	0.0605916061287765	99	0.003938185602311675	39.381856023116754
