Read Length (nt)	UR	Percentage_UR	RC	32160120_EXO_S8	RPM
15	22473	8.479129486603858	411148	13.108734958677712	131087.34958677713
16	21010	7.927135251793132	379070	12.08598402712882	120859.84027128821
17	27961	10.54976814732926	466055	14.859348631554917	148593.48631554918
18	15626	5.895736099215587	259960	8.288369978348085	82883.69978348084
19	10883	4.106188145895509	181406	5.783813064672305	57838.13064672306
20	14785	5.5784243073660855	201785	6.433561840594584	64335.61840594585
21	17338	6.541678771803395	225084	7.1764097099803825	71764.09709980382
22	18560	7.00274299254072	304220	9.699522675846492	96995.22675846492
23	16474	6.21568901180581	190954	6.088234346997538	60882.343469975385
24	14453	5.45315972366331	144141	4.595683709220923	45956.837092209236
25	12527	4.726474217002026	85449	2.724391930604191	27243.91930604191
26	11071	4.177121102932022	68046	2.1695277102118546	21695.277102118547
27	10061	3.7960451103422517	51641	1.646482974503283	16464.82974503283
28	8678	3.274235112568339	41308	1.3170333399969327	13170.33339996933
29	8031	3.03012009553311	33597	1.0711815901006332	10711.815901006332
30	7207	2.7192224540539316	25844	0.8239907436545156	8239.907436545156
31	5810	2.192130214798577	18002	0.573962287852832	5739.62287852832
32	4827	1.8212414022087315	14028	0.447258247639125	4472.58247639125
33	3922	1.4797822207297795	11211	0.35744312904777803	3574.4312904777803
34	3022	1.140209554065628	7391	0.235649109516736	2356.49109516736
35	2333	0.8802478125860722	4591	0.14637600619555338	1463.7600619555337
36	1732	0.6534887318470112	3074	0.09800911414618407	980.0911414618407
37	1297	0.48936194295933805	2046	0.0652331319268356	652.331319268356
38	993	0.37466184221944693	1468	0.04680461274124861	468.0461274124861
39	742	0.27995879851644473	1066	0.03398754576442167	339.87545764421674
40	517	0.19506563185040693	648	0.020660346768616552	206.60346768616552
41	428	0.16148566814695195	514	0.01638799110967424	163.8799110967424
42	316	0.11922773629541313	346	0.011031604910403281	110.31604910403283
43	243	0.09168461999932086	273	0.008704127573815307	87.04127573815306
44	215	0.08112013703643614	250	0.007970812796534162	79.70812796534163
45	169	0.06376420074026841	202	0.006440416739599604	64.40416739599604
46	158	0.05961386814770656	168	0.005356386199270958	53.563861992709576
47	141	0.05319971777738371	153	0.0048781374314789076	48.78137431478908
48	123	0.04640826444410068	137	0.004368005412500721	43.68005412500722
49	123	0.04640826444410068	154	0.0049100206826650445	49.10020682665045
50	114	0.04301253777745916	137	0.004368005412500721	43.68005412500722
51	104	0.03923950814785748	131	0.004176705905383902	41.76705905383901
52	102	0.03848490222193715	128	0.004081056151825492	40.810561518254914
53	87	0.032825357777534626	175	0.005579568957573914	55.79568957573915
54	84	0.03169344888865412	97	0.003092675365055255	30.926753650552556
55	95	0.035843781481215975	110	0.003507157630475032	35.071576304750316
56	73	0.02754311629609227	87	0.0027738428531938887	27.73842853193889
57	70	0.02641120740721177	85	0.0027100763508216153	27.100763508216154
58	61	0.023015480740570256	63	0.002008644824726609	20.08644824726609
