Read Length (nt)	UR	Percentage_UR	RC	32161252_EXO_S19	RPM
15	21626	8.77461342768227	337864	13.857943203039474	138579.43203039473
16	21209	8.605418301475689	287473	11.791089037030778	117910.89037030778
17	27855	11.30199098437481	333514	13.679522143284006	136795.22143284004
18	15355	6.2301946352566935	184673	7.574609739821079	75746.09739821078
19	11007	4.466020993179448	124422	5.103334505033319	51033.3450503332
20	14613	5.929132803973042	148330	6.083953055983606	60839.530559836065
21	17300	7.019366147179473	197203	8.088544424587981	80885.4442458798
22	18657	7.569960358839736	325072	13.333262238351669	133332.6223835167
23	15851	6.4314435143897	170773	7.0044826753150975	70044.82675315098
24	13376	5.427227837264313	116722	4.787508721098352	47875.08721098352
25	11198	4.543518041393973	49100	2.013902076780119	20139.02076780119
26	9706	3.9381484291632347	38436	1.5765038741979769	15765.038741979768
27	8621	3.497916506059782	30124	1.2355760928905155	12355.760928905154
28	7419	3.0102125691285844	22459	0.9211858807007066	9211.858807007067
29	6703	2.7197000742510986	19002	0.7793924086145789	7793.924086145789
30	5727	2.323694215311956	15101	0.6193876835327206	6193.876835327205
31	4400	1.7852723148895768	10054	0.4123782378808008	4123.782378808008
32	3571	1.4489107810160633	8376	0.3435528267843234	3435.528267843234
33	2767	1.1226928398407863	5967	0.24474447438181204	2447.4447438181205
34	2131	0.8646398415976564	3668	0.15044791889265738	1504.4791889265737
35	1549	0.628497003582717	2440	0.10007985880536642	1000.7985880536642
36	1137	0.46133059591578385	1689	0.06927659078781306	692.7659078781306
37	787	0.3193202981404766	1088	0.044625773106655185	446.25773106655186
38	622	0.25237258633211745	765	0.03137749671561693	313.7749671561693
39	464	0.18826508047926446	557	0.0228460989158152	228.46098915815202
40	384	0.15580558384490853	424	0.01739092628421121	173.90926284211213
41	293	0.11888290642332865	318	0.01304319471315841	130.43194713158408
42	286	0.1160427004678225	312	0.01279709669970259	127.9709669970259
43	207	0.083988947541396	223	0.009146642833441274	91.46642833441274
44	174	0.07059940517972417	200	0.00820326711519397	82.03267115193968
45	179	0.07262812371937143	211	0.008654446806529636	86.54446806529637
46	145	0.058832837649770146	154	0.006316515678699355	63.165156786993556
47	125	0.05071796349118116	132	0.005414156296028019	54.14156296028019
48	116	0.047066270119816116	123	0.005045009275844291	50.450092758442906
49	118	0.04787775753567502	146	0.005988384994091597	59.883849940915965
50	99	0.04016862708501548	109	0.004470780577780713	44.707805777807124
51	107	0.043414576748451075	113	0.004634845920084592	46.34845920084592
52	84	0.03408247146607374	100	0.004101633557596985	41.01633557596984
53	92	0.037328421129509334	144	0.005906352322939657	59.06352322939657
54	82	0.03327098405021484	113	0.004634845920084592	46.34845920084592
55	90	0.03651693371365044	98	0.004019600886445045	40.19600886445044
56	89	0.03611119000572099	98	0.004019600886445045	40.19600886445044
57	77	0.031242265510567593	96	0.003937568215293105	39.37568215293105
58	63	0.025561853599555304	67	0.0027480944835899792	27.480944835899795
