Read Length (nt)	UR	Percentage_UR	RC	32161358_EXO_S20	RPM
15	32491	10.19341479866351	581622	16.52514093144741	165251.4093144741
16	28965	9.087201367864594	508312	14.44224502708958	144422.4502708958
17	36727	11.522376821597202	555806	15.791652448745163	157916.52448745162
18	20380	6.393825785502518	296605	8.427190556705144	84271.90556705144
19	13513	4.239439050024314	187045	5.314353627480702	53143.53627480702
20	17630	5.531067153994573	202928	5.7656240632863955	57656.240632863955
21	20310	6.371864656700497	225110	6.395862734006152	63958.627340061525
22	21445	6.727948673704685	295328	8.390908220463636	83909.08220463635
23	18742	5.87993537153524	188513	5.356062687467024	53560.62687467024
24	16212	5.08619743054793	131332	3.7314266118008796	37314.266118008796
25	13790	4.326342373998023	77156	2.1921690955754016	21921.690955754017
26	12170	3.8180991074369794	61279	1.7410691327669274	17410.691327669272
27	10981	3.44507364821409	47018	1.3358832305428514	13358.832305428514
28	9758	3.061381355001647	36616	1.0403398776969894	10403.398776969894
29	8725	2.737297839966117	30846	0.876401678704428	8764.01678704428
30	7791	2.444273635664873	24144	0.6859833408104684	6859.833408104684
31	6225	1.9529718113225305	17111	0.4861605759032441	4861.605759032441
32	5237	1.643006164802585	14631	0.4156984037192662	4156.984037192662
33	4198	1.3170402672983106	13199	0.3750121817162596	3750.121817162596
34	3296	1.0340554361637044	8489	0.24119087889910812	2411.908788991081
35	2421	0.7595413261384493	4416	0.12546812595340576	1254.6812595340575
36	1720	0.5396163077067876	3058	0.08688440424943722	868.8440424943723
37	1320	0.4141241431238137	2114	0.060063319353600486	600.6331935360049
38	957	0.30024000376476495	1615	0.045885648418195264	458.8564841819526
39	717	0.22494470501498062	1108	0.031480680153164305	314.80680153164303
40	508	0.1593750490203768	698	0.019831692009845383	198.31692009845383
41	394	0.12360978211422924	540	0.015342569749737116	153.42569749737117
42	258	0.08094244615601813	339	0.009631724342890523	96.31724342890523
43	249	0.07811887245290122	303	0.008608886359574715	86.08886359574716
44	201	0.06305981270294436	240	0.006818919888772052	68.18919888772052
45	164	0.05145178747901928	197	0.005597196742033726	55.97196742033726
46	151	0.04737329213007263	183	0.005199426415188689	51.994264151886895
47	115	0.03607899731760498	138	0.00392087893604393	39.2087893604393
48	105	0.032941693203030635	136	0.003864054603637496	38.64054603637496
49	118	0.037020188551977286	170	0.0048300682545468696	48.300682545468696
50	106	0.03325542361448807	185	0.0052562507475951235	52.56250747595123
51	104	0.0326279627915732	199	0.005654021074440159	56.5402107444016
52	89	0.02792200661971168	143	0.004062939767060014	40.62939767060014
53	87	0.027294545796796812	166	0.004716419589734002	47.16419589734002
54	68	0.021333667979105554	90	0.0025570949582895196	25.570949582895192
55	77	0.024157241682222465	109	0.00309692611615064	30.969261161506402
56	88	0.027608276208254248	171	0.004858480420750087	48.584804207500866
57	67	0.02101993756764812	116	0.0032958112795731585	32.95811279573158
58	75	0.023529780859307597	95	0.002699155789305604	26.991557893056036
