Read Length (nt)	UR	Percentage_UR	RC	32152446_EXO_S4	RPM
15	40602	10.598000574247605	611472	14.504389706084675	145043.89706084674
16	35831	9.352666336039258	540335	12.816988205244495	128169.88205244495
17	45417	11.854819764558481	562551	13.343961675346769	133439.61675346768
18	25010	6.528151183733131	303938	7.209545487754082	72095.4548775408
19	16082	4.197749993474459	197917	4.69467988306768	46946.798830676795
20	21241	5.54436062749602	252274	5.984052268481313	59840.52268481312
21	24932	6.507791495915011	309247	7.335477345549048	73354.77345549047
22	26473	6.910025841142231	481379	11.418525480030704	114185.25480030703
23	22982	5.998799300462008	286527	6.79654876971525	67965.4876971525
24	19492	5.08783378142048	196917	4.6709594351876715	46709.59435187671
25	16629	4.340528829839994	89758	2.12909996081382	21290.999608138198
26	14267	3.7239957192451256	69661	1.6523901197692854	16523.901197692852
27	12788	3.3379447156169246	61514	1.4591396308908546	14591.396308908545
28	11174	2.9166557907650543	46082	1.0930856792065604	10930.856792065604
29	9911	2.586985461094725	35569	0.8437126106440291	8437.126106440292
30	8470	2.2108532797368903	27771	0.6587405580757214	6587.405580757213
31	7113	1.8566469160293388	34501	0.8183791723081798	8183.791723081798
32	5988	1.5629975724987601	36702	0.8705878780920789	8705.87878092079
33	4824	1.2591683850591213	29112	0.690549678682813	6905.49678682813
34	3568	0.9313252068596487	18755	0.444876999989563	4448.76999989563
35	2527	0.6596016809793532	6374	0.1511941347871754	1511.9413478717538
36	1836	0.4792357286419044	4884	0.11585066744596245	1158.5066744596245
37	1309	0.34167732505024667	3699	0.08774193670815215	877.4193670815214
38	1016	0.26519798491294927	2980	0.0706869346824259	706.869346824259
39	731	0.19080681788520268	1527	0.036221123912773275	362.2112391277327
40	516	0.13468716556602542	1076	0.025523201918889352	255.2320191888935
41	402	0.10493069875492678	661	0.015679216048685746	156.79216048685743
42	278	0.07256401555688967	368	0.008729124819843198	87.29124819843197
43	226	0.05899089034480959	274	0.006499402719122381	64.99402719122381
44	205	0.05350943593223878	255	0.006048714209402216	60.48714209402216
45	170	0.044373678577954115	216	0.005123616742081877	51.23616742081877
46	133	0.03471587794628175	164	0.0038901534523214255	38.90153452321425
47	141	0.03680405105583253	179	0.004245960170521556	42.459601705215555
48	105	0.02740727206285401	133	0.003154819568041156	31.548195680411556
49	104	0.027146250424160162	139	0.003297142255321208	32.97142255321208
50	94	0.024536034037221686	125	0.002965055985001086	29.65055985001086
51	81	0.021142752734201666	124	0.002941335537121078	29.413355371210773
52	74	0.01931560126334473	100	0.0023720447880008692	23.720447880008688
53	76	0.019837644540732426	148	0.003510626286241286	35.10626286241286
54	71	0.01853253634726319	84	0.0019925176219207303	19.925176219207298
55	55	0.014356190128161625	71	0.0016841517994806172	16.84151799480617
56	53	0.013834146850773929	68	0.001612990455840591	16.129904558405908
57	59	0.015400276682937015	82	0.0019450767261607127	19.450767261607126
58	54	0.014095168489467777	59	0.0013995064249205129	13.995064249205127
