Read Length (nt)	UR	Percentage_UR	RC	32160083_EXO_S7	RPM
15	21224	8.780007529030202	437271	13.800454848721456	138004.54848721458
16	19544	8.08502012567689	388070	12.24765080040372	122476.50800403721
17	25743	10.64944090745498	456865	14.418849648069797	144188.49648069797
18	14630	6.052181970868444	256825	8.105503947261282	81055.03947261281
19	9785	4.047887941554869	170112	5.368805558168057	53688.055581680565
20	12997	5.376637667489896	193355	6.102364317035745	61023.64317035745
21	15283	6.322316955624227	224277	7.078275513598436	70782.75513598436
22	17013	7.037988507886866	339452	10.713246474859288	107132.46474859289
23	15127	6.257782411027134	204893	6.466508401698455	64665.084016984554
24	12773	5.28397268037612	143207	4.519672554367552	45196.725543675515
25	10894	4.506662364363693	77134	2.43438116019878	24343.811601987803
26	9822	4.063194211747769	59805	1.8874707040434575	18874.707040434576
27	8752	3.620553425088218	45241	1.4278247992915318	14278.247992915318
28	7936	3.282988114888037	37280	1.1765723241658739	11765.72324165874
29	7383	3.054221427950904	31334	0.9889140881280444	9889.140881280444
30	6485	2.6827341135394303	23654	0.7465300900166197	7465.300900166198
31	5337	2.207826054581332	18424	0.5814691121360531	5814.691121360532
32	4781	1.97781831870964	20250	0.639098432520358	6390.984325203581
33	3916	1.6199825425783205	15924	0.5025680710841571	5025.680710841571
34	2959	1.2240879324538434	8761	0.27650080826226453	2765.0080826226454
35	2283	0.9444382391997717	4814	0.15193184464953105	1519.3184464953104
36	1656	0.6850590118768383	3157	0.09963623464033435	996.3623464033434
37	1252	0.5179310886894937	2136	0.06741304947473999	674.1304947473999
38	884	0.36569575271686294	1376	0.04342713299496359	434.2713299496359
39	640	0.2647571060393578	891	0.028120331030895753	281.20331030895755
40	484	0.20022256144226433	575	0.018147239441936094	181.47239441936094
41	322	0.13320591897605188	420	0.013255374896718537	132.55374896718538
42	282	0.11665859984859203	320	0.010099333254642694	100.99333254642696
43	209	0.08645974244097777	239	0.007542939524561263	75.42939524561262
44	173	0.0715671552262639	200	0.006312083284151684	63.120832841516844
45	144	0.0595703488588555	166	0.005239029125845898	52.39029125845898
46	107	0.04426407866595513	123	0.003881931219753286	38.81931219753286
47	95	0.039299882927717175	108	0.0034085249734419096	34.085249734419094
48	100	0.04136829781864965	113	0.0035663270555457015	35.66327055545702
49	90	0.03723146803678469	111	0.003503206222704185	35.03206222704185
50	89	0.036817785058598194	98	0.0030929208092343253	30.929208092343256
51	68	0.028130442516681765	77	0.0024301520643983986	24.301520643983984
52	71	0.029371491451241256	80	0.0025248333136606736	25.24833313660674
53	58	0.023993612734816802	120	0.003787249970491011	37.872499704910105
54	66	0.027303076560308774	75	0.0023670312315568817	23.670312315568818
55	60	0.024820978691189793	125	0.003945052052594803	39.45052052594803
56	90	0.03723146803678469	909	0.028688418526469407	286.88418526469405
57	68	0.028130442516681765	100	0.003156041642075842	31.560416420758422
58	56	0.023166246778443807	59	0.001862064568824747	18.620645688247468
