Read Length (nt)	UR	Percentage_UR	RC	32160600_EXO_S15	RPM
15	27180	9.477450084732169	317462	8.513574541713732	85135.74541713731
16	24798	8.646865607107738	280377	7.519043190309615	75190.43190309615
17	31536	10.996352681093219	331453	8.888779830577018	88887.79830577018
18	17576	6.12861157797103	192201	5.154372934372999	51543.72934372999
19	11741	4.093993430641663	136310	3.6555094650099815	36555.09465009981
20	16057	5.59894834475881	197395	5.293663640566688	52936.63640566688
21	19843	6.91909646914424	408378	10.951725070074435	109517.25070074435
22	22391	7.807563828080869	936297	25.109254974399903	251092.54974399903
23	19719	6.87585865418814	427100	11.453804508148801	114538.04508148802
24	15862	5.530953393819782	242942	6.51512567271994	65151.25672719939
25	12742	4.4430341787953385	56899	1.525895627977426	15258.95627977426
26	11078	3.862810597448969	44239	1.1863845882369348	11863.845882369347
27	9765	3.404977927792849	34414	0.9229014945994681	9229.01494599468
28	8690	3.0301339674879526	26654	0.7147967814567974	7147.967814567974
29	7532	2.6263485665269575	21917	0.5877617265396798	5877.617265396799
30	6452	2.249761145941573	17106	0.4587421679147586	4587.421679147586
31	5046	1.7595001150683784	12449	0.3338525224114831	3338.525224114831
32	4423	1.5422649641195874	13690	0.3671331859437066	3671.3318594370658
33	3562	1.242041103819573	12984	0.34819994786655123	3481.9994786655125
34	2725	0.9501858528659	6652	0.17839079276095957	1783.9079276095956
35	1925	0.6712322079878377	3397	0.09109944723526453	910.9944723526452
36	1391	0.48503065003173096	2363	0.0633700305613571	633.700305613571
37	1042	0.3633371224536763	1581	0.04239865354105187	423.98653541051874
38	731	0.2548938930073295	957	0.02566446011308453	256.6446011308453
39	522	0.18201725328293572	674	0.01807507431161857	180.7507431161857
40	404	0.1408715906634215	496	0.013301538365820195	133.01538365820196
41	326	0.11367361028781042	409	0.010968405628267057	109.68405628267055
42	228	0.07950178879024777	255	0.00683849250662127	68.3849250662127
43	208	0.07252794766829622	250	0.0067044044182561465	67.04404418256146
44	169	0.05892895748049068	215	0.0057657877997002865	57.65787799700286
45	131	0.045678659348782714	156	0.004183548356991836	41.83548356991835
46	108	0.03765874205853842	115	0.0030840260323978276	30.840260323978274
47	114	0.03975089439512389	129	0.003459472679820172	34.59472679820172
48	78	0.027197980375611084	88	0.0023599503552261636	23.599503552261638
49	93	0.03242836121707475	116	0.003110843650070852	31.10843650070852
50	85	0.029638824768294127	103	0.0027622146203215327	27.622146203215323
51	70	0.024408443926830458	82	0.002199044649188016	21.99044649188016
52	74	0.02580321215122077	91	0.0024404032082452373	24.404032082452375
53	72	0.025105828039025616	132	0.0035399255328392456	35.39925532839246
54	56	0.019526755141464368	63	0.001689509913400549	16.89509913400549
55	78	0.027197980375611084	88	0.0023599503552261636	23.599503552261638
56	52	0.018131986917074055	86	0.0023063151198801147	23.063151198801144
57	48	0.016737218692683742	60	0.0016090570603814753	16.09057060381475
58	63	0.021967599534147415	67	0.0017967803840926474	17.96780384092647
