Read Length (nt)	UR	Percentage_UR	RC	32150091_EXO_S1	RPM
15	3640	3.91625244765778	254201	7.209359311126023	72093.59311126023
16	3521	3.7882211176381984	232603	6.5968214281055	65968.214281055
17	5246	5.644137456157338	297779	8.445268926195396	84452.68926195396
18	3334	3.587029027607428	189630	5.378070134141202	53780.701341412016
19	2482	2.670367740408409	147705	4.18904102285148	41890.410228514804
20	3335	3.5881049211370044	237907	6.747247436603549	67472.47436603549
21	3716	3.9980203559055796	178962	5.075516465465263	50755.164654652624
22	4041	4.347685753017881	199351	5.653766067136965	56537.66067136965
23	3978	4.279904460654573	173490	4.920325832263656	49203.25832263656
24	3960	4.2605383771222	175967	4.990575685779808	49905.75685779807
25	3460	3.7225916123340435	128883	3.655232890884989	36552.32890884989
26	3439	3.699997848212941	119498	3.389066207296342	33890.66207296342
27	3210	3.453618229939965	108783	3.08517957813786	30851.795781378598
28	3104	3.339573515804876	104070	2.951514838686257	29515.14838686257
29	3148	3.3869128311062338	101944	2.8912196474971825	28912.196474971825
30	3128	3.3653949605147075	95945	2.7210828403742955	27210.82840374295
31	2746	2.9544036322165557	76414	2.167166857724336	21671.66857724336
32	2735	2.9425688033912163	76334	2.1648979888178794	21648.979888178794
33	2741	2.9490241645686743	80465	2.2820567069750135	22820.567069750134
34	2480	2.6682159533492564	80594	2.2857152580866744	22857.152580866743
35	2075	2.2324790738708495	54160	1.5360242496708723	15360.24249670872
36	1913	2.058184322079487	45249	1.2833006143529782	12833.006143529781
37	1855	1.9957824973640608	41288	1.1709632426220637	11709.632426220636
38	1830	1.968885159124653	39610	1.1233737173091443	11233.737173091442
39	1568	1.687001054375659	33152	0.9402192748354644	9402.192748354644
40	1539	1.655800142017946	31048	0.8805480225956654	8805.480225956655
41	1265	1.3610053149140362	24892	0.7059585602438581	7059.58560243858
42	1301	1.3997374819787833	25048	0.7103828546114477	7103.828546114477
43	1172	1.260947216663439	22044	0.625186827174016	6251.86827174016
44	1117	1.2017730725367417	19224	0.5452091982214337	5452.091982214337
45	1022	1.099563187226992	16367	0.4641822173996153	4641.822173996153
46	918	0.9876702601510554	13760	0.3902454519104727	3902.454519104727
47	907	0.975835431325716	13458	0.38168047178860043	3816.804717886004
48	938	1.0091881307425816	12799	0.36299066417166714	3629.9066417166714
49	857	0.9220407548469004	11321	0.3210733111248882	3210.733111248882
50	892	0.9596970283820713	17447	0.4948119476367745	4948.119476367745
51	664	0.7143933036386719	7937	0.22510015638178937	2251.001563817894
52	690	0.7423665354076561	8097	0.22963789419470185	2296.3789419470186
53	545	0.5863619736190907	5912	0.1676694121871159	1676.6941218711588
54	502	0.5400985518473091	5239	0.1485825525115528	1485.8255251155279
55	575	0.61863877950638	5976	0.16948450731228087	1694.8450731228088
56	520	0.5594646353796828	4639	0.13156603571313102	1315.66035713131
57	462	0.49706281066425667	4002	0.11350016704547324	1135.0016704547324
58	375	0.4034600735911174	2792	0.07918352483532266	791.8352483532266
