Read Length (nt)	UR	Percentage_UR	RC	32141765_EXO_S9	RPM
15	23579	4.197500974651929	436938	6.831423755026968	68314.23755026968
16	20949	3.7293120114501574	433152	6.7722305277578085	67722.30527757808
17	25564	4.550867929768095	495206	7.742430349458927	77424.30349458927
18	18277	3.2536462663265326	395349	6.181189436776286	61811.89436776286
19	12429	2.2125933930170416	258355	4.039320187829835	40393.20187829835
20	17045	3.0343273299521663	272201	4.2557991695437245	42557.991695437246
21	20531	3.6549002294659974	324794	5.078078462139318	50780.78462139318
22	22609	4.024822915980553	467949	7.316273509608033	73162.73509608033
23	22283	3.966788846777596	384729	6.015148212899246	60151.48212899245
24	21266	3.7857439130984316	286860	4.484989216701308	44849.89216701308
25	20098	3.577818168224033	195729	3.060177279494284	30601.77279494284
26	19539	3.478305761216508	188301	2.9440422313814163	29440.42231381416
27	19061	3.393212862201129	167586	2.620168036220126	26201.680362201263
28	19078	3.3962391786933077	167812	2.6237014935267373	26237.014935267372
29	18672	3.3239636201153915	193416	3.024014063785471	30240.140637854707
30	17956	3.19650229020951	156046	2.439742826847146	24397.42826847146
31	17275	3.075271611905173	135169	2.1133357994572233	21133.357994572234
32	16543	2.9449619841242995	128992	2.0167598446654647	20167.598446654643
33	15950	2.8393969441324174	130745	2.0441675909419668	20441.675909419664
34	15451	2.7505656541561114	156241	2.4427916063816113	24427.916063816116
35	14849	2.6433984466095466	127885	1.9994521577698068	19994.52157769807
36	14393	2.562221957172281	105798	1.6541270624993551	16541.27062499355
37	13643	2.428707994282042	128484	2.008817383109011	20088.17383109011
38	12680	2.257276065930975	91326	1.4278607167414894	14278.607167414893
39	12378	2.2035144435405054	102376	1.6006248903611975	16006.248903611975
40	11463	2.0406274088144136	90487	1.4147431473598664	14147.431473598663
41	10412	1.8535298421508921	57633	0.9010785174863922	9010.785174863922
42	9716	1.7296288845887502	48565	0.7593024517503277	7593.024517503278
43	8725	1.5532124349564478	37338	0.5837709243993358	5837.709243993357
44	8375	1.4909059189410028	31190	0.4876483778460357	4876.483778460357
45	7577	1.3488470624257884	27087	0.4234989294875142	4234.989294875142
46	7084	1.2610838841526046	22864	0.35747330910778324	3574.733091077833
47	6513	1.159435253738836	22325	0.34904616977918396	3490.461697791839
48	5965	1.061881051520368	20433	0.3194651909114475	3194.651909114475
49	5382	0.9580961977003555	19091	0.2984833338075879	2984.833338075879
50	4914	0.8747834848568463	16478	0.2576296880457511	2576.2968804575107
51	4486	0.7985915167008165	14615	0.2285021174164736	2285.021174164736
52	4027	0.7168809714119903	14189	0.22184170674117987	2218.4170674117986
53	3589	0.6389088170840906	10563	0.1651500421669662	1651.5004216696618
54	3122	0.5557741228577685	8764	0.1370230966156671	1370.230966156671
55	2610	0.46462859085803193	7519	0.11755781189561855	1175.5781189561853
56	2241	0.3989397211160343	6140	0.09599746841855271	959.9746841855272
57	1879	0.3344969816943456	5172	0.08086301411412943	808.6301411412942
58	1561	0.27788706142888425	4110	0.06425889172642535	642.5889172642535
