Read Length (nt)	UR	Percentage_UR	RC	32151247_EXO_S13	RPM
15	11200	4.3141635530218405	244044	5.510794693971194	55107.94693971193
16	10542	4.0607064442818075	229274	5.177271076795789	51772.710767957884
17	14190	5.465891144408921	296319	6.691224422328966	66912.24422328966
18	9071	3.4940872847733138	215288	4.861451082901732	48614.51082901732
19	6096	2.3481375910018873	146646	3.3114356373936653	33114.35637393665
20	8493	3.271445629983437	211057	4.765910228178027	47659.10228178026
21	10377	3.9971495705096105	260991	5.893477479365343	58934.77479365343
22	12182	4.692423250260005	509028	11.494438713849833	114944.38713849834
23	11580	4.460536959285082	335860	7.584105759277692	75841.05759277692
24	10513	4.049535842224876	253413	5.7223575084137375	57223.575084137374
25	9497	3.6581795770578944	157990	3.567596227321749	35675.96227321749
26	8766	3.376603366588344	139323	3.1460738602389267	31460.738602389265
27	8427	3.246022880474558	125784	2.840347641353496	28403.47641353496
28	8261	3.182080813527984	118732	2.681105356429938	26811.05356429938
29	7993	3.0788490427949617	116069	2.620971748268929	26209.717482689288
30	7708	2.969068988097531	101162	2.284354513249717	22843.54513249717
31	7056	2.7179230384037596	93187	2.104269824896714	21042.698248967135
32	6965	2.682870459535457	96325	2.175129480326397	21751.29480326397
33	7086	2.729478833635068	121077	2.7340581582089714	27340.58158208971
34	6564	2.5284079966103	88829	2.0058611638506463	20058.611638506463
35	6000	2.3111590462617	74288	1.6775086305163496	16775.086305163495
36	5521	2.126651515735141	56368	1.2728543840855266	12728.543840855265
37	5235	2.0164862678633333	54737	1.236024524937721	12360.24524937721
38	4899	1.8870613612726783	43380	0.9795703800317581	9795.70380031758
39	4679	1.8023188629097493	39714	0.8967878762697382	8967.87876269738
40	4385	1.689072069642926	34313	0.7748270735368769	7748.270735368768
41	4113	1.5842995262123956	29352	0.6628019777476294	6628.019777476294
42	3687	1.420207233927815	24773	0.5594028820776105	5594.028820776105
43	3642	1.402873541080852	25390	0.5733354529508147	5733.354529508146
44	3536	1.3620430645968953	26583	0.6002747674592952	6002.747674592952
45	3310	1.2749894071877046	20850	0.4708170222144342	4708.170222144342
46	3044	1.1725280228034358	16773	0.37875366492099305	3787.5366492099306
47	2927	1.1274604214013328	16122	0.36405333487487335	3640.5333487487333
48	2759	1.0627479681060052	15204	0.34332383720615145	3433.2383720615144
49	2575	0.9918724240206463	13477	0.3043261874524667	3043.261874524667
50	2453	0.9448788567466585	11876	0.26817376286899863	2681.7376286899857
51	2323	0.894803744077655	10743	0.24258931748919266	2425.8931748919267
52	2127	0.8193058818997727	10289	0.2323374744155546	2323.374744155546
53	2187	0.8424174723623897	15524	0.3505498058924162	3505.4980589241613
54	1870	0.7203112360848966	7974	0.18006210720085844	1800.6210720085844
55	1685	0.6490504988251609	6507	0.1469355570047637	1469.3555700476372
56	1500	0.577789761565425	5406	0.12207370849358425	1220.7370849358424
57	1359	0.5234775239782751	4150	0.09371178139999531	937.117813999953
58	1227	0.4726320249605177	4281	0.09666991233093492	966.6991233093491
