Read Length (nt)	UR	Percentage_UR	RC	32160619_EXO_S27	RPM
15	4774	2.7791037477733407	159363	2.6459240486657563	26459.240486657563
16	4693	2.7319509611018615	150116	2.492394937905967	24923.94937905967
17	6560	3.8187935872210126	195429	3.244732409070487	32447.324090704875
18	4549	2.64812378479701	164379	2.729205331197507	27292.053311975073
19	3585	2.086947410089532	134354	2.230696457988611	22306.96457988611
20	5305	3.0882164603974807	237960	3.9508799823077085	39508.79982307708
21	7567	4.405001688186189	442846	7.352628158703309	73526.2815870331
22	10495	6.109487606384836	1378179	22.882080278773135	228820.80278773137
23	10000	5.82133168783691	744656	12.363617768134683	123636.17768134683
24	7600	4.424212082756052	470712	7.815290881795369	78152.90881795369
25	5652	3.2902166699654214	134471	2.2326390237892917	22326.39023789292
26	5224	3.0410636737260015	113481	1.8841393985218569	18841.39398521857
27	4965	2.8902911830110254	105187	1.7464330673180406	17464.330673180408
28	4953	2.8833055849856213	100778	1.6732298825727274	16732.298825727277
29	5322	3.0981127242668034	111511	1.8514312393138128	18514.312393138127
30	5173	3.0113748821180333	108885	1.807831429120755	18078.31429120755
31	5162	3.004971417261413	111545	1.8519957456148652	18519.95745614865
32	6048	3.520741404803763	187152	3.1073083310171974	31073.083310171973
33	6099	3.5504301964117313	196848	3.26829224557618	32682.9224557618
34	5275	3.0707524653339697	144607	2.4009283140089543	24009.283140089545
35	4786	2.786089345798745	97955	1.6263592564588654	16263.592564588653
36	4045	2.35472866773003	69447	1.1530373261528133	11530.373261528133
37	3759	2.1882385814578944	67004	1.1124758881095382	11124.758881095382
38	3435	1.9996274347719785	51418	0.8536995584564538	8536.995584564538
39	3064	1.783656029153229	42467	0.7050849731411223	7050.849731411223
40	2978	1.7335925766378317	38075	0.6321640415463355	6321.640415463356
41	2737	1.5932984829609622	34857	0.5787351804643629	5787.351804643629
42	2370	1.3796556100173476	23759	0.39447368255021364	3944.736825502137
43	2322	1.3517132179157303	23706	0.39359371684563177	3935.937168456318
44	2225	1.2952463005437125	24351	0.4043027334391285	4043.027334391285
45	2141	1.2463471143658824	20246	0.33614689915028517	3361.468991502852
46	2022	1.1770732672806232	17009	0.2824025786647832	2824.0257866478323
47	1858	1.0816034276000979	15703	0.2607188954537651	2607.188954537651
48	1735	1.010001047839704	13698	0.22742962681816686	2274.296268181669
49	1685	0.9808943894005193	13072	0.21703606962819955	2170.3606962819954
50	1580	0.9197704066782317	11847	0.19669723966380662	1966.9723966380661
51	1583	0.9215168061845828	11679	0.193907914411547	1939.0791441154702
52	1549	0.9017242784459373	10795	0.179230750584181	1792.30750584181
53	1488	0.8662141551501321	15065	0.25012610074577923	2501.2610074577924
54	1280	0.7451304560431244	7328	0.12166771100332362	1216.6771100332362
55	1172	0.6822600738144858	6414	0.10649245338091125	1064.9245338091125
56	1107	0.6444214178435459	6140	0.10194319671948786	1019.4319671948786
57	955	0.5559371761884249	4573	0.07592609749156644	759.2609749156644
58	905	0.5268305177492403	3895	0.06466917772351877	646.6917772351876
