Read Length (nt)	UR	Percentage_UR	RC	32150849_EXO_S15	RPM
15	5497	3.8053109597386054	312836	5.49437155170385	54943.715517038494
16	5430	3.7589300548263833	331815	5.8277017236782624	58277.017236782616
17	7379	5.108129811153569	351389	6.171481943196	61714.81943196
18	4971	3.4411862435620537	266249	4.676159173719132	46761.59173719132
19	3272	2.265049565265548	170762	2.9991109556190874	29991.10955619087
20	4319	2.9898377360580386	264141	4.639136148137064	46391.36148137064
21	5373	3.719471673035388	246706	4.332923410459953	43329.23410459953
22	6303	4.36326632330952	266033	4.672365543014328	46723.65543014328
23	6096	4.219970094700116	256543	4.505691675474564	45056.91675474564
24	5502	3.808772221299219	229273	4.026745798993072	40267.45798993072
25	5328	3.6883203189898652	196813	3.456647406965598	34566.474069655975
26	5288	3.6606302265049564	227821	4.001244170366335	40012.441703663346
27	5305	3.6723985158110426	212312	3.728857973140392	37288.57973140392
28	5310	3.6758597773716564	185818	3.2635410662280107	32635.410662280105
29	5132	3.5526388658138117	154717	2.717310934051594	27173.10934051594
30	5163	3.574098687489616	151753	2.6652538904912295	26652.538904912293
31	5672	3.926455114360082	291994	5.128321314900504	51283.21314900503
32	5599	3.875920695575123	315021	5.532746936379759	55327.469363797594
33	5462	3.7810821288143104	265554	4.663952815664323	46639.528156643224
34	5132	3.5526388658138117	251003	4.40839207313839	44083.9207313839
35	4219	2.9206125048457663	109462	1.9224926120798334	19224.926120798333
36	4029	2.7890845655424488	109540	1.9238625342787905	19238.625342787902
37	3558	2.4630337265326467	91585	1.6085169819419667	16085.169819419665
38	3271	2.2643573129534253	110003	1.931994251946958	19319.94251946958
39	3012	2.08506396411364	75652	1.3286840281473349	13286.840281473347
40	2735	1.893310073655646	73390	1.2889562843775828	12889.562843775828
41	2321	1.6067176164368389	42317	0.7432179191443817	7432.179191443817
42	1991	1.3782743534363404	23709	0.41640365916757205	4164.03659167572
43	1494	1.0342249543113473	16522	0.2901776227072683	2901.7762270726835
44	1460	1.010688375699175	14560	0.2557188104719663	2557.188104719663
45	1239	0.8577006147200532	15163	0.2663093628562105	2663.093628562105
46	1176	0.8140887190563216	14179	0.249027267423215	2490.2726742321497
47	1145	0.7926288973805172	12782	0.2244916095777935	2244.916095777935
48	936	0.6479481641468683	9070	0.15929736339153394	1592.9736339153394
49	843	0.5835686991194551	6669	0.11712834801082028	1171.2834801082026
50	757	0.524035000276901	6533	0.11473976571520302	1147.39765715203
51	705	0.4880378800465194	6297	0.11059487290810245	1105.9487290810246
52	522	0.3613557069280611	2574	0.045207432565579755	452.07432565579757
53	427	0.2955917372764025	1644	0.028873744808785205	288.73744808785204
54	301	0.20836794594893948	1191	0.020917658191765925	209.17658191765923
55	256	0.17721659190341696	885	0.015543348026627072	155.43348026627072
56	220	0.15229550866699895	703	0.012346862895727494	123.46862895727493
57	171	0.11837514537298555	470	0.008254659403971439	82.54659403971439
58	135	0.09345406213656754	301	0.005286494639564688	52.864946395646875
