Read Length (nt)	UR	Percentage_UR	RC	32151026_EXO_S17	RPM
15	5312	4.116265914497594	208647	3.840104333076648	38401.04333076648
16	5320	4.122465110151958	199423	3.6703385450792214	36703.385450792215
17	7559	5.85746499391704	287934	5.299364961106996	52993.649611069966
18	4498	3.4854977566660725	183093	3.369788315461055	33697.88315461055
19	3523	2.7299707862904787	157137	2.8920735720459207	28920.735720459208
20	5264	4.079070740571411	243629	4.483940715961076	44839.40715961076
21	7548	5.848941099892289	433362	7.975936840648378	79759.36840648379
22	10246	7.939619834326496	1139508	20.97240606563001	209724.0606563001
23	9229	7.1515470867654924	643381	11.841292546354305	118412.92546354306
24	6833	5.29488798828352	419961	7.729294242539802	77292.94242539803
25	5168	4.004680392719044	147967	2.723301642737985	27233.01642737985
26	4685	3.6304039550868277	127099	2.339230473621518	23392.30473621518
27	4234	3.2809243000720656	111544	2.0529439566765952	20529.439566765956
28	4293	3.326643368022999	107528	1.9790303178433708	19790.30317843371
29	4291	3.325093569109408	106595	1.9618586482638394	19618.586482638395
30	4046	3.1352432021945154	98723	1.8169761370847695	18169.761370847697
31	4020	3.1150958163178326	103293	1.9010860298805456	19010.860298805455
32	4674	3.621880061062077	198463	3.6526699461549446	36526.69946154945
33	4460	3.456051577307844	136849	2.518677181446204	25186.771814462045
34	3413	2.644731846042976	90667	1.6687071444452133	16687.071444452133
35	3012	2.333997163867988	75289	1.3856782754269543	13856.782754269543
36	2595	2.0108640903842727	48691	0.8961476564812102	8961.476564812103
37	2186	1.693930212554921	38990	0.7176027833932839	7176.027833932839
38	1741	1.349099954280932	27980	0.5149660394804843	5149.660394804843
39	1528	1.1840463699834947	22347	0.4112918543341809	4112.91854334181
40	1407	1.0902835357112415	18213	0.33520645021651396	3352.06450216514
41	1301	1.0081441932909205	16080	0.2959490319816364	2959.4903198163647
42	1050	0.8136444296352549	9870	0.18165528269022088	1816.5528269022088
43	930	0.7206564948197971	8382	0.15426895435759183	1542.6895435759184
44	826	0.6400669513130671	7028	0.1293488679581431	1293.488679581431
45	682	0.5284814295345179	4682	0.08617122933694166	861.7122933694166
46	606	0.46958907081806134	3223	0.05931863993015014	593.1863993015014
47	474	0.36730234252105787	2140	0.03938625176870037	393.86251768700373
48	401	0.3107346821749878	1442	0.026539707967507445	265.39707967507445
49	325	0.25184232345853125	1023	0.01882810072868247	188.2810072868247
50	280	0.21697184790273463	787	0.014484570159797754	144.84570159797755
51	249	0.1929499647420747	673	0.012386424037539883	123.86424037539884
52	222	0.17202767940859673	493	0.009073561739237982	90.73561739237984
53	166	0.12863330982804982	349	0.006423271900596462	64.23271900596463
54	122	0.09453773372904865	273	0.005024507819091216	50.24507819091216
55	110	0.08523894024750289	182	0.0033496718793941437	33.49671879394144
56	93	0.07206564948197972	264	0.00485886470417612	48.588647041761206
57	63	0.04881866577811529	85	0.0015644071964203419	15.64407196420342
58	64	0.04959356523491077	79	0.001453978453143612	14.53978453143612
