Read Length (nt)	UR	Percentage_UR	RC	32151565_EXO_S23	RPM
15	18942	10.870713006749002	213753	18.937830742910705	189378.30742910705
16	17637	10.12178045085166	167490	14.839077211220962	148390.7721122096
17	22971	13.18293466782976	187993	16.655577301146707	166555.7730114671
18	12796	7.343556310545889	101707	9.010914239188311	90109.14239188311
19	8880	5.096184748175015	63524	5.628022811902802	56280.22811902803
20	11252	6.457462926403746	64939	5.753387276968643	57533.87276968643
21	12233	7.020453606354162	70754	6.268577640472434	62685.77640472434
22	12784	7.336669574399706	92314	8.178724542818388	81787.24542818389
23	10323	5.924314769753455	52300	4.633612383705632	46336.12383705632
24	8683	4.983127496441853	35412	3.1373897080647004	31373.897080647006
25	7137	4.095886322942014	19571	1.7339278768929813	17339.278768929813
26	5893	3.381961342454433	14678	1.300423758470961	13004.237584709612
27	5116	2.936045176989119	11283	0.9996376391080429	9996.37639108043
28	4245	2.436182911712043	8396	0.7438586916556881	7438.586916556881
29	3552	2.0384738992700058	6724	0.5957248502492671	5957.248502492671
30	2913	1.6717551994857904	5077	0.4498059287203345	4498.059287203345
31	2079	1.1931270373261098	3192	0.28280096995771276	2828.009699577128
32	1591	0.9130664340480235	2351	0.2082910652790046	2082.9106527900462
33	1150	0.6599788806758183	1799	0.15938563438406178	1593.856343840618
34	854	0.4901060557366512	1508	0.13360396701009739	1336.0396701009738
35	554	0.3179376520820899	710	0.06290372452066918	629.0372452066919
36	416	0.23874018640099168	551	0.04881683409984327	488.1683409984327
37	339	0.1945502961296543	427	0.03783083150750105	378.3083150750105
38	253	0.14519535374868003	338	0.029945716743642516	299.45716743642515
39	212	0.12166567191588999	254	0.022503585955281652	225.03585955281653
40	172	0.09870988476194849	199	0.017630762224807278	176.30762224807282
41	112	0.06427620403103622	129	0.011428986567839895	114.28986567839895
42	115	0.06599788806758183	117	0.010365825026645487	103.65825026645487
43	115	0.06599788806758183	127	0.011251792977640826	112.51792977640827
44	85	0.048781047702125706	95	0.008416695534455737	84.16695534455737
45	84	0.04820715302327717	90	0.007973711558958067	79.73711558958067
46	73	0.04189431155594325	78	0.006910550017763657	69.10550017763657
47	65	0.037303154125154954	72	0.006378969247166453	63.78969247166453
48	77	0.044189890271337406	82	0.007264937198161793	72.64937198161795
49	53	0.030416417978972498	64	0.00567019488637018	56.70194886370181
50	54	0.030990312657821036	58	0.005138614115772976	51.38614115772976
51	72	0.041320416877094715	90	0.007973711558958067	79.73711558958067
52	72	0.041320416877094715	79	0.006999146812863191	69.99146812863192
53	67	0.038450943482852024	92	0.008150905149157135	81.50905149157134
54	50	0.028694733942426887	87	0.007707921173659464	77.07921173659464
55	49	0.02812083926357835	57	0.005050017320673442	50.500173206734424
56	39	0.022381892475092972	47	0.004164049369678101	41.640493696781014
57	52	0.02984252330012396	61	0.005404404501071578	54.044045010715784
58	37	0.021234103117395896	40	0.003543871803981363	35.43871803981363
