Read Length (nt)	UR	Percentage_UR	RC	32151226_EXO_S21	RPM
15	8297	4.997048868331346	236069	6.476782309285705	64767.82309285705
16	8238	4.961514833953673	241151	6.616211915442337	66162.11915442336
17	11217	6.755682434141582	319412	8.763378465506126	87633.78465506126
18	6666	4.014743612907888	201464	5.527360522380894	55273.60522380894
19	4924	2.9655861911128776	161973	4.443886579694638	44438.865796946375
20	6677	4.021368602368133	206069	5.653703170226484	56537.03170226484
21	7682	4.626651730326793	203393	5.580284511022401	55802.845110224014
22	8679	5.227116684132548	220203	6.041483188608585	60414.83188608585
23	7868	4.738674279381828	188551	5.173079824958503	51730.79824958503
24	7509	4.522458714270227	179346	4.920531709123832	49205.31709123832
25	7061	4.252640961707561	162422	4.456205330809224	44562.05330809224
26	6793	4.0912321275852515	155596	4.26892739070195	42689.273907019495
27	6508	3.9195846733880195	135207	3.709535371826001	37095.35371826001
28	6338	3.8171984726387937	129450	3.5515864850405365	35515.86485040537
29	6010	3.6196533323696984	122500	3.3609064844918173	33609.064844918175
30	5882	3.5425625459232224	114914	3.1527772061950423	31527.772061950425
31	5228	3.1486768089232586	96148	2.637913768742198	26379.13768742198
32	5137	3.0938700779339667	98672	2.70716216030838	27071.621603083804
33	4726	2.846336380828485	94458	2.591546977241862	25915.46977241862
34	4614	2.7788819426878186	88263	2.4215811350261327	24215.811350261327
35	3929	2.3663257808453486	62206	1.7066820308105957	17066.82030810596
36	3405	2.0507353738300873	46969	1.2886401360824176	12886.401360824177
37	3117	1.8772811043255158	39082	1.0722526304237485	10722.526304237486
38	2641	1.5905997422276827	31855	0.8739728658243824	8739.728658243823
39	2463	1.483395367325552	26846	0.7365460855727944	7365.460855727945
40	2055	1.2376684855274094	19449	0.5336022058520927	5336.022058520927
41	1848	1.1129982293209988	15558	0.4268488415161118	4268.488415161118
42	1549	0.9329189703561835	10884	0.2986131116506852	2986.1311165068523
43	1384	0.8335441284525229	9077	0.24903631150801817	2490.3631150801816
44	1237	0.745010178392898	7154	0.19627693869432214	1962.7693869432212
45	1215	0.7317601994724099	5679	0.15580888102391044	1558.0888102391045
46	939	0.5655331911971958	3892	0.10678080030728287	1067.8080030728288
47	774	0.4661583492935352	2701	0.07410455848663182	741.0455848663182
48	671	0.4041243570748865	2126	0.058328874987996764	583.2887498799677
49	628	0.37822667100302343	1802	0.04943962028615718	494.3962028615718
50	482	0.2902949927125116	1188	0.032593933906745136	325.93933906745133
51	403	0.24271552295257712	973	0.02669520007682072	266.9520007682072
52	343	0.20657921680579144	677	0.01857415257143641	185.74152571436412
53	276	0.1662270082752141	608	0.016681070551600202	166.81070551600203
54	202	0.1216588973608451	303	0.008313099304498127	83.13099304498128
55	147	0.0885339500596249	207	0.005679246059508622	56.79246059508622
56	116	0.06986352521711897	153	0.0041977036092020244	41.97703609202025
57	79	0.047579469759934476	104	0.002853341015405298	28.53341015405298
58	81	0.048784013298160664	96	0.002633853244989506	26.33853244989506
