Read Length (nt)	UR	Percentage_UR	RC	32150163_EXO_S7	RPM
15	29417	11.278573126500065	471964	19.59179539292018	195917.95392920182
16	26285	10.077754177178306	404828	16.80489898662841	168048.9898662841
17	32632	12.511214544785332	394172	16.36255556275083	163625.55562750832
18	18193	6.975255154856569	202909	8.422997540876086	84229.97540876086
19	12297	4.714709648725951	127916	5.309947579647553	53099.47579647553
20	15868	6.08384262063783	137534	5.709202370455976	57092.02370455976
21	17932	6.875186909079756	143271	5.947352166137814	59473.52166137814
22	18345	7.0335324474162455	189062	7.848191854836969	78481.9185483697
23	15770	6.046269103066459	109839	4.559549487170546	45595.494871705465
24	13378	5.129168551732599	71714	2.9769347128337706	29769.34712833771
25	11033	4.230087952703376	38630	1.6035779339706133	16035.779339706134
26	9624	3.689872786804794	29985	1.2447135477636253	12447.135477636253
27	8179	3.1358551042473413	22081	0.9166089660886646	9166.089660886646
28	6871	2.634363665641702	16535	0.6863878109812087	6863.878109812087
29	5739	2.2003511973683203	13056	0.5419703211473034	5419.703211473034
30	4723	1.8108135049957441	9387	0.3896657019462114	3896.6570194621145
31	3521	1.349962809885669	6281	0.2607318923963092	2607.3189239630915
32	2700	1.03518874941531	4942	0.20514838596124182	2051.483859612418
33	2048	0.7852098365935389	4524	0.1877967013534314	1877.967013534314
34	1411	0.5409819723796305	3530	0.146534561400887	1465.3456140088701
35	1050	0.40257340255039836	1912	0.07936942815821416	793.6942815821416
36	765	0.2933034790010045	1089	0.04520570463613766	452.05704636137665
37	567	0.21738963737721512	789	0.03275234247742206	327.52342477422053
38	380	0.1456932313991918	485	0.020132935489923568	201.3293548992357
39	307	0.117704794840926	429	0.01780830788696332	178.08307886963323
40	256	0.09815122957419237	304	0.012619406987498485	126.19406987498485
41	197	0.07553043838326522	258	0.010709891456495424	107.09891456495426
42	154	0.05904409904072509	170	0.007056905223272179	70.56905223272179
43	148	0.056743679597579956	163	0.006766326772902148	67.66326772902148
44	122	0.04677519534395105	139	0.005770057800204899	57.70057800204899
45	113	0.043324566179233345	123	0.0051058784850734	51.058784850734
46	83	0.03182246896350768	89	0.0036944974404189645	36.944974404189644
47	104	0.039873937014515644	113	0.004690766413116213	46.907664131162136
48	82	0.03143906572298349	87	0.0036114750260275268	36.11475026027527
49	67	0.025688017115120657	74	0.0030718293324831837	30.71829332483184
50	62	0.02377100091249971	65	0.0026982284677217155	26.982284677217155
51	57	0.021853984709878767	64	0.002656717260525997	26.56717260525997
52	49	0.018786758785685257	55	0.0022831163957645283	22.831163957645288
53	53	0.020320371747782014	70	0.002905784503700309	29.05784503700309
54	43	0.016486339342540124	51	0.002117071566981654	21.170715669816538
55	67	0.025688017115120657	76	0.0031548517468746214	31.548517468746212
56	46	0.01763654906411269	129	0.005354945728247712	53.54945728247713
57	46	0.01763654906411269	52	0.0021585827741773724	21.585827741773723
58	38	0.014569323139919179	42	0.0017434707022201854	17.434707022201856
