Read Length (nt)	UR	Percentage_UR	RC	32150825_EXO_S13	RPM
15	5388	3.9355470176617535	203318	5.145744810356989	51457.44810356989
16	5492	4.011511548069478	203507	5.150528183049802	51505.281830498025
17	7803	5.699531065110368	282977	7.161822510551892	71618.22510551893
18	4584	3.348282763355879	180474	4.567589435782209	45675.89435782209
19	3598	2.628080580836486	147602	3.7356369111358183	37356.36911135818
20	5066	3.7003491446686048	189195	4.78830791860775	47883.0791860775
21	6570	4.798913122872628	248008	6.276797326980475	62767.973269804745
22	8350	6.099075277927922	447050	11.314321493768835	113143.21493768835
23	7533	5.502315457321082	299156	7.57129439836687	75712.94398366871
24	6462	4.720026879756913	237064	5.999817270101365	59998.172701013646
25	5526	4.036346106087389	154061	3.8991067747489554	38991.06774748955
26	5320	3.8858779016259333	145956	3.693978543662955	36939.78543662955
27	5093	3.7200707054475335	131256	3.32193844533301	33219.3844533301
28	5060	3.6959665756066205	125704	3.1814237088753328	31814.23708875333
29	4888	3.5703329291630754	121747	3.081276588528966	30812.76588528966
30	4623	3.376769462258776	108413	2.7438083796084567	27438.083796084567
31	4638	3.3877258849137366	104433	2.64307915570688	26430.7915570688
32	4599	3.3592391860108397	104907	2.655075550714254	26550.755507142538
33	4485	3.275970373833141	100303	2.538553604271324	25385.53604271324
34	3824	2.7931573488378887	82209	2.080615268272547	20806.15268272547
35	3423	2.5002556498619493	67795	1.7158135011073887	17158.135011073886
36	3093	2.2592143514528216	53183	1.3460005815973781	13460.005815973782
37	2731	1.9947993513797788	43674	1.1053387247933342	11053.387247933342
38	2464	1.7997750281214848	38295	0.9692024194248463	9692.024194248463
39	2341	1.70993236235081	32649	0.8263086510458756	8263.086510458756
40	1931	1.4104568097818941	23502	0.5948085980238343	5948.085980238344
41	1740	1.270945027975399	18029	0.45629326073405285	4562.932607340528
42	1531	1.1182855389829518	13334	0.3374682089205092	3374.682089205092
43	1339	0.9780433289994594	11132	0.28173812072169707	2817.3812072169703
44	1130	0.8253838400070121	8374	0.21193631179693595	2119.36311796936
45	1045	0.7632974449622368	6321	0.15997724228187632	1599.772422818763
46	934	0.6822199173155303	4893	0.12383620415839594	1238.3620415839594
47	768	0.5609688399339693	3304	0.08362044114844476	836.2044114844476
48	629	0.4594393233313368	2334	0.0590708564287137	590.708564287137
49	564	0.4119614918265087	1755	0.044417032147554644	444.1703214755465
50	487	0.3557185221977123	1454	0.03679906822937006	367.9906822937006
51	417	0.3045885498078974	1157	0.02928233971209158	292.82339712091584
52	370	0.2702584254890217	785	0.01986744742782359	198.6744742782359
53	303	0.22131973763019883	645	0.01632420839610983	163.24208396109827
54	247	0.1804157597183469	553	0.013995794175269355	139.95794175269356
55	162	0.11832936467357165	226	0.005719800151195071	57.198001511950714
56	144	0.10518165748761925	195	0.0049352257941727385	49.35225794172739
57	123	0.08984266577067478	155	0.003922871785111664	39.22871785111664
58	88	0.06427767957576731	103	0.002606811573332267	26.06811573332267
