Read Length (nt)	UR	Percentage_UR	RC	32151125_EXO_S18	RPM
15	4449	3.1918786096064857	206338	4.070023064476583	40700.230644765834
16	4367	3.1330487498654804	196795	3.8817871113109037	38817.87111310904
17	6387	4.582272123973167	265457	5.236147062716322	52361.47062716322
18	3867	2.7743300929081323	178802	3.5268746618390314	35268.746618390316
19	3040	2.181009434300678	147158	2.9026958394587767	29026.958394587768
20	4795	3.440111920220971	235862	4.6523848250616755	46523.84825061675
21	6747	4.840549556982459	339198	6.6906904371677935	66906.90437167793
22	8975	6.438999892384403	718089	14.164326456333422	141643.2645633342
23	8518	6.111131039925387	446414	8.80552916237072	88055.29162370719
24	7117	5.106001363130896	316530	6.243563476425927	62435.63476425927
25	6070	4.354844495462209	193954	3.8257483034995556	38257.48303499555
26	5733	4.113068120672956	184641	3.642049107038068	36420.491070380675
27	5795	4.157549234135668	172152	3.3957032180004303	33957.0321800043
28	5616	4.029127954944936	168295	3.319623780574042	33196.23780574041
29	5374	3.85550812497758	154111	3.0398439671294226	30398.43967129422
30	5205	3.7342612189259965	148490	2.928969578284794	29289.695782847943
31	5136	3.684758044265882	142141	2.8037353682199404	28037.353682199402
32	5159	3.7012591024859205	173561	3.423495784070895	34234.95784070895
33	5020	3.6015353158517773	131134	2.5866219723806196	25866.219723806196
34	4368	3.133766187179395	115943	2.286979054583298	22869.790545832977
35	3789	2.718369982422786	86141	1.6991337358948781	16991.337358948782
36	3027	2.1716827492197868	64777	1.277728213162867	12777.28213162867
37	2859	2.0511532804821178	57091	1.1261216391262523	11261.216391262522
38	2452	1.7591562937188363	49535	0.9770793188789635	9770.793188789634
39	2243	1.6092118951106646	39248	0.7741679440266793	7741.679440266793
40	1836	1.3172149083473832	29916	0.5900939720113672	5900.939720113671
41	1830	1.312910284463895	29521	0.5823025854976457	5823.025854976457
42	1481	1.0625246619076658	18620	0.3672800427480832	3672.8004274808313
43	1192	0.8551852781863185	14972	0.29532313641376484	2953.231364137648
44	1087	0.7798543602252753	12438	0.24533991255105578	2453.3991255105575
45	980	0.7030885676364028	9389	0.18519829867678586	1851.9829867678586
46	833	0.5976252824909424	6322	0.12470163427784005	1247.0163427784005
47	681	0.4885748107759085	4574	0.09022228332597919	902.2228332597919
48	573	0.4110915808731212	3145	0.062035216672541436	620.3521667254143
49	550	0.3945905226530832	2637	0.05201490186502123	520.1490186502123
50	462	0.3314560390285899	1732	0.03416375048548228	341.6375048548228
51	359	0.25755999569537613	1111	0.021914507384163288	219.14507384163286
52	349	0.25038562255622915	1120	0.022092032646501242	220.92032646501244
53	288	0.20662194640743264	877	0.01729885056337642	172.9885056337642
54	250	0.17935932847867417	594	0.011716667314305124	117.16667314305123
55	181	0.1298561538185601	374	0.007377160901599522	73.77160901599522
56	124	0.0889622269254224	210	0.004142256121218983	41.42256121218983
57	116	0.08322272841410482	159	0.00313627963463723	31.3627963463723
58	105	0.07533091796104316	133	0.0026234288767720227	26.234288767720226
