Read Length (nt)	UR	Percentage_UR	RC	32141786_EXO_S2	RPM
15	10743	8.91261604320665	365073	18.844267016841858	188442.67016841858
16	10617	8.808083824883646	307619	15.8786176338811	158786.176338811
17	13593	11.277035267179372	343751	17.74367217325413	177436.7217325413
18	7077	5.871226262475423	159079	8.211308841717097	82113.08841717098
19	5098	4.229406738179978	107004	5.523311633208006	55233.116332080055
20	6841	5.675435758314874	120905	6.240850744019045	62408.50744019045
21	7668	6.361532143657135	115387	5.956023694637323	59560.23694637323
22	8339	6.91820768726615	133190	6.8749754815425055	68749.75481542505
23	7215	5.985713930162523	82553	4.2612046769860985	42612.04676986098
24	6271	5.20255191352033	57814	2.9842317928515536	29842.317928515535
25	5647	4.684868546587355	37057	1.9128010092313283	19128.01009231328
26	5010	4.156400109509943	28632	1.4779209999814176	14779.209999814175
27	4412	3.660286882865842	21274	1.0981171889356203	10981.171889356201
28	3997	3.3159942590242	15944	0.8229942869413147	8229.942869413147
29	3504	2.906991214315936	12144	0.626846626982898	6268.466269828979
30	3140	2.6050092502717006	9126	0.47106409073171335	4710.6409073171335
31	2422	2.009341529986643	5915	0.30531931806685125	3053.1931806685125
32	1938	1.607805072301451	4254	0.21958214354292227	2195.8214354292227
33	1526	1.266001310800833	3037	0.15676327455097672	1567.6327455097671
34	1171	0.9714859337796693	2065	0.10659076784582382	1065.907678458238
35	888	0.7367032529430797	1253	0.0646771099810253	646.771099810253
36	613	0.5085575383492206	830	0.04284277835933838	428.4277835933838
37	454	0.3766478342749529	592	0.03055774070931123	305.5774070931123
38	358	0.29700423936218756	469	0.024208750663288797	242.08750663288797
39	287	0.23810116395795483	349	0.018014614033023006	180.14614033023005
40	236	0.19579050416054822	286	0.014762692302133467	147.62692302133468
41	184	0.1526502235828003	215	0.011097828129226208	110.97828129226208
42	163	0.13522818719563287	180	0.009291204945398686	92.91204945398685
43	146	0.12112463392983068	169	0.00872340908762432	87.23409087624322
44	107	0.08876942349651974	136	0.007020021514301229	70.20021514301229
45	99	0.08213245725378929	117	0.006039283214509146	60.392832145091454
46	67	0.0555845922828675	80	0.004129424420177194	41.29424420177194
47	86	0.07134738710935232	92	0.004748838083203773	47.48838083203773
48	78	0.06471042086662186	86	0.004439131251690483	44.39131251690483
49	66	0.054754971502526194	75	0.003871335393916119	38.71335393916119
50	59	0.048947626040137054	60	0.003097068315132895	30.970683151328952
51	61	0.050606867600819665	67	0.0034583929518983998	34.58392951898399
52	57	0.047288384479454444	73	0.0037680997834116893	37.680997834116894
53	58	0.048118005259795746	84	0.004335895641186053	43.35895641186053
54	50	0.0414810390170653	55	0.0028389792888718207	28.389792888718205
55	54	0.044799522138430525	61	0.0031486861203851102	31.4868612038511
56	50	0.0414810390170653	69	0.0035616285624028294	35.61628562402829
57	44	0.03650331433501746	49	0.002529272457358531	25.29272457358531
58	43	0.03567369355467616	46	0.0023744190416018864	23.744190416018863
