Read Length (nt)	UR	Percentage_UR	RC	32151180_EXO_S20	RPM
15	5162	4.588811549368394	183301	6.372377753048591	63723.77753048591
16	5129	4.559475869180646	176529	6.13695218448298	61369.5218448298
17	7008	6.229831719870923	236496	8.221678272813458	82216.78272813457
18	4229	3.759411864060236	151467	5.265682899280478	52656.82899280478
19	3071	2.7299961774719756	113245	3.936912066186151	39369.12066186151
20	4209	3.741632663946449	158413	5.507157500470191	55071.57500470191
21	5149	4.5772550692944325	153707	5.343555503176959	53435.55503176959
22	5674	5.043959072281338	167362	5.818265505947694	58182.65505947694
23	5536	4.921282591496208	151504	5.266969187826982	52669.69187826983
24	5038	4.478580508662915	138649	4.82007082930499	48200.7082930499
25	4789	4.257229467246269	127362	4.427683293510535	44276.832935105354
26	4435	3.942537625232241	121148	4.2116563468084225	42116.56346808423
27	4268	3.79408130428212	109985	3.8235796158725224	38235.79615872523
28	4303	3.8251949044812474	104075	3.618121093984932	36181.21093984933
29	4159	3.697184663661982	103005	3.5809230198022384	35809.230198022386
30	4182	3.717630743792837	97649	3.3947240615569028	33947.240615569026
31	3706	3.294485781084709	82041	2.8521188822639236	28521.188822639237
32	3718	3.305153301152981	81755	2.842176219444998	28421.762194449977
33	3425	3.0446880194860033	79585	2.766737134420282	27667.37134420282
34	3153	2.802890897938502	65209	2.266961887270367	22669.61887270367
35	2763	2.4561964957196576	50546	1.7572092127462156	17572.092127462158
36	2368	2.105057293472367	42817	1.4885139647480456	14885.139647480457
37	2332	2.07305473326755	39233	1.3639177985136761	13639.177985136763
38	1837	1.633019530451325	29455	1.0239899766834129	10239.899766834127
39	1693	1.5050092896320595	23381	0.8128300677248302	8128.300677248302
40	1531	1.3609977687103858	19582	0.680759522098611	6807.595220986111
41	1368	1.2160972877830227	15436	0.5366256757794996	5366.256757794996
42	1148	1.020526086531367	11617	0.4038598390470618	4038.598390470618
43	972	0.8640691255300424	9879	0.3434390419166673	3434.390419166673
44	898	0.798286085109031	7682	0.2670613138985563	2670.613138985563
45	847	0.7529491248188744	6188	0.21512306826402847	2151.2306826402846
46	672	0.5973811238232392	4588	0.15949977976654212	1594.997797665421
47	581	0.5164857633055089	3073	0.10683147847048471	1068.3147847048472
48	533	0.4738156830324204	2729	0.09487247144352515	948.7247144352516
49	458	0.4071436826057196	2044	0.07105875105553881	710.5875105553881
50	442	0.39292032251469006	1729	0.06010791613259619	601.0791613259619
51	374	0.33247104212781464	1199	0.041682701817803834	416.8270181780383
52	322	0.28624512183196876	906	0.03149668711170164	314.96687111701647
53	263	0.23379648149629748	605	0.021032555963112026	210.32555963112026
54	203	0.18045888115493683	377	0.013106237352220221	131.06237352220222
55	187	0.16623552106390732	344	0.011959007026959565	119.59007026959566
56	146	0.12978816083064423	266	0.009247371712707106	92.47371712707105
57	109	0.0968966406201385	182	0.006327149066589073	63.271490665890724
58	101	0.08978496057462375	148	0.005145154186017487	51.45154186017487
